,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,C.Burnes o6.5 Strikeouts,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,C.Burnes,Milwaukee Brewers,Washington Nationals,1.0
1,L.Weaver u3.5 Ks,SBK5065,118,0.5,1.09,0.5899999999999999,L.Weaver,Seattle Mariners,Los Angeles Dodgers,1.0
