Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
S.Schwellenbach o5.5 Ks,PropBetGuy,Atlanta Braves,S.Schwellenbach,Toronto Blue Jays,1.0,0.6875,1,0.8,1,0.8,1,100,1.0,2.0,1.0
S.Schwellenbach o5.5 strikeouts,Rotowire Prizepicks,Atlanta Braves,S.Schwellenbach,Toronto Blue Jays,1.0,0.6875,1,0.8,1,0.8,1,100,1.5,3.0,1.5
