Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Ryan u6.5 Ks,cowhitchurch,-162,1.62,J.Ryan,2.62,1.0,Minnesota Twins,Houston Astros,0.0,0.5454545454545454,1,0.6,1,0.5,0
1,M.Parker o3.5 strikeouts,Rotowire,100,0.75,M.Parker,1.5,0.75,Washington Nationals,Cleveland Guardians,0.0,0.625,1,0.6,1,0.625,1
2,B.Lively o4.5 strikeouts,Rotowire Prizepicks,100,1.5,B.Lively,3.0,1.5,Cleveland Guardians,Washington Nationals,1.0,0.875,1,0.8,1,0.875,1
3,C.Sale u8.5 strikeouts,Rotowire Prizepicks,100,1.5,C.Sale,3.0,1.5,Atlanta Braves,Oakland Athletics,1.0,0.6,1,0.2,0,0.6,1
4,R.Gasser u5.5 strikeouts,Rotowire Prizepicks,100,1.5,R.Gasser,3.0,1.5,Milwaukee Brewers,Chicago White Sox,1.0,0.75,1,0.75,1,0.75,1
0,B.Rortvedt u1.5 total bases,Rotowire,100,0.75,B.Rortvedt,1.5,0.75,Tampa Bay Rays,Baltimore Orioles,0.0,0.7948717948717948,1,1.0,1,1.0,1
1,K.Paris u1.5 total bases,Rotowire,100,0.75,K.Paris,1.5,0.75,Los Angeles Angels,Seattle Mariners,0.0,0.8,1,0.8,1,0.8,1
2,J.Smith o0.5 total bases,Rotowire Prizepicks,100,1.5,J.Smith,3.0,1.5,Texas Rangers,Miami Marlins,0.0,0.6666666666666666,1,0.8,1,0.7,1
0,K.Bradish u2.5 BB,SBK5065,-200,1.5,K.Bradish,2.25,0.75,Baltimore Orioles,Tampa Bay Rays,1.0,0.8,1,0.8,1,0.8,1
1,J.Ryan u1.5 BB,PropBetGuy,-137,1.37,J.Ryan,2.37,1.0,Minnesota Twins,Houston Astros,0.0,0.9090909090909092,1,0.8,1,0.9,1
