,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
4,4,J.Soto o0.5 HR,charliedisturco,255,0.1,J.Soto,0.355,0.255,New York Yankees,Los Angeles Angels,0.0,0.2181818181818181,0,0.4,0,0.3,0,Y
5,5,J.Soto o1.5 Total Bases,charliedisturco,-110,0.5,J.Soto,0.9545454545454546,0.4545454545454546,New York Yankees,Los Angeles Angels,0.0,0.4727272727272727,0,0.6,1,0.6,1,Y
6,6,N.Cortes u17.5 Outs,PropBetGuy,115,1.0,N.Cortes,2.15,1.15,New York Yankees,Los Angeles Angels,0.0,0.4545454545454545,0,0.4,0,0.4,0,Y
7,7,G.Canning u4.5 Ks,MrTuttle05,-105,1.05,G.Canning,2.05,0.9999999999999998,Los Angeles Angels,New York Yankees,1.0,0.7,1,0.6,1,0.7,1,N
8,8,N.Cortes u5.5 Ks,cowhitchurch,110,0.5,N.Cortes,1.05,0.55,New York Yankees,Los Angeles Angels,0.0,0.4545454545454545,0,0.4,0,0.4,0,Y
9,9,T.Ward o0.5 HR,jimsannes,470,0.5,T.Ward,2.85,2.35,Los Angeles Angels,New York Yankees,1.0,0.2115384615384615,0,0.2,0,0.4,0,N
10,10,R.McMahon o0.5 HR,charliedisturco,450,0.15,R.McMahon,0.825,0.6749999999999999,Colorado Rockies,Cleveland Guardians,1.0,0.1886792452830188,0,0.2,0,0.4,0,N
11,11,H.Brown o15.5 Outs,MrTuttle05,118,1.0,H.Brown,2.18,1.1799999999999995,Houston Astros,Seattle Mariners,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,Y
12,12,L.Castillo u5.5 Ks,jimsannes,120,1.0,L.Castillo,2.2,1.2000000000000002,Seattle Mariners,Houston Astros,1.0,0.2727272727272727,0,0.4,0,0.2,0,N
13,13,L.Castillo o5.5 Ks,kylemurray03,-135,1.35,L.Castillo,2.35,1.0,Seattle Mariners,Houston Astros,1.0,0.7272727272727273,1,0.6,1,0.8,1,Y
14,14,M.Ozuna o0.5 RBI,Thespinzone,120,0.25,M.Ozuna,0.55,0.3,Atlanta Braves,Washington Nationals,1.0,0.4901960784313725,0,0.2,0,0.4,0,Y
15,15,M.Fried u5.5 Hits Allowed,PropBetGuy,-125,1.25,M.Fried,2.25,1.0,Atlanta Braves,Washington Nationals,1.0,0.7,1,0.8,1,0.7,1,N
16,16,C.Correa o0.5 Runs Scored,Thespinzone,145,0.25,C.Correa,0.6125,0.3625,Minnesota Twins,Kansas City Royals,1.0,0.4444444444444444,0,0.6,1,0.5,0,Y
17,17,C.Ragans u7.5 Ks,GreenDotDaily,-146,1.0,C.Ragans,1.6849315068493151,0.6849315068493151,Kansas City Royals,Minnesota Twins,0.0,0.5454545454545454,1,0.4,0,0.6,1,Y
18,18,C.Ragans u6.5 Ks,cowhitchurch,120,0.5,C.Ragans,1.1,0.6000000000000001,Kansas City Royals,Minnesota Twins,0.0,0.3636363636363636,0,0.2,0,0.4,0,N
19,19,C.Ragans u7.5 Ks,cowhitchurch,-146,0.73,C.Ragans,1.23,0.5,Kansas City Royals,Minnesota Twins,0.0,0.5454545454545454,1,0.4,0,0.6,1,Y
20,20,C.Ragans u7.5 Ks,The_Oddsmaker,-146,1.46,C.Ragans,2.46,1.0,Kansas City Royals,Minnesota Twins,0.0,0.5454545454545454,1,0.4,0,0.6,1,Y
23,23,B.Rooker o0.5 RBI,Thespinzone,190,0.25,B.Rooker,0.725,0.475,Oakland Athletics,Tampa Bay Rays,0.0,0.4047619047619047,0,0.2,0,0.3,0,N
24,24,Z.Littell o5.5 Ks,kylemurray03,-135,1.35,Z.Littell,2.35,1.0,Tampa Bay Rays,Oakland Athletics,1.0,0.6,1,0.6,1,0.6,1,Y
25,25,B.Brown u5.5 Ks,BJCunningham,100,1.0,B.Brown,2.0,1.0,Chicago Cubs,Milwaukee Brewers,0.0,0.8,1,0.8,1,0.8,1,N
26,26,F.Peralta o7.5 Ks,kylemurray03,100,1.0,F.Peralta,2.0,1.0,Milwaukee Brewers,Chicago Cubs,1.0,0.3,0,0.2,0,0.3,0,Y
27,27,N.Eovaldi u5.5 Ks,SBK5065,-160,1.0,N.Eovaldi,1.625,0.625,Texas Rangers,Arizona Diamondbacks,1.0,0.2857142857142857,0,0.2,0,0.2857142857142857,0,Y
28,28,N.Eovaldi u5.5 Ks,MrTuttle05,-160,1.6,N.Eovaldi,2.6,1.0,Texas Rangers,Arizona Diamondbacks,1.0,0.2857142857142857,0,0.2,0,0.2857142857142857,0,Y
29,29,K.Stowers o0.5 RBI,Thespinzone,190,0.2,K.Stowers,0.58,0.3799999999999999,Baltimore Orioles,Boston Red Sox,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,N
30,30,R.Refsnyder o1.5 Hits + Runs + RBIs,Thespinzone,-105,0.25,R.Refsnyder,0.4880952380952381,0.238095238095238,Boston Red Sox,Baltimore Orioles,0.0,0.5185185185185185,1,0.4,0,0.6,1,Y
