,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,W.Smith o1.5 Total Bases,charliedisturco,130,1.0,2.3,Los Angeles Dodgers,W.Smith,San Francisco Giants,1,1.2999999999999998,Y,0.6,1,0.6,1,0.6,1
1,S.Ohtani o1.5 Total Bases,charliedisturco,-103,1.03,2.03,Los Angeles Dodgers,S.Ohtani,San Francisco Giants,1,1.0000000000000002,Y,0.3333333333333333,0,0.2,0,0.3333333333333333,0
2,T.Glasnow u7.5 Ks,gneiffer07,115,1.0,2.15,Los Angeles Dodgers,T.Glasnow,San Francisco Giants,1,1.15,Y,1.0,1,1.0,1,1.0,1
3,V.Guerrero o1.5 Total Bases,charliedisturco,105,1.0,2.05,Toronto Blue Jays,V.Guerrero,Houston Astros,0,1.0499999999999998,N,0.0,0,0.0,0,0.0,0
4,V.Guerrero o0.5 HR,NicholaskMartin,360,0.15,0.69,Toronto Blue Jays,V.Guerrero,Houston Astros,0,0.5399999999999999,N,0.16666666666666666,0,0.0,0,0.16666666666666666,0
5,V.Guerrero o0.5 HR,GDAWG5000,360,0.3,1.38,Toronto Blue Jays,V.Guerrero,Houston Astros,0,1.0799999999999998,N,0.16666666666666666,0,0.0,0,0.16666666666666666,0
6,V.Guerrero o0.5 HR,The_Oddsmaker,360,0.7,3.22,Toronto Blue Jays,V.Guerrero,Houston Astros,0,2.5199999999999996,N,0.16666666666666666,0,0.0,0,0.16666666666666666,0
7,Y.Alvarez o0.5 RBI,Thespinzone,130,0.15,0.345,Houston Astros,Y.Alvarez,Toronto Blue Jays,1,0.1949999999999999,Y,0.0,0,0.0,0,0.0,0
8,C.Bassitt u4.5 Ks,gneiffer07,-104,1.04,2.04,Toronto Blue Jays,C.Bassitt,Houston Astros,0,1.0,Y,0.0,0,0.0,0,0.0,0
9,C.Bassitt u3.5 Earned Runs,SportsBookBreakers,-155,1.55,2.55,Toronto Blue Jays,C.Bassitt,Houston Astros,0,0.9999999999999998,N,0.0,0,0.0,0,0.0,0
10,Y.Alvarez o1.5 Total Bases,charliedisturco,-105,1.05,2.05,Houston Astros,Y.Alvarez,Toronto Blue Jays,1,0.9999999999999998,Y,0.16666666666666666,0,0.0,0,0.16666666666666666,0
