,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,R.Pepiot o1.5 BB,NicholaskMartin,-130,0.5,R.Pepiot,0.8846153846153846,0.3846153846153846,Tampa Bay Rays,Los Angeles Angels,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,Y
1,1,R.Pepiot o1.5 BB,GDAWG5000,-115,0.58,R.Pepiot,1.0843478260869563,0.5043478260869564,Tampa Bay Rays,Los Angeles Angels,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,Y
2,2,R.Pepiot o1.5 BB,The_Oddsmaker,-115,1.15,R.Pepiot,2.1499999999999995,0.9999999999999996,Tampa Bay Rays,Los Angeles Angels,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,Y
3,3,R.Pepiot u6.5 Ks,PropBetGuy,-105,1.05,R.Pepiot,2.05,0.9999999999999998,Tampa Bay Rays,Los Angeles Angels,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
4,4,G.Canning u5.5 Ks,Zerillo,-105,0.26,G.Canning,0.5076190476190476,0.2476190476190476,Los Angeles Angels,Tampa Bay Rays,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
5,5,C.Seager o0.5 HR,charliedisturco,400,0.25,C.Seager,1.25,1.0,Texas Rangers,Detroit Tigers,0.0,0.0625,0,0.0,0,0.0,0,N
6,6,C.Carrasco o4.5 Ks,_Collin1,120,0.5,C.Carrasco,1.1,0.6000000000000001,Cleveland Guardians,Boston Red Sox,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,Y
7,7,C.Carrasco o4.5 ks,Jason Radowitz,130,1.0,C.Carrasco,2.3,1.2999999999999998,Cleveland Guardians,Boston Red Sox,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,Y
8,8,L.Webb u4.5 ks,Jason Radowitz,116,1.0,L.Webb,2.16,1.16,San Francisco Giants,Arizona Diamondbacks,1.0,0.5,0,0.5,0,0.5,0,N
9,9,A.Garcia o0.5 HR,Jason Radowitz,560,0.1,A.Garcia,0.66,0.56,Texas Rangers,Detroit Tigers,0.0,0.2105263157894736,0,0.0,0,0.0,0,Y
12,12,M.Conforto o0.5 hits,Teddy Ricketson,-210,1.0,M.Conforto,1.4761904761904765,0.4761904761904763,San Francisco Giants,Arizona Diamondbacks,1.0,0.7058823529411765,1,0.8,1,0.6,1,N
15,15,B.Rocchio u0.5 rbi,Rotowire,100,0.75,B.Rocchio,1.5,0.75,Cleveland Guardians,Boston Red Sox,0.0,0.875,1,0.8,1,0.9,1,Y
