,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,S.Turnbull o5.5 Ks,_Collin1,-128,0.64,S.Turnbull,1.14,0.5000000000000001,Philadelphia Phillies,Cincinnati Reds,0.0,0.75,1,0.75,1,0.75,1,Y
1,1,N.Lodolo u7.5 Ks,BJCunningham,-110,1.1,N.Lodolo,2.1,1.0,Cincinnati Reds,Philadelphia Phillies,1.0,0.5,0,0.5,0,0.5,0,Y
2,2,J.Flaherty o1.5 BB,GDAWG5000,-120,0.6,J.Flaherty,1.1,0.5000000000000001,Detroit Tigers,Tampa Bay Rays,0.0,0.25,0,0.25,0,0.25,0,N
3,3,J.Flaherty o1.5 BB,The_Oddsmaker,-120,1.2,J.Flaherty,2.2,1.0000000000000002,Detroit Tigers,Tampa Bay Rays,0.0,0.25,0,0.25,0,0.25,0,N
4,4,S.Armstrong o1.5 Ks,The_Oddsmaker,-125,1.25,S.Armstrong,2.25,1.0,Tampa Bay Rays,Detroit Tigers,1.0,0.5,0,0.5,0,0.5,0,Y
5,5,A.Marsh u15.5 Outs,SBK5065,-130,1.0,A.Marsh,1.7692307692307692,0.7692307692307692,Kansas City Royals,Toronto Blue Jays,1.0,0.5,0,0.5,0,0.5,0,Y
6,6,V.Guerrero o0.5 HR,charliedisturco,575,0.25,V.Guerrero,1.6875,1.4375,Toronto Blue Jays,Kansas City Royals,0.0,0.125,0,0.0,0,0.0,0,N
7,7,J.Taillon u4.5 Ks,SBK5065,-110,1.0,J.Taillon,1.9090909090909087,0.9090909090909092,Chicago Cubs,Houston Astros,1.0,1.0,1,1.0,1,1.0,1,Y
8,8,S.Arrighetti u5.5 Ks,SBK5065,-145,1.25,S.Arrighetti,2.112068965517241,0.8620689655172415,Houston Astros,Chicago Cubs,0.0,1.0,1,1.0,1,1.0,1,N
9,9,J.Ryan o7.5 Ks,charliedisturco,200,0.25,J.Ryan,0.75,0.5,Minnesota Twins,Chicago White Sox,1.0,0.25,0,0.25,0,0.25,0,Y
10,10,J.Ryan o6.5 Ks,charliedisturco,-105,0.75,J.Ryan,1.4642857142857142,0.7142857142857142,Minnesota Twins,Chicago White Sox,1.0,0.5,0,0.5,0,0.5,0,Y
11,11,M.Waldron u16.5 Outs,PropBetGuy,-130,1.3,M.Waldron,2.3,0.9999999999999998,San Diego Padres,Colorado Rockies,0.0,1.0,1,1.0,1,1.0,1,N
12,12,M.Waldron u16.5 Outs,SBK5065,-130,1.0,M.Waldron,1.7692307692307692,0.7692307692307692,San Diego Padres,Colorado Rockies,0.0,1.0,1,1.0,1,1.0,1,N
13,13,M.Waldron o3.5 Ks,_Collin1,-110,0.55,M.Waldron,1.05,0.5,San Diego Padres,Colorado Rockies,0.0,0.75,1,0.75,1,0.75,1,Y
14,14,F.Freeman o0.5 HR,charliedisturco,440,0.25,F.Freeman,1.35,1.1,Los Angeles Dodgers,Washington Nationals,0.0,0.0434782608695652,0,0.0,0,0.0,0,N
