,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,J.Profar o0.5 RBI,Thespinzone,165,0.25,J.Profar,0.6625,0.4125,San Diego Padres,Cincinnati Reds,0,0.3541666666666667,0,0.4,0,0.3,0,N
1,1,A.Abbott u4.5 Ks,GreenDotDaily,-124,1.0,A.Abbott,1.8064516129032255,0.8064516129032258,Cincinnati Reds,San Diego Padres,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
2,2,A.Abbott u4.5 Ks,SBK5065,-130,1.0,A.Abbott,1.7692307692307692,0.7692307692307692,Cincinnati Reds,San Diego Padres,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
3,3,A.Abbott u4.5 Ks,The_Oddsmaker,-124,1.24,A.Abbott,2.24,0.9999999999999998,Cincinnati Reds,San Diego Padres,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
4,4,A.Abbott u4.5 Ks,charliedisturco,-124,0.62,A.Abbott,1.12,0.4999999999999999,Cincinnati Reds,San Diego Padres,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
5,5,J.Musgrove o4.5 Ks,_Collin1,-120,0.6,J.Musgrove,1.1,0.5000000000000001,San Diego Padres,Cincinnati Reds,0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,N
6,6,A.Abbott o4.5 Ks,cowhitchurch,114,0.5,A.Abbott,1.0699999999999998,0.5699999999999998,Cincinnati Reds,San Diego Padres,1,0.3333333333333333,0,0.4,0,0.3333333333333333,0,N
7,7,B.Nimmo o1.5 Total Bases,charliedisturco,115,0.5,B.Nimmo,1.075,0.575,New York Mets,Cleveland Guardians,0,0.3863636363636363,0,0.4,0,0.4,0,N
9,9,F.Lindor o1.5 Total Bases,charliedisturco,-103,0.52,F.Lindor,1.0248543689320389,0.5048543689320388,New York Mets,Cleveland Guardians,0,0.3191489361702128,0,0.2,0,0.2,0,Y
10,10,A.Houser u3.5 Ks,SBK5065,-175,1.5,A.Houser,2.357142857142857,0.8571428571428572,New York Mets,Cleveland Guardians,0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,N
12,12,M.Ozuna o0.5 RBI,Thespinzone,105,0.25,M.Ozuna,0.5125,0.2624999999999999,Atlanta Braves,Chicago Cubs,0,0.5227272727272727,1,0.4,0,0.4,0,N
