,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,J.Montgomery u17.5 Outs,cowhitchurch,-144,0.72,J.Montgomery,1.22,0.5,Arizona Diamondbacks,Minnesota Twins,1.0,0.5,0,0.8,1,0.6,1,Y
1,1,J.Montgomery o5.5 Hits Allowed,PropBetGuy,-125,1.25,J.Montgomery,2.25,1.0,Arizona Diamondbacks,Minnesota Twins,1.0,0.6666666666666666,1,0.6,1,0.7,1,Y
2,2,J.Montgomery u17.5 Outs,gneiffer07,-120,1.2,J.Montgomery,2.2,1.0000000000000002,Arizona Diamondbacks,Minnesota Twins,1.0,0.5,0,0.8,1,0.6,1,Y
3,3,J.Montgomery o3.5 Ks,GarageGuyChase,-132,1.32,J.Montgomery,2.3200000000000003,1.0000000000000002,Arizona Diamondbacks,Minnesota Twins,1.0,0.5,0,0.6,1,0.5,0,N
4,4,C.Sale o4.5 Hits Allowed,MrTuttle05,112,1.0,C.Sale,2.12,1.12,Atlanta Braves,Chicago White Sox,0.0,0.6428571428571429,1,0.6,1,0.6,1,N
5,5,C.Sale o18.5 Outs,gneiffer07,138,1.0,C.Sale,2.38,1.38,Atlanta Braves,Chicago White Sox,0.0,0.5714285714285714,1,0.6,1,0.6,1,Y
6,6,J.Hicks o4.5 Ks,The_Oddsmaker,105,1.0,J.Hicks,2.05,1.0499999999999998,San Francisco Giants,Chicago Cubs,1.0,0.5,0,0.4,0,0.4,0,Y
7,7,S.Imanaga o17.5 Outs,SBK5065,-140,0.7,S.Imanaga,1.2,0.5,Chicago Cubs,San Francisco Giants,0.0,0.5714285714285714,1,0.4,0,0.6,1,Y
8,8,J.Hicks u15.5 Outs,SBK5065,-150,0.75,J.Hicks,1.25,0.5,San Francisco Giants,Chicago Cubs,1.0,0.75,1,0.8,1,0.9,1,Y
9,9,J.Hicks u15.5 Outs,PropBetGuy,-128,1.28,J.Hicks,2.28,1.0000000000000002,San Francisco Giants,Chicago Cubs,1.0,0.75,1,0.8,1,0.9,1,Y
10,10,J.Berrios u17.5 Outs,gneiffer07,-128,1.28,J.Berrios,2.28,1.0000000000000002,Toronto Blue Jays,New York Yankees,1.0,0.25,0,0.4,0,0.3,0,N
11,11,J.Flaherty o6.5 Ks,PropBetGuy,-111,1.11,J.Flaherty,2.1100000000000003,1.0000000000000002,Detroit Tigers,Los Angeles Angels,0.0,0.6428571428571429,1,0.6,1,0.6,1,Y
12,12,T.Rogers u4.5 Ks,kylemurray03,-120,1.2,T.Rogers,2.2,1.0000000000000002,Miami Marlins,Philadelphia Phillies,0.0,0.6,1,0.6,1,0.7,1,Y
13,13,M.Mikolas u17.5 Outs,MrTuttle05,111,1.0,M.Mikolas,2.1100000000000003,1.1100000000000003,St Louis Cardinals,Cincinnati Reds,1.0,0.375,0,0.0,0,0.2,0,Y
14,14,T.Rogers u4.5 ks,Jason Radowitz,-136,1.0,T.Rogers,1.7352941176470589,0.7352941176470589,Miami Marlins,Philadelphia Phillies,0.0,0.6,1,0.6,1,0.7,1,Y
15,15,J.Gray u4.5 ks,Jason Radowitz,-166,1.0,J.Gray,1.6024096385542168,0.6024096385542168,Texas Rangers,Baltimore Orioles,0.0,0.6153846153846154,1,1.0,1,0.6,1,Y
16,16,M.Wacha u3.5 ks,Jason Radowitz,-116,1.0,M.Wacha,1.862068965517241,0.8620689655172413,Kansas City Royals,Cleveland Guardians,1.0,0.3076923076923077,0,0.4,0,0.4,0,N
17,17,B.Buxton o0.5 HR,Jason Radowitz,420,0.1,B.Buxton,0.52,0.42,Minnesota Twins,Arizona Diamondbacks,0.0,0.0892857142857142,0,0.4,0,0.2,0,Y
18,18,J.Kelenic o0.5 HR,Jason Radowitz,440,0.1,J.Kelenic,0.54,0.44,Atlanta Braves,Chicago White Sox,0.0,0.123076923076923,0,0.4,0,0.3,0,N
19,19,G.Henderson o0.5 HR,Jason Radowitz,360,0.1,G.Henderson,0.4599999999999999,0.36,Baltimore Orioles,Texas Rangers,1.0,0.3164556962025316,0,0.4,0,0.4,0,N
20,20,J.Burger o0.5 hits+runs+rbi,Rotowire,100,0.75,J.Burger,1.5,0.75,Miami Marlins,Philadelphia Phillies,0.0,0.6140350877192983,1,0.6,1,0.6,1,Y
21,21,R.Mountcastle o1.5 hits+runs+rbi,Rotowire,100,0.75,R.Mountcastle,1.5,0.75,Baltimore Orioles,Texas Rangers,1.0,0.5066666666666667,1,0.4,0,0.6,1,N
22,22,B.Lively o3.5 strikeouts,Rotowire,100,0.75,B.Lively,1.5,0.75,Cleveland Guardians,Kansas City Royals,0.0,0.8333333333333334,1,0.8,1,0.8,1,Y
23,23,J.Flaherty u7.5 strikeouts,Rotowire,100,0.75,J.Flaherty,1.5,0.75,Detroit Tigers,Los Angeles Angels,0.0,0.5,0,0.4,0,0.5,0,Y
24,24,S.Imanaga o5.5 strikeouts,Rotowire,100,0.75,S.Imanaga,1.5,0.75,Chicago Cubs,San Francisco Giants,0.0,0.6428571428571429,1,0.6,1,0.8,1,N
25,25,C.Rodon o4.5 strikeouts,Rotowire,100,0.75,C.Rodon,1.5,0.75,New York Yankees,Toronto Blue Jays,0.0,0.625,1,0.6,1,0.7,1,Y
26,26,M.Mikolas u4.5 strikeouts,Rotowire,100,0.75,M.Mikolas,1.5,0.75,St Louis Cardinals,Cincinnati Reds,1.0,0.5625,1,0.4,0,0.6,1,Y
27,27,J.Berrios u4.5 strikeouts,Rotowire,100,0.75,J.Berrios,1.5,0.75,Toronto Blue Jays,New York Yankees,1.0,0.5,0,0.8,1,0.6,1,N
28,28,C.Burnes o5.5 strikeouts,Rotowire Prizepicks,100,1.5,C.Burnes,3.0,1.5,Baltimore Orioles,Texas Rangers,1.0,0.5625,1,0.4,0,0.6,1,N
29,29,A.Judge o1.5 total bases,Rotowire Prizepicks,100,1.5,A.Judge,3.0,1.5,New York Yankees,Toronto Blue Jays,0.0,0.5125,1,0.6,1,0.6,1,N
30,30,B.Lively o3.5 strikeouts,Rotowire Prizepicks,100,1.5,B.Lively,3.0,1.5,Cleveland Guardians,Kansas City Royals,0.0,0.8333333333333334,1,0.8,1,0.8,1,Y
31,31,J.Gray o4.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Gray,3.0,1.5,Texas Rangers,Baltimore Orioles,0.0,0.3846153846153846,0,0.0,0,0.4,0,N
32,32,T.Rogers u4.5 strikeouts,Rotowire Prizepicks,100,1.5,T.Rogers,3.0,1.5,Miami Marlins,Philadelphia Phillies,0.0,0.6,1,0.6,1,0.7,1,Y
33,33,S.Imanaga u5.5 strikeouts,Rotowire Prizepicks,100,1.5,S.Imanaga,3.0,1.5,Chicago Cubs,San Francisco Giants,0.0,0.3571428571428571,0,0.4,0,0.2,0,Y
