,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Alonso o0.5 HR,charliedisturco,450,0.2,P.Alonso,1.1,0.9000000000000001,New York Mets,Chicago Cubs,1.0,0.25,0,0.2,0,0.2,0,N
1,1,P.Alonso o1.5 Total Bases,charliedisturco,180,0.25,P.Alonso,0.7,0.4499999999999999,New York Mets,Chicago Cubs,1.0,0.4285714285714285,0,0.2,0,0.3,0,N
2,2,S.Manaea u16.5 Outs,PropBetGuy,-127,1.27,S.Manaea,2.27,1.0,New York Mets,Chicago Cubs,1.0,0.8,1,0.8,1,0.8,1,Y
3,3,P.Alonso o0.5 Total Bases,charliedisturco,-140,0.7,P.Alonso,1.2,0.5,New York Mets,Chicago Cubs,1.0,0.5357142857142857,1,0.4,0,0.6,1,N
4,4,V.Guerrero o1.5 Total Bases,NicholaskMartin,140,0.5,V.Guerrero,1.2,0.7,Toronto Blue Jays,Kansas City Royals,1.0,0.0,0,0.0,0,0.0,0,N
5,5,C.Ragans u5.5 Ks,_Collin1,-115,0.58,C.Ragans,1.0843478260869563,0.5043478260869564,Kansas City Royals,Toronto Blue Jays,0.0,0.5,0,0.6,1,0.5,0,N
6,6,C.Ragans o5.5 Ks,cowhitchurch,104,0.5,C.Ragans,1.02,0.52,Kansas City Royals,Toronto Blue Jays,0.0,0.5,0,0.4,0,0.5,0,Y
7,7,J.Soto o0.5 HR,charliedisturco,360,0.25,J.Soto,1.15,0.8999999999999999,New York Yankees,Baltimore Orioles,0.0,0.2333333333333333,0,0.2,0,0.2,0,Y
8,8,A.Wood o4.5 Ks,_Collin1,-105,0.53,A.Wood,1.0347619047619048,0.5047619047619047,Oakland Athletics,Pittsburgh Pirates,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,N
9,9,M.Soroka o4.5 Ks,_Collin1,105,0.5,M.Soroka,1.025,0.5249999999999999,Chicago White Sox,Minnesota Twins,1.0,0.0,0,0.0,0,0.0,0,N
10,10,M.Soroka o2.5 BB,cowhitchurch,-106,0.53,M.Soroka,1.03,0.5,Chicago White Sox,Minnesota Twins,1.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,N
11,11,L.Castillo u6.5 Ks,_Collin1,100,0.5,L.Castillo,1.0,0.5,Seattle Mariners,Atlanta Braves,1.0,0.5,0,0.4,0,0.5,0,N
12,12,T.Alexander o4.5 Ks,cowhitchurch,126,0.5,T.Alexander,1.13,0.6299999999999999,Tampa Bay Rays,Milwaukee Brewers,0.0,0.0,0,0.0,0,0.0,0,N
13,13,T.Alexander o3.5 Ks,cowhitchurch,-165,1.65,T.Alexander,2.65,1.0,Tampa Bay Rays,Milwaukee Brewers,0.0,1.0,1,1.0,1,1.0,1,N
14,14,F.Tatis o0.5 HR,charliedisturco,375,0.25,F.Tatis,1.1875,0.9375,San Diego Padres,Cincinnati Reds,1.0,0.1666666666666666,0,0.0,0,0.0,0,N
15,15,Y.Darvish o4.5 Ks,_Collin1,-160,0.8,Y.Darvish,1.3,0.5,San Diego Padres,Cincinnati Reds,1.0,0.5,0,0.5,0,0.5,0,N
16,16,K.Gibson o16.5 Outs,PropBetGuy,-120,1.0,K.Gibson,1.8333333333333333,0.8333333333333335,St Louis Cardinals,Detroit Tigers,0.0,1.0,1,1.0,1,1.0,1,Y
17,17,K.Gibson o4.5 Ks,Thespinzone,-104,0.24,K.Gibson,0.4707692307692308,0.2307692307692307,St Louis Cardinals,Detroit Tigers,0.0,0.4,0,0.4,0,0.4,0,Y
18,18,C.Ragans u5.5 ks,Jason Radowitz,-140,1.0,C.Ragans,1.7142857142857144,0.7142857142857144,Kansas City Royals,Toronto Blue Jays,0.0,0.5,0,0.6,1,0.5,0,N
19,19,J.Gray u4.5 ks,Jason Radowitz,130,1.0,J.Gray,2.3,1.2999999999999998,Texas Rangers,Washington Nationals,1.0,0.4,0,0.4,0,0.4,0,Y
20,20,C.Carrasco u3.5 ks,Jason Radowitz,-111,1.0,C.Carrasco,1.900900900900901,0.900900900900901,Cleveland Guardians,Houston Astros,0.0,0.4,0,0.4,0,0.4,0,Y
21,21,W.Contreras o0.5 HR,Jason Radowitz,400,0.1,W.Contreras,0.5,0.4,Milwaukee Brewers,Tampa Bay Rays,1.0,0.1428571428571428,0,0.2,0,0.1,0,N
22,22,Y.Diaz o0.5 HR,Jason Radowitz,440,0.1,Y.Diaz,0.54,0.44,Tampa Bay Rays,Milwaukee Brewers,0.0,0.0344827586206896,0,0.0,0,0.0,0,N
23,23,A.Gimenez o0.5 hits,Teddy Ricketson,-225,1.0,A.Gimenez,1.4444444444444444,0.4444444444444444,Cleveland Guardians,Houston Astros,0.0,0.7307692307692307,1,0.4,0,0.6,1,Y
24,24,K.Schwarber o0.5 total bases,Rotowire,100,0.75,K.Schwarber,1.5,0.75,Philadelphia Phillies,Los Angeles Angels,0.0,0.5666666666666667,1,0.6,1,0.5,0,Y
25,25,J.Polanco u1.5 total bases,Rotowire,100,0.75,J.Polanco,1.5,0.75,Seattle Mariners,Atlanta Braves,1.0,0.896551724137931,1,1.0,1,1.0,1,N
