,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,R.Detmers o6.5 Ks,GDAWG5000,120,0.5,R.Detmers,1.1,0.6000000000000001,Los Angeles Angels,Baltimore Orioles,1,0.75,1,0.75,1,0.75,1,N
1,1,R.Detmers o6.5 Ks,The_Oddsmaker,120,1.0,R.Detmers,2.2,1.2000000000000002,Los Angeles Angels,Baltimore Orioles,1,0.75,1,0.75,1,0.75,1,N
2,2,A.Suarez o4.5 Ks,NicholaskMartin,100,1.0,A.Suarez,2.0,1.0,Baltimore Orioles,Los Angeles Angels,0,0.0,0,0.0,0,0.0,0,Y
3,3,A.Suarez o4.5 Ks,GDAWG5000,100,0.5,A.Suarez,1.0,0.5,Baltimore Orioles,Los Angeles Angels,0,0.0,0,0.0,0,0.0,0,Y
4,4,A.Suarez o4.5 Ks,The_Oddsmaker,100,1.0,A.Suarez,2.0,1.0,Baltimore Orioles,Los Angeles Angels,0,0.0,0,0.0,0,0.0,0,Y
5,5,R.Suarez u5.5 Ks,BJCunningham,130,1.0,R.Suarez,2.3,1.2999999999999998,Philadelphia Phillies,Cincinnati Reds,0,0.25,0,0.25,0,0.25,0,Y
6,6,B.Pfaadt u5.5 Ks,gneiffer07,-130,1.3,B.Pfaadt,2.3,0.9999999999999998,Arizona Diamondbacks,St Louis Cardinals,0,0.25,0,0.25,0,0.25,0,Y
7,7,J.Jones u6.5 Ks,gneiffer07,114,0.92,J.Jones,1.9688,1.0488,Pittsburgh Pirates,Milwaukee Brewers,1,0.0,0,0.0,0,0.0,0,N
8,8,J.Jones o6.5 Ks,PropBetGuy,-125,1.25,J.Jones,2.25,1.0,Pittsburgh Pirates,Milwaukee Brewers,1,1.0,1,1.0,1,1.0,1,Y
9,9,Y.Kikuchi u6.5 Ks,SBK5065,-162,1.0,Y.Kikuchi,1.617283950617284,0.617283950617284,Toronto Blue Jays,Kansas City Royals,0,0.25,0,0.25,0,0.25,0,Y
10,10,R.Weathers u4.5 Ks,gneiffer07,115,1.0,R.Weathers,2.15,1.15,Miami Marlins,Atlanta Braves,0,0.25,0,0.25,0,0.25,0,Y
11,11,C.Rodon o1.5 BB,GDAWG5000,-115,0.5,C.Rodon,0.934782608695652,0.4347826086956521,New York Yankees,Oakland Athletics,1,1.0,1,1.0,1,1.0,1,Y
12,12,C.Rodon o1.5 BB,The_Oddsmaker,-115,1.0,C.Rodon,1.869565217391304,0.8695652173913042,New York Yankees,Oakland Athletics,1,1.0,1,1.0,1,1.0,1,Y
13,13,R.Suarez o5.5 ks,Jason Radowitz,-142,1.0,R.Suarez,1.704225352112676,0.704225352112676,Philadelphia Phillies,Cincinnati Reds,0,0.75,1,0.75,1,0.75,1,N
14,14,Z.Littell o5.5 ks,Jason Radowitz,130,1.0,Z.Littell,2.3,1.2999999999999998,Tampa Bay Rays,Detroit Tigers,1,0.5,0,0.5,0,0.5,0,Y
15,15,D.Cease o7.5 ks,Jason Radowitz,110,1.0,D.Cease,2.1,1.1,San Diego Padres,Colorado Rockies,0,0.0,0,0.0,0,0.0,0,Y
16,16,M.Ozuna o0.5 HR,Jason Radowitz,340,0.1,M.Ozuna,0.44,0.3400000000000001,Atlanta Braves,Miami Marlins,1,0.4,0,0.4,0,0.4,0,N
17,17,A.Riley o0.5 HR,Jason Radowitz,370,0.1,A.Riley,0.47,0.37,Atlanta Braves,Miami Marlins,1,0.1,0,0.0,0,0.0,0,N
19,19,F.Tatis o1.5 total bases,Rotowire,100,0.75,F.Tatis,1.5,0.75,San Diego Padres,Colorado Rockies,0,0.0,0,0.0,0,0.0,0,N
20,20,B.Perkins o0.5 hits+runs+rbi,Rotowire,100,0.75,B.Perkins,1.5,0.75,Milwaukee Brewers,Pittsburgh Pirates,0,0.8461538461538461,1,0.8,1,0.8,1,N
