,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,T.Anderson u18.5 Outs,JoeDellera,-180,0.75,T.Anderson,1.1666666666666667,0.4166666666666667,Los Angeles Angels,Houston Astros,1,0.3333333333333333,0,0.2,0,0.4,0,Y
1,1,T.Anderson u18.5 Outs,cowhitchurch,-175,0.88,T.Anderson,1.3828571428571428,0.5028571428571428,Los Angeles Angels,Houston Astros,1,0.3333333333333333,0,0.2,0,0.4,0,Y
2,2,T.Anderson u18.5 Outs,SBK5065,-180,1.3,T.Anderson,2.022222222222222,0.7222222222222221,Los Angeles Angels,Houston Astros,1,0.3333333333333333,0,0.2,0,0.4,0,Y
3,3,P.Wisdom o0.5 RBI,Thespinzone,140,0.25,P.Wisdom,0.6,0.35,Chicago Cubs,Cincinnati Reds,0,0.2857142857142857,0,0.2,0,0.4,0,N
4,4,M.Busch o0.5 Runs Scored,Thespinzone,170,0.25,M.Busch,0.675,0.425,Chicago Cubs,Cincinnati Reds,0,0.4210526315789473,0,0.2,0,0.2,0,N
5,5,A.Abbott u5.5 Ks,PropBetGuy,120,1.0,A.Abbott,2.2,1.2000000000000002,Cincinnati Reds,Chicago Cubs,1,0.6666666666666666,1,0.8,1,0.6,1,Y
6,6,A.Abbott u5.5 Ks,cowhitchurch,120,0.5,A.Abbott,1.1,0.6000000000000001,Cincinnati Reds,Chicago Cubs,1,0.6666666666666666,1,0.8,1,0.6,1,Y
7,7,A.Heaney u15.5 Outs,SBK5065,-108,0.54,A.Heaney,1.04,0.5,Texas Rangers,San Francisco Giants,1,0.6363636363636364,1,0.6,1,0.6,1,N
8,8,M.Conforto o0.5 RBI,Thespinzone,220,0.25,M.Conforto,0.8,0.55,San Francisco Giants,Texas Rangers,0,0.4047619047619047,0,0.2,0,0.4,0,N
9,9,H.Ramos o0.5 Runs Scored,Thespinzone,133,0.25,H.Ramos,0.5825,0.3325,San Francisco Giants,Texas Rangers,0,0.4074074074074074,0,0.6,1,0.4,0,Y
