,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,G.Canning u5.5 Ks,GreenDotDaily,-110,1.0,G.Canning,1.9090909090909087,0.9090909090909092,Los Angeles Angels,Baltimore Orioles,1.0,0.75,1,0.75,1,0.75,1,Y
1,1,J.Westburg o0.5 HR,GreenDotDaily,470,1.0,J.Westburg,5.7,4.7,Baltimore Orioles,Los Angeles Angels,0.0,0.238095238095238,0,0.2,0,0.3,0,N
2,2,G.Canning u5.5 Ks,NicholaskMartin,-110,1.0,G.Canning,1.9090909090909087,0.9090909090909092,Los Angeles Angels,Baltimore Orioles,1.0,0.75,1,0.75,1,0.75,1,Y
3,3,G.Canning u5.5 Ks,The_Oddsmaker,-110,1.1,G.Canning,2.1,1.0,Los Angeles Angels,Baltimore Orioles,1.0,0.75,1,0.75,1,0.75,1,Y
4,4,G.Canning u5.5 Ks,GDAWG5000,-105,0.53,G.Canning,1.0347619047619048,0.5047619047619047,Los Angeles Angels,Baltimore Orioles,1.0,0.75,1,0.75,1,0.75,1,Y
5,5,G.Canning u5.5 Ks,AnthonyDabbundo,-110,1.1,G.Canning,2.1,1.0,Los Angeles Angels,Baltimore Orioles,1.0,0.75,1,0.75,1,0.75,1,Y
6,6,G.Canning u5.5 Ks,jimsannes,-110,1.0,G.Canning,1.9090909090909087,0.9090909090909092,Los Angeles Angels,Baltimore Orioles,1.0,0.75,1,0.75,1,0.75,1,Y
7,7,F.Tatis o0.5 HR,charliedisturco,360,0.25,F.Tatis,1.15,0.8999999999999999,San Diego Padres,Colorado Rockies,0.0,0.217391304347826,0,0.2,0,0.2,0,N
8,8,R.Feltner o4.5 Ks,jimsannes,114,1.0,R.Feltner,2.14,1.1399999999999997,Colorado Rockies,San Diego Padres,1.0,0.5,0,0.5,0,0.5,0,N
9,9,M.King o5.5 Ks,_Collin1,-110,0.55,M.King,1.05,0.5,San Diego Padres,Colorado Rockies,0.0,0.5,0,0.5,0,0.5,0,N
10,10,M.Stroman o2.5 BB,GreenDotDaily,150,1.0,M.Stroman,2.5,1.5,New York Yankees,Oakland Athletics,1.0,0.25,0,0.25,0,0.25,0,N
11,11,M.Stroman o2.5 BB,The_Oddsmaker,145,1.0,M.Stroman,2.45,1.4500000000000002,New York Yankees,Oakland Athletics,1.0,0.25,0,0.25,0,0.25,0,N
12,12,M.Stroman o1.5 BB,The_Oddsmaker,-165,1.65,M.Stroman,2.65,1.0,New York Yankees,Oakland Athletics,1.0,0.75,1,0.75,1,0.75,1,N
13,13,A.Judge o0.5 HR,charliedisturco,255,0.25,A.Judge,0.8875,0.6375,New York Yankees,Oakland Athletics,1.0,0.1304347826086956,0,0.0,0,0.1,0,N
14,14,M.Stroman o5.5 Ks,_Collin1,-115,0.58,M.Stroman,1.0843478260869563,0.5043478260869564,New York Yankees,Oakland Athletics,1.0,0.5,0,0.5,0,0.5,0,Y
15,15,C.Bellinger o0.5 HR,charliedisturco,420,0.25,C.Bellinger,1.3,1.05,Chicago Cubs,Houston Astros,1.0,0.1904761904761904,0,0.4,0,0.2,0,Y
16,16,C.Bellinger o0.5 HR,GreenDotDaily,420,1.0,C.Bellinger,5.2,4.2,Chicago Cubs,Houston Astros,1.0,0.1904761904761904,0,0.4,0,0.2,0,Y
17,17,M.Busch o0.5 HR,jimsannes,430,0.5,M.Busch,2.65,2.15,Chicago Cubs,Houston Astros,1.0,0.3157894736842105,0,0.2,0,0.5,0,N
18,18,J.France u4.5 Ks,jimsannes,-113,1.0,J.France,1.8849557522123892,0.8849557522123894,Houston Astros,Chicago Cubs,0.0,0.75,1,0.75,1,0.75,1,N
19,19,J.Wicks u3.5 Ks,_Collin1,108,0.5,J.Wicks,1.04,0.54,Chicago Cubs,Houston Astros,1.0,0.0,0,0.0,0,0.0,0,N
20,20,A.Bohm o0.5 HR,jimsannes,450,0.4,A.Bohm,2.2,1.8000000000000005,Philadelphia Phillies,Cincinnati Reds,0.0,0.0869565217391304,0,0.2,0,0.1,0,N
21,21,A.Abbott u5.5 Ks,PropBetGuy,-104,1.04,A.Abbott,2.04,1.0,Cincinnati Reds,Philadelphia Phillies,1.0,0.75,1,0.75,1,0.75,1,Y
22,22,K.Gausman o5.5 Ks,gneiffer07,100,1.0,K.Gausman,2.0,1.0,Toronto Blue Jays,Kansas City Royals,0.0,0.5,0,0.5,0,0.5,0,N
23,23,K.Gausman o5.5 Ks,SportsBookBreakers,-130,1.0,K.Gausman,1.7692307692307692,0.7692307692307692,Toronto Blue Jays,Kansas City Royals,0.0,0.5,0,0.5,0,0.5,0,N
24,24,K.Gausman u2.5 BB,SBK5065,-198,1.5,K.Gausman,2.257575757575758,0.7575757575757578,Toronto Blue Jays,Kansas City Royals,0.0,0.75,1,0.75,1,0.75,1,Y
25,25,T.Houck u4.5 Ks,gneiffer07,-110,1.1,T.Houck,2.1,1.0,Boston Red Sox,Cleveland Guardians,0.0,0.25,0,0.25,0,0.25,0,Y
26,26,R.Acuna o0.5 HR,charliedisturco,525,0.25,R.Acuna,1.5625,1.3125,Atlanta Braves,Miami Marlins,1.0,0.0476190476190476,0,0.2,0,0.1,0,N
27,27,T.Henry u4.5 Ks,gneiffer07,-145,1.45,T.Henry,2.45,1.0000000000000002,Arizona Diamondbacks,St Louis Cardinals,0.0,0.5,0,0.5,0,0.5,0,N
28,28,B.Lively o4.5 ks,Jason Radowitz,-120,1.0,B.Lively,1.8333333333333333,0.8333333333333335,Cleveland Guardians,Boston Red Sox,1.0,1.0,1,1.0,1,1.0,1,Y
29,29,R.Pepiot o6.5 ks,Jason Radowitz,-136,1.0,R.Pepiot,1.7352941176470589,0.7352941176470589,Tampa Bay Rays,Detroit Tigers,1.0,0.5,0,0.5,0,0.5,0,N
30,30,M.Stroman o5.5 ks,Jason Radowitz,-108,1.0,M.Stroman,1.925925925925926,0.925925925925926,New York Yankees,Oakland Athletics,1.0,0.5,0,0.5,0,0.5,0,Y
31,31,M.Busch o0.5 HR,Jason Radowitz,430,0.1,M.Busch,0.53,0.43,Chicago Cubs,Houston Astros,1.0,0.3157894736842105,0,0.2,0,0.5,0,N
32,32,A.Kirilloff o0.5 HR,Jason Radowitz,480,0.1,A.Kirilloff,0.58,0.48,Minnesota Twins,Chicago White Sox,1.0,0.05,0,0.0,0,0.0,0,N
33,33,W.Contreras o0.5 HR,Jason Radowitz,390,0.1,W.Contreras,0.49,0.39,St Louis Cardinals,Arizona Diamondbacks,1.0,0.1111111111111111,0,0.0,0,0.0,0,Y
35,35,M.Betts o0.5 runs,Rotowire,100,0.75,M.Betts,1.5,0.75,Los Angeles Dodgers,Washington Nationals,0.0,0.6363636363636364,1,0.6,1,0.5,0,N
36,36,K.Schwarber u1.5 total bases,Rotowire,100,0.75,K.Schwarber,1.5,0.75,Philadelphia Phillies,Cincinnati Reds,0.0,0.7391304347826086,1,0.6,1,0.7,1,Y
