,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,N.Arenado o0.5 RBI,NicholaskMartin,170,0.5,1.35,St Louis Cardinals,N.Arenado,Los Angeles Dodgers,0,0.8500000000000001,N,0.25,0,0.25,0,0.25,0
1,P.Goldschmidt o1.5 Total Bases,charliedisturco,145,0.75,1.8375,St Louis Cardinals,P.Goldschmidt,Los Angeles Dodgers,0,1.0875,N,0.0,0,0.0,0,0.0,0
2,S.Ohtani o1.5 Total Bases,charliedisturco,125,0.75,1.6875,Los Angeles Dodgers,S.Ohtani,St Louis Cardinals,1,0.9375,Y,0.5,0,0.5,0,0.5,0
3,R.Detmers o4.5 Ks,GDAWG5000,-115,0.5,0.934782608695652,Los Angeles Angels,R.Detmers,Baltimore Orioles,0,0.4347826086956521,Y,1.0,1,1.0,1,1.0,1
4,R.Detmers o4.5 Ks,PropBetGuy,-115,1.0,1.869565217391304,Los Angeles Angels,R.Detmers,Baltimore Orioles,0,0.8695652173913042,Y,1.0,1,1.0,1,1.0,1
5,R.Detmers o4.5 Ks,cowhitchurch,-128,0.5,0.890625,Los Angeles Angels,R.Detmers,Baltimore Orioles,0,0.390625,Y,1.0,1,1.0,1,1.0,1
7,N.Castellanos o0.5 RBI,Thespinzone,180,0.2,0.5599999999999999,Philadelphia Phillies,N.Castellanos,Atlanta Braves,1,0.3599999999999999,N,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
8,C.Sale u15.5 Outs,SBK5065,-205,1.5,2.2317073170731705,Atlanta Braves,C.Sale,Philadelphia Phillies,0,0.7317073170731705,N,0.0,0,0.0,0,0.0,0
9,K.Tucker o0.5 RBI,NicholaskMartin,1100,1.1,13.2,Houston Astros,K.Tucker,New York Yankees,1,12.1,Y,0.25,0,0.25,0,0.25,0
10,Y.Alvarez o1.5 Total Bases,NicholaskMartin,-105,0.5,0.9761904761904762,Houston Astros,Y.Alvarez,New York Yankees,1,0.4761904761904761,N,0.25,0,0.25,0,0.25,0
11,Y.Alvarez o1.5 Total Bases,AnthonyDabbundo,-105,1.05,2.05,Houston Astros,Y.Alvarez,New York Yankees,1,0.9999999999999998,N,0.25,0,0.25,0,0.25,0
12,K.Tucker o1.5 Total Bases,AnthonyDabbundo,110,1.1,2.3100000000000005,Houston Astros,K.Tucker,New York Yankees,1,1.2100000000000004,Y,0.5,0,0.5,0,0.5,0
13,B.Pfaadt u6.5 Ks,GDAWG5000,-105,0.5,0.9761904761904762,Arizona Diamondbacks,B.Pfaadt,Colorado Rockies,1,0.4761904761904761,Y,1.0,1,1.0,1,1.0,1
14,B.Pfaadt u6.5 Ks,kylemurray03,-106,1.0,1.9433962264150944,Arizona Diamondbacks,B.Pfaadt,Colorado Rockies,1,0.9433962264150944,Y,1.0,1,1.0,1,1.0,1
15,B.Pfaadt u6.5 Ks,BJCunningham,-105,1.0,1.9523809523809523,Arizona Diamondbacks,B.Pfaadt,Colorado Rockies,1,0.9523809523809524,Y,1.0,1,1.0,1,1.0,1
16,R.Feltner u4.5 Ks,SBK5065,-150,0.67,1.1166666666666667,Colorado Rockies,R.Feltner,Arizona Diamondbacks,0,0.4466666666666666,Y,1.0,1,1.0,1,1.0,1
17,B.Pfaadt u6.5 Ks,AnthonyDabbundo,-120,1.0,1.8333333333333337,Arizona Diamondbacks,B.Pfaadt,Colorado Rockies,1,0.8333333333333335,Y,1.0,1,1.0,1,1.0,1
18,B.Pfaadt u6.5 Ks,PropBetGuy,-120,1.0,1.8333333333333337,Arizona Diamondbacks,B.Pfaadt,Colorado Rockies,1,0.8333333333333335,Y,1.0,1,1.0,1,1.0,1
19,J.Irvin u5.5 Ks,charliedisturco,-128,0.5,0.890625,Washington Nationals,J.Irvin,Cincinnati Reds,0,0.390625,Y,1.0,1,1.0,1,1.0,1
20,J.Irvin u5.5 Ks,cowhitchurch,-140,0.5,0.8571428571428572,Washington Nationals,J.Irvin,Cincinnati Reds,0,0.3571428571428572,Y,1.0,1,1.0,1,1.0,1
