,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,S.Frelick o0.5 Runs Scored,Thespinzone,120,0.2,S.Frelick,0.44,0.24,Milwaukee Brewers,Pittsburgh Pirates,0,0.4090909090909091,0,0.4,0,0.2,0,Y
1,1,W.Contreras o1.5 Hits + Runs + RBIs,Thespinzone,-125,0.2,W.Contreras,0.36,0.16,Milwaukee Brewers,Pittsburgh Pirates,0,0.7391304347826086,1,0.6,1,0.7,1,Y
2,2,Z.Wheeler u18.5 Outs,JoeDellera,-175,0.5,Z.Wheeler,0.7857142857142857,0.2857142857142857,Philadelphia Phillies,Cincinnati Reds,0,0.6,1,0.6,1,0.6,1,Y
3,3,Z.Wheeler u18.5 Outs,SBK5065,-175,1.2,Z.Wheeler,1.8857142857142857,0.6857142857142857,Philadelphia Phillies,Cincinnati Reds,0,0.6,1,0.6,1,0.6,1,Y
4,4,R.Vasquez o4.5 Ks,_Collin1,125,0.5,R.Vasquez,1.125,0.625,San Diego Padres,Colorado Rockies,0,0.0,0,0.0,0,0.0,0,N
5,5,Y.Yamamoto u17.5 Outs,PropBetGuy,-120,1.2,Y.Yamamoto,2.2,1.0000000000000002,Los Angeles Dodgers,Washington Nationals,0,0.75,1,0.75,1,0.75,1,N
6,6,N.Cortes u7.5 Ks,SportsBookBreakers,-150,1.4,N.Cortes,2.333333333333333,0.9333333333333332,New York Yankees,Oakland Athletics,1,0.8,1,0.8,1,0.8,1,Y
7,7,N.Cortes o7.5 Ks,_Collin1,140,0.5,N.Cortes,1.2,0.7,New York Yankees,Oakland Athletics,1,0.2,0,0.2,0,0.2,0,N
8,8,Y.Alvarez o0.5 HR,charliedisturco,390,0.25,Y.Alvarez,1.225,0.975,Houston Astros,Chicago Cubs,0,0.16,0,0.0,0,0.1,0,N
9,9,Z.Wheeler o7.5 ks,Jason Radowitz,-140,1.0,Z.Wheeler,1.7142857142857144,0.7142857142857144,Philadelphia Phillies,Cincinnati Reds,0,0.6,1,0.6,1,0.6,1,Y
10,10,C.Ragans u5.5 ks,Jason Radowitz,-120,1.0,C.Ragans,1.8333333333333333,0.8333333333333335,Kansas City Royals,Toronto Blue Jays,1,0.4,0,0.4,0,0.4,0,Y
11,11,D.Hudson u2.5 ks,Jason Radowitz,122,1.0,D.Hudson,2.22,1.2199999999999998,Colorado Rockies,San Diego Padres,1,0.5,0,0.5,0,0.5,0,N
12,12,T.Larnach o0.5 HR,Jason Radowitz,470,0.1,T.Larnach,0.5700000000000001,0.4700000000000001,Minnesota Twins,Chicago White Sox,1,0.2857142857142857,0,0.4,0,0.2857142857142857,0,N
13,13,Y.Alvarez o0.5 HR,Jason Radowitz,330,0.1,Y.Alvarez,0.43,0.3299999999999999,Houston Astros,Chicago Cubs,0,0.16,0,0.0,0,0.1,0,N
14,14,D.Moore o0.5 HR,Jason Radowitz,400,0.1,D.Moore,0.5,0.4,Seattle Mariners,Texas Rangers,0,0.0666666666666666,0,0.0,0,0.0,0,N
