,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
2,2,N.Cortes u6.5 Ks,GreenDotDaily,-144,1.0,N.Cortes,1.6944444444444444,0.6944444444444444,New York Yankees,Chicago White Sox,1,0.7777777777777778,1,0.6,1,0.7777777777777778,1,Y
3,3,N.Cortes u6.5 Ks,The_Oddsmaker,-144,1.44,N.Cortes,2.44,1.0,New York Yankees,Chicago White Sox,1,0.7777777777777778,1,0.6,1,0.7777777777777778,1,Y
4,4,N.Cortes u6.5 Ks,cowhitchurch,-144,0.72,N.Cortes,1.22,0.5,New York Yankees,Chicago White Sox,1,0.7777777777777778,1,0.6,1,0.7777777777777778,1,Y
5,5,M.Fried u2.5 BB,The_Oddsmaker,-155,1.55,M.Fried,2.55,0.9999999999999998,Atlanta Braves,San Diego Padres,1,0.5,0,0.4,0,0.5,0,N
6,6,M.Fried u2.5 BB,SBK5065,-155,1.55,M.Fried,2.55,0.9999999999999998,Atlanta Braves,San Diego Padres,1,0.5,0,0.4,0,0.5,0,N
7,7,A.Heaney u16.5 Outs,PropBetGuy,-110,1.1,A.Heaney,2.1,1.0,Texas Rangers,Los Angeles Angels,1,0.625,1,0.4,0,0.625,1,Y
8,8,T.Anderson o4.5 Ks,cowhitchurch,-102,0.51,T.Anderson,1.01,0.5,Los Angeles Angels,Texas Rangers,0,0.5,0,0.6,1,0.5,0,N
9,9,S.Ohtani o1.5 Total Bases,charliedisturco,-105,0.5,S.Ohtani,0.9761904761904762,0.4761904761904761,Los Angeles Dodgers,Cincinnati Reds,1,0.5714285714285714,1,0.6,1,0.6,1,Y
10,10,S.Ohtani o0.5 HR,charliedisturco,265,0.1,S.Ohtani,0.365,0.265,Los Angeles Dodgers,Cincinnati Reds,1,0.2619047619047619,0,0.2,0,0.3,0,Y
11,11,J.Paxton u2.5 BB,cowhitchurch,-150,0.75,J.Paxton,1.25,0.5,Los Angeles Dodgers,Cincinnati Reds,1,0.4285714285714285,0,0.4,0,0.4285714285714285,0,Y
12,12,J.Means o1.5 BB,cowhitchurch,112,0.5,J.Means,1.06,0.56,Baltimore Orioles,Seattle Mariners,1,0.0,0,0.0,0,0.0,0,N
13,13,J.Means u17.5 Outs,MrTuttle05,100,1.0,J.Means,2.0,1.0,Baltimore Orioles,Seattle Mariners,1,0.5,0,0.5,0,0.5,0,N
14,14,J.Means o4.5 Ks,PropBetGuy,-120,1.2,J.Means,2.2,1.0000000000000002,Baltimore Orioles,Seattle Mariners,1,0.5,0,0.5,0,0.5,0,N
15,15,C.Ragans u18.5 Outs,SBK5065,-190,1.5,C.Ragans,2.289473684210526,0.7894736842105261,Kansas City Royals,Oakland Athletics,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,N
16,16,C.Joe o0.5 Runs Scored,Thespinzone,150,0.38,C.Joe,0.95,0.57,Pittsburgh Pirates,Chicago Cubs,0,0.5135135135135135,1,0.6,1,0.5,0,Y
17,17,P.Skenes u15.5 Outs,SBK5065,-155,1.55,P.Skenes,2.55,0.9999999999999998,Pittsburgh Pirates,Chicago Cubs,0,1.0,1,1.0,1,1.0,1,N
18,18,B.Reynolds o1.5 Total Bases,charliedisturco,150,0.22,B.Reynolds,0.55,0.33,Pittsburgh Pirates,Chicago Cubs,0,0.3777777777777777,0,0.4,0,0.4,0,Y
