,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,C.Morton u17.5 Outs,PropBetGuy,-119,1.43,C.Morton,2.6316806722689075,1.2016806722689075,Atlanta Braves,San Francisco Giants,1.0,0.5333333333333333,1,0.4,0,0.5,0,Y
1,1,F.Valdez u4.5 Ks,kylemurray03,-113,1.13,F.Valdez,2.13,1.0,Houston Astros,Toronto Blue Jays,0.0,0.4285714285714285,0,0.2,0,0.5,0,Y
2,2,A.Marsh o4.5 Ks,kylemurray03,-125,1.25,A.Marsh,2.25,1.0,Kansas City Royals,Tampa Bay Rays,1.0,0.6,1,0.6,1,0.7,1,N
3,3,C.Burnes u7.5 Ks,kylemurray03,-115,1.2,C.Burnes,2.243478260869565,1.0434782608695652,Baltimore Orioles,Seattle Mariners,0.0,0.8823529411764706,1,1.0,1,0.9,1,Y
4,4,Z.Gallen o4.5 Ks,cowhitchurch,-155,0.78,Z.Gallen,1.2832258064516129,0.5032258064516129,Arizona Diamondbacks,Los Angeles Dodgers,0.0,0.6666666666666666,1,0.6,1,0.7,1,N
5,5,L.Thomas o0.5 HR,charliedisturco,560,0.1,L.Thomas,0.66,0.56,Washington Nationals,New York Mets,1.0,0.1403508771929824,0,0.0,0,0.0,0,N
6,6,L.Thomas o1.5 Total Bases,charliedisturco,115,0.4,L.Thomas,0.86,0.4599999999999999,Washington Nationals,New York Mets,1.0,0.3859649122807017,0,0.4,0,0.6,1,N
7,7,B.Nimmo o1.5 Total Bases,charliedisturco,104,0.4,B.Nimmo,0.8160000000000001,0.416,New York Mets,Washington Nationals,0.0,0.430379746835443,0,0.6,1,0.6,1,N
8,8,B.Nimmo o0.5 HR,charliedisturco,430,0.1,B.Nimmo,0.53,0.43,New York Mets,Washington Nationals,0.0,0.1518987341772152,0,0.2,0,0.4,0,N
9,9,N.Pivetta o5.5 ks,Jason Radowitz,-138,1.0,N.Pivetta,1.7246376811594204,0.7246376811594204,Boston Red Sox,Miami Marlins,0.0,0.4166666666666667,0,0.2,0,0.4,0,Y
10,10,R.Contreras o4.5 ks,Jason Radowitz,118,1.0,R.Contreras,2.18,1.1799999999999995,Los Angeles Angels,Oakland Athletics,0.0,0.0,0,0.0,0,0.0,0,N
11,11,C.Burnes o7.5 ks,Jason Radowitz,104,1.0,C.Burnes,2.04,1.04,Baltimore Orioles,Seattle Mariners,0.0,0.1176470588235294,0,0.0,0,0.1,0,N
12,12,R.Devers o0.5 HR,Jason Radowitz,390,0.1,R.Devers,0.49,0.39,Boston Red Sox,Miami Marlins,0.0,0.2328767123287671,0,0.4,0,0.4,0,N
13,13,A.Bohm o0.5 HR,Jason Radowitz,520,0.1,A.Bohm,0.6200000000000001,0.5200000000000001,Philadelphia Phillies,Chicago Cubs,0.0,0.119047619047619,0,0.4,0,0.3,0,N
