,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,Y.Yamamoto o7.5 Ks,AnthonyDabbundo,470,0.25,1.425,Los Angeles Dodgers,Y.Yamamoto,St Louis Cardinals,1,1.175,N,0.0,0,0.0,0,0.0,0
1,Y.Yamamoto o5.5 Ks,AnthonyDabbundo,110,1.0,2.1,Los Angeles Dodgers,Y.Yamamoto,St Louis Cardinals,1,1.1,N,0.0,0,0.0,0,0.0,0
2,S.Steer o1.5 Total Bases,kylemurray03,-105,1.05,2.05,Cincinnati Reds,S.Steer,Washington Nationals,1,0.9999999999999998,N,0.5,0,0.5,0,0.5,0
3,P.Corbin u4.5 Ks,kylemurray03,-135,1.0,1.7407407407407407,Washington Nationals,P.Corbin,Cincinnati Reds,0,0.7407407407407407,Y,1.0,1,1.0,1,1.0,1
4,H.Greene o6.5 Ks,cowhitchurch,-139,0.5,0.8597122302158273,Cincinnati Reds,H.Greene,Washington Nationals,1,0.3597122302158273,Y,1.0,1,1.0,1,1.0,1
5,D.Cease u6.5 Ks,BJCunningham,-105,1.0,1.9523809523809523,San Diego Padres,D.Cease,San Francisco Giants,1,0.9523809523809524,Y,1.0,1,1.0,1,1.0,1
6,J.Hicks o3.5 Ks,BJCunningham,-150,1.0,1.6666666666666663,San Francisco Giants,J.Hicks,San Diego Padres,0,0.6666666666666665,Y,1.0,1,1.0,1,1.0,1
7,J.Hicks o3.5 Ks,AnthonyDabbundo,-150,1.0,1.6666666666666663,San Francisco Giants,J.Hicks,San Diego Padres,0,0.6666666666666665,Y,1.0,1,1.0,1,1.0,1
8,J.Hicks o3.5 Ks,SBK5065,-135,0.5,0.8703703703703703,San Francisco Giants,J.Hicks,San Diego Padres,0,0.3703703703703703,Y,1.0,1,1.0,1,1.0,1
9,D.Cease u6.5 Ks,GDAWG5000,115,0.58,1.247,San Diego Padres,D.Cease,San Francisco Giants,1,0.6669999999999999,Y,1.0,1,1.0,1,1.0,1
10,D.Cease u6.5 Ks,The_Oddsmaker,110,1.1,2.3100000000000005,San Diego Padres,D.Cease,San Francisco Giants,1,1.2100000000000004,Y,1.0,1,1.0,1,1.0,1
11,D.Cease u6.5 Ks,AnthonyDabbundo,-104,1.0,1.9615384615384617,San Diego Padres,D.Cease,San Francisco Giants,1,0.9615384615384616,Y,1.0,1,1.0,1,1.0,1
12,L.Severino u5.5 Ks,SBK5065,-125,1.0,1.8,New York Mets,L.Severino,Milwaukee Brewers,1,0.8,N,0.0,0,0.0,0,0.0,0
13,L.Severino u15.5 Outs,JoeDellera,-135,0.74,1.288148148148148,New York Mets,L.Severino,Milwaukee Brewers,1,0.548148148148148,Y,1.0,1,1.0,1,1.0,1
14,K.Bryant o1.5 Total Bases,charliedisturco,105,0.5,1.025,Colorado Rockies,K.Bryant,Arizona Diamondbacks,0,0.5249999999999999,N,0.0,0,0.0,0,0.0,0
16,M.Fried u5.5 Ks,PropBetGuy,100,1.0,2.0,Atlanta Braves,M.Fried,Philadelphia Phillies,0,1.0,Y,1.0,1,1.0,1,1.0,1
18,M.Stroman o15.5 Outs,PropBetGuy,135,1.35,3.1725000000000003,New York Yankees,M.Stroman,Houston Astros,0,1.8225,Y,1.0,1,1.0,1,1.0,1
19,G.Rodriguez u15.5 Outs,SBK5065,-135,1.0,1.7407407407407407,Baltimore Orioles,G.Rodriguez,Los Angeles Angels,1,0.7407407407407407,N,0.0,0,0.0,0,0.0,0
20,J.Ryan o5.5 Ks,cowhitchurch,104,0.5,1.02,Minnesota Twins,J.Ryan,Kansas City Royals,0,0.52,N,0.0,0,0.0,0,0.0,0
21,I.Paredes o1.5 Total Bases,charliedisturco,165,0.5,1.325,Tampa Bay Rays,I.Paredes,Toronto Blue Jays,1,0.825,N,0.0,0,0.0,0,0.0,0
22,Y.Kikuchi u15.5 Outs,SBK5065,-175,0.57,0.8957142857142856,Toronto Blue Jays,Y.Kikuchi,Tampa Bay Rays,0,0.3257142857142856,Y,1.0,1,1.0,1,1.0,1
23,E.Carter o0.5 Runs Scored,Thespinzone,118,0.24,0.5231999999999999,Texas Rangers,E.Carter,Chicago Cubs,1,0.2831999999999999,Y,0.5,0,0.5,0,0.5,0
24,C.Bradford u3.5 Ks,cowhitchurch,105,0.5,1.025,Texas Rangers,C.Bradford,Chicago Cubs,1,0.5249999999999999,N,0.0,0,0.0,0,0.0,0
25,M.Soroka u15.5 Outs,SBK5065,-165,0.61,0.9796969696969696,Chicago White Sox,M.Soroka,Detroit Tigers,1,0.3696969696969696,Y,1.0,1,1.0,1,1.0,1
26,T.Bibee u6.5 Ks,PropBetGuy,-130,1.0,1.7692307692307692,Cleveland Guardians,T.Bibee,Oakland Athletics,0,0.7692307692307692,Y,1.0,1,1.0,1,1.0,1
27,Z.Littell u3.5 Ks,Jason Radowitz,-128,1.0,1.78125,Tampa Bay Rays,Z.Littell,Toronto Blue Jays,1,0.78125,N,0.0,0,0.0,0,0.0,0
28,M.Stroman u3.5 Ks,Jason Radowitz,118,1.0,2.1799999999999997,New York Yankees,M.Stroman,Houston Astros,0,1.1799999999999995,N,0.0,0,0.0,0,0.0,0
29,A.Gomber u3.5 Ks,Jason Radowitz,-140,1.0,1.7142857142857144,Colorado Rockies,A.Gomber,Arizona Diamondbacks,0,0.7142857142857144,Y,1.0,1,1.0,1,1.0,1
30,A.Judge o0.5 HR,Jason Radowitz,250,0.1,0.35,New York Yankees,A.Judge,Houston Astros,0,0.25,N,0.0,0,0.0,0,0.0,0
31,C.Walker o0.5 HR,Jason Radowitz,340,0.1,0.44,Arizona Diamondbacks,C.Walker,Colorado Rockies,1,0.3400000000000001,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
32,S.Ohtani o0.5 HR,Jason Radowitz,250,0.1,0.35,Los Angeles Dodgers,S.Ohtani,St Louis Cardinals,1,0.25,N,0.0,0,0.0,0,0.0,0
33,T.Bibee u6.5 strikeouts,Teddy Ricketson,-125,1.0,1.8,Cleveland Guardians,T.Bibee,Oakland Athletics,0,0.8,Y,1.0,1,1.0,1,1.0,1
34,S.Ohtani o1.5 total bases,Teddy Ricketson,-110,1.0,1.9090909090909092,Los Angeles Dodgers,S.Ohtani,St Louis Cardinals,1,0.9090909090909092,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
35,C.Walker o0.5 hits,Teddy Ricketson,-280,1.0,1.3571428571428572,Arizona Diamondbacks,C.Walker,Colorado Rockies,1,0.3571428571428572,Y,1.0,1,1.0,1,1.0,1
36,D.Hall o4.5 ks,Rotowire,100,1.0,2.0,Milwaukee Brewers,D.Hall,New York Mets,0,1.0,N,0.0,0,0.0,0,0.0,0
37,C.Bradford o3.5 ks,Rotowire,100,0.5229591836734694,1.0459183673469388,Texas Rangers,C.Bradford,Chicago Cubs,1,0.5229591836734694,Y,1.0,1,1.0,1,1.0,1
38,J.Sears u4.5 ks,Rotowire,100,0.4693877551020407,0.9387755102040816,Oakland Athletics,J.Sears,Cleveland Guardians,1,0.4693877551020407,Y,1.0,1,1.0,1,1.0,1
39,T.Stephenson u1.5 bases,Rotowire,100,1.0,2.0,Cincinnati Reds,T.Stephenson,Washington Nationals,1,1.0,Y,1.0,1,1.0,1,1.0,1
40,G.Cooper u1.5 bases,Rotowire,100,1.0,2.0,Chicago Cubs,G.Cooper,Texas Rangers,0,1.0,Y,1.0,1,1.0,1,1.0,1
41,M.Olson o0.5 bases,Rotowire,100,0.6850393700787402,1.3700787401574803,Atlanta Braves,M.Olson,Philadelphia Phillies,0,0.6850393700787402,Y,1.0,1,1.0,1,1.0,1
42,B.Baty u0.5 runs,Rotowire,100,0.25,0.5,New York Mets,B.Baty,Milwaukee Brewers,1,0.25,N,0.5,0,0.5,0,0.5,0
43,B.Stott u0.5 runs,Rotowire,100,0.25,0.5,Philadelphia Phillies,B.Stott,Atlanta Braves,1,0.25,Y,0.5,0,0.5,0,0.5,0
44,G.Cooper u0.5 runs,Rotowire,100,0.25,0.5,Chicago Cubs,G.Cooper,Texas Rangers,0,0.25,Y,1.0,1,1.0,1,1.0,1
45,P.Corbin u4.5 ks,Rotowire,100,0.4693877551020407,0.9387755102040816,Washington Nationals,P.Corbin,Cincinnati Reds,0,0.4693877551020407,Y,1.0,1,1.0,1,1.0,1
