,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,C.Scott o16.5 Outs,MrTuttle05,-130,1.3,C.Scott,2.3,0.9999999999999998,New York Mets,Pittsburgh Pirates,0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
1,1,F.Lindor o1.5 Hits + Runs + RBIs,charliedisturco,-150,0.6,F.Lindor,1.0,0.3999999999999999,New York Mets,Pittsburgh Pirates,0,0.5340909090909091,1,0.6,1,0.7,1,N
2,2,C.Scott o4.5 Ks,charliedisturco,-125,0.63,C.Scott,1.134,0.5040000000000001,New York Mets,Pittsburgh Pirates,0,0.3333333333333333,0,0.2,0,0.3333333333333333,0,N
3,3,K.Montero u3.5 ks,Jason Radowitz,100,1.0,K.Montero,2.0,1.0,Detroit Tigers,Cleveland Guardians,1,0.0,0,0.0,0,0.0,0,N
4,4,R.Feltner o5.5 ks,Jason Radowitz,124,1.0,R.Feltner,2.24,1.2400000000000002,Colorado Rockies,Cincinnati Reds,0,0.3529411764705882,0,0.6,1,0.4,0,Y
5,5,C.Flexen u3.5 ks,Jason Radowitz,106,1.0,C.Flexen,2.06,1.06,Chicago White Sox,Minnesota Twins,1,0.5,0,0.8,1,0.5,0,N
6,6,R.Greene o0.5 HR,Jason Radowitz,600,0.1,R.Greene,0.7000000000000001,0.6000000000000001,Detroit Tigers,Cleveland Guardians,1,0.1685393258426966,0,0.4,0,0.2,0,N
8,8,A.Garcia o0.5 HR,Jason Radowitz,340,0.1,A.Garcia,0.44,0.3400000000000001,Texas Rangers,Los Angeles Angels,0,0.188235294117647,0,0.0,0,0.2,0,N
10,10,P.Goldschmidt o1.5 hits+runs+rbi,Rotowire,100,0.75,P.Goldschmidt,1.5,0.75,St Louis Cardinals,Washington Nationals,0,0.4470588235294118,0,0.6,1,0.5,0,Y
11,11,A.Abbott u5.5 strikeouts,Rotowire,100,0.75,A.Abbott,1.5,0.75,Cincinnati Reds,Colorado Rockies,1,0.7058823529411765,1,0.8,1,0.8,1,N
12,12,D.Daniel u4.5 strikeouts,Rotowire,100,0.75,D.Daniel,1.5,0.75,Los Angeles Angels,Texas Rangers,1,0.5,0,0.5,0,0.5,0,Y
13,13,J.Gray u4.5 strikeouts,Rotowire,100,0.75,J.Gray,1.5,0.75,Texas Rangers,Los Angeles Angels,0,0.6666666666666666,1,1.0,1,0.8,1,Y
14,14,C.Scott o4.5 strikeouts,Rotowire,100,0.75,C.Scott,1.5,0.75,New York Mets,Pittsburgh Pirates,0,0.3333333333333333,0,0.2,0,0.3333333333333333,0,N
15,15,R.Feltner o4.5 strikeouts,Rotowire,100,0.75,R.Feltner,1.5,0.75,Colorado Rockies,Cincinnati Reds,0,0.3529411764705882,0,0.6,1,0.4,0,Y
16,16,M.Mikolas o3.5 strikeouts,Rotowire,100,0.75,M.Mikolas,1.5,0.75,St Louis Cardinals,Washington Nationals,0,0.6111111111111112,1,0.6,1,0.6,1,N
17,17,D.Daniel u16.5 outs,Rotowire Prizepicks,100,1.5,D.Daniel,3.0,1.5,Los Angeles Angels,Texas Rangers,1,0.5,0,0.5,0,0.5,0,Y
18,18,A.Abbott u5.5 strikeouts,Rotowire Prizepicks,100,1.5,A.Abbott,3.0,1.5,Cincinnati Reds,Colorado Rockies,1,0.7058823529411765,1,0.8,1,0.8,1,N
19,19,M.Mikolas o3.5 strikeouts,Rotowire Prizepicks,100,1.5,M.Mikolas,3.0,1.5,St Louis Cardinals,Washington Nationals,0,0.6111111111111112,1,0.6,1,0.6,1,N
20,20,K.Montero o3.5 strikeouts,Rotowire Prizepicks,100,1.5,K.Montero,3.0,1.5,Detroit Tigers,Cleveland Guardians,1,1.0,1,1.0,1,1.0,1,Y
21,21,M.Parker o4.5 strikeouts,Rotowire Prizepicks,100,1.5,M.Parker,3.0,1.5,Washington Nationals,St Louis Cardinals,1,0.5333333333333333,1,0.6,1,0.6,1,Y
22,22,J.Gray u4.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Gray,3.0,1.5,Texas Rangers,Los Angeles Angels,0,0.6666666666666666,1,1.0,1,0.8,1,Y
23,23,M.Keller u5.5 strikeouts,Rotowire Prizepicks,100,1.5,M.Keller,3.0,1.5,Pittsburgh Pirates,New York Mets,1,0.5294117647058824,1,0.4,0,0.5,0,N
