,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,K.Gausman u18.5 Outs,SBK5065,-155,1.0,K.Gausman,1.6451612903225803,0.6451612903225805,Toronto Blue Jays,Baltimore Orioles,1.0,0.6818181818181818,1,0.4,0,0.6,1,N
1,1,D.Kremer o3.5 Ks,MrTuttle05,-155,1.55,D.Kremer,2.55,0.9999999999999998,Baltimore Orioles,Toronto Blue Jays,0.0,0.6,1,0.4,0,0.6,1,Y
2,2,D.Kremer u17.5 Outs,PropBetGuy,-115,1.15,D.Kremer,2.1499999999999995,0.9999999999999996,Baltimore Orioles,Toronto Blue Jays,0.0,0.7333333333333333,1,0.8,1,0.7,1,Y
3,3,N.Cortes u5.5 Ks,MrTuttle05,-115,1.15,N.Cortes,2.1499999999999995,0.9999999999999996,New York Yankees,Los Angeles Angels,1.0,0.5217391304347826,1,0.6,1,0.6,1,Y
4,4,J.Montgomery u4.5 Ks,MrTuttle05,-170,1.7,J.Montgomery,2.7,1.0000000000000002,Arizona Diamondbacks,Philadelphia Phillies,1.0,0.8235294117647058,1,1.0,1,0.8,1,Y
5,5,H.Greene o4.5 Hits Allowed,MrTuttle05,105,1.0,H.Greene,2.05,1.0499999999999998,Cincinnati Reds,Miami Marlins,0.0,0.3636363636363636,0,0.0,0,0.2,0,Y
6,6,K.Gibson o5.5 Ks,kylemurray03,100,1.0,K.Gibson,2.0,1.0,St Louis Cardinals,Tampa Bay Rays,1.0,0.5238095238095238,1,0.6,1,0.7,1,Y
7,7,B.Woo u5.5 Ks,kylemurray03,-116,1.16,B.Woo,2.16,0.9999999999999998,Seattle Mariners,Detroit Tigers,1.0,0.75,1,0.8,1,0.7,1,N
8,8,B.Woo u5.5 Ks,MrTuttle05,-117,1.17,B.Woo,2.17,1.0,Seattle Mariners,Detroit Tigers,1.0,0.75,1,0.8,1,0.7,1,N
9,9,K.Harrison o4.5 Ks,Thespinzone,155,0.2,K.Harrison,0.51,0.31,San Francisco Giants,Washington Nationals,0.0,0.5789473684210527,1,0.4,0,0.5,0,N
10,10,A.Call o0.5 Runs Scored,Thespinzone,107,0.2,A.Call,0.4140000000000001,0.214,Washington Nationals,San Francisco Giants,1.0,0.4666666666666667,0,0.4,0,0.4,0,Y
11,11,J.Yepez o0.5 Runs Scored,Thespinzone,120,0.2,J.Yepez,0.44,0.24,Washington Nationals,San Francisco Giants,1.0,0.5,0,0.4,0,0.4,0,N
12,12,H.Ramos o0.5 HR,Thespinzone,340,0.1,H.Ramos,0.44,0.3400000000000001,San Francisco Giants,Washington Nationals,0.0,0.2236842105263158,0,0.4,0,0.3,0,N
13,13,W.Adames o0.5 RBI,Thespinzone,150,0.3,W.Adames,0.75,0.45,Milwaukee Brewers,Atlanta Braves,0.0,0.3451327433628318,0,0.2,0,0.2,0,Y
14,14,E.Haase o0.5 RBI,Thespinzone,240,0.48,E.Haase,1.632,1.152,Milwaukee Brewers,Atlanta Braves,0.0,0.4,0,0.2,0,0.4,0,Y
15,15,F.Montas o4.5 Ks,PropBetGuy,-130,1.0,F.Montas,1.7692307692307692,0.7692307692307692,Milwaukee Brewers,Atlanta Braves,0.0,1.0,1,1.0,1,1.0,1,Y
16,16,C.Morton o5.5 Ks,kylemurray03,-135,1.35,C.Morton,2.35,1.0,Atlanta Braves,Milwaukee Brewers,1.0,0.5,0,0.2,0,0.4,0,N
17,17,N.Castellanos o1.5 hits+runs+rbi,Rotowire,100,0.75,N.Castellanos,1.5,0.75,Philadelphia Phillies,Arizona Diamondbacks,0.0,0.5,0,0.6,1,0.5,0,Y
18,18,J.Sanchez o0.5 hits+runs+rbi,Rotowire,100,0.75,J.Sanchez,1.5,0.75,Miami Marlins,Cincinnati Reds,1.0,0.6346153846153846,1,0.8,1,0.6,1,N
19,19,K.Allard o2.5 strikeouts,Rotowire,100,0.75,K.Allard,1.5,0.75,Philadelphia Phillies,Arizona Diamondbacks,0.0,0.0,0,0.0,0,0.0,0,Y
20,20,K.Gibson u5.5 strikeouts,Rotowire,100,0.75,K.Gibson,1.5,0.75,St Louis Cardinals,Tampa Bay Rays,1.0,0.4761904761904761,0,0.4,0,0.3,0,N
21,21,S.Baz o4.5 strikeouts,Rotowire Prizepicks,100,1.5,S.Baz,3.0,1.5,Tampa Bay Rays,St Louis Cardinals,0.0,0.8,1,0.8,1,0.8,1,N
22,22,K.Gausman u5.5 strikeouts,Rotowire Prizepicks,100,1.5,K.Gausman,3.0,1.5,Toronto Blue Jays,Baltimore Orioles,1.0,0.5,0,0.6,1,0.5,0,Y
23,23,T.Anderson o4.5 strikeouts,Rotowire Prizepicks,100,1.5,T.Anderson,3.0,1.5,Los Angeles Angels,New York Yankees,0.0,0.4090909090909091,0,0.6,1,0.5,0,Y
24,24,B.Woo u5.5 strikeouts,Rotowire Prizepicks,100,1.5,B.Woo,3.0,1.5,Seattle Mariners,Detroit Tigers,1.0,0.75,1,0.8,1,0.7,1,N
