,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,M.Semien o0.5 Runs Scored,Thespinzone,-107,0.15,M.Semien,0.2901869158878504,0.1401869158878504,Texas Rangers,Detroit Tigers,0,0.625,1,0.6,1,0.7,1,N
1,1,E.Carter o0.5 Runs Scored,Thespinzone,115,0.15,E.Carter,0.3224999999999999,0.1724999999999999,Texas Rangers,Detroit Tigers,0,0.7142857142857143,1,1.0,1,0.7,1,N
2,2,A.Garcia o0.5 RBI,Thespinzone,105,0.15,A.Garcia,0.3074999999999999,0.1574999999999999,Texas Rangers,Detroit Tigers,0,0.4375,0,0.4,0,0.4,0,N
3,3,R.Olson o4.5 Ks,GDAWG5000,-130,0.65,R.Olson,1.15,0.4999999999999999,Detroit Tigers,Texas Rangers,1,0.0,0,0.0,0,0.0,0,Y
4,4,R.Olson o4.5 Ks,AnthonyDabbundo,-130,1.5,R.Olson,2.6538461538461537,1.1538461538461535,Detroit Tigers,Texas Rangers,1,0.0,0,0.0,0,0.0,0,Y
5,5,R.Olson o4.5 Ks,The_Oddsmaker,-130,1.3,R.Olson,2.3,0.9999999999999998,Detroit Tigers,Texas Rangers,1,0.0,0,0.0,0,0.0,0,Y
6,6,R.Olson u15.5 Outs,MrTuttle05,-115,1.15,R.Olson,2.1499999999999995,0.9999999999999996,Detroit Tigers,Texas Rangers,1,0.5,0,0.5,0,0.5,0,N
7,7,A.Nola o6.5 Ks,Thespinzone,-128,0.2,A.Nola,0.35625,0.15625,Philadelphia Phillies,Colorado Rockies,1,0.0,0,0.0,0,0.0,0,Y
8,8,R.McMahon o0.5 Hits,Thespinzone,-160,0.2,R.McMahon,0.325,0.125,Colorado Rockies,Philadelphia Phillies,0,0.75,1,0.4,0,0.7,1,N
9,9,A.Nola u7.5 Ks,SBK5065,-150,1.0,A.Nola,1.6666666666666663,0.6666666666666665,Philadelphia Phillies,Colorado Rockies,1,1.0,1,1.0,1,1.0,1,N
10,10,Z.Eflin o6.5 Ks,Thespinzone,106,0.2,Z.Eflin,0.412,0.212,Tampa Bay Rays,Los Angeles Angels,1,0.0,0,0.0,0,0.0,0,N
11,11,P.Sandoval u5.5 Ks,gneiffer07,-113,1.13,P.Sandoval,2.13,1.0,Los Angeles Angels,Tampa Bay Rays,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,Y
12,12,P.Sandoval u16.5 Outs,PropBetGuy,-115,1.15,P.Sandoval,2.1499999999999995,0.9999999999999996,Los Angeles Angels,Tampa Bay Rays,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
13,13,J.Ross u17.5 Outs,SBK5065,-119,0.6,J.Ross,1.104201680672269,0.504201680672269,Milwaukee Brewers,San Diego Padres,1,0.5,0,0.5,0,0.5,0,Y
14,14,J.Ross u17.5 Outs,MrTuttle05,-120,1.2,J.Ross,2.2,1.0000000000000002,Milwaukee Brewers,San Diego Padres,1,0.5,0,0.5,0,0.5,0,Y
15,15,J.Ross u4.5 Ks,BJCunningham,105,1.0,J.Ross,2.05,1.0499999999999998,Milwaukee Brewers,San Diego Padres,1,0.5,0,0.5,0,0.5,0,Y
16,16,G.Kirby u6.5 Ks,gneiffer07,110,1.0,G.Kirby,2.1,1.1,Seattle Mariners,Cincinnati Reds,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
17,17,G.Kirby u17.5 Outs,MrTuttle05,125,1.0,G.Kirby,2.25,1.25,Seattle Mariners,Cincinnati Reds,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
18,18,F.Lindor o0.5 Runs Scored,Thespinzone,-103,0.15,F.Lindor,0.295631067961165,0.145631067961165,New York Mets,Pittsburgh Pirates,1,0.3333333333333333,0,0.6,1,0.4,0,Y
19,19,L.Gil u5.5 Ks,gneiffer07,-105,1.05,L.Gil,2.05,0.9999999999999998,New York Yankees,Toronto Blue Jays,0,0.0,0,0.0,0,0.0,0,N
20,20,L.Gil u15.5 Outs,SBK5065,-140,1.0,L.Gil,1.7142857142857144,0.7142857142857144,New York Yankees,Toronto Blue Jays,0,1.0,1,1.0,1,1.0,1,Y
21,21,L.Gil u15.5 Outs,JoeDellera,-135,0.5,L.Gil,0.8703703703703703,0.3703703703703703,New York Yankees,Toronto Blue Jays,0,1.0,1,1.0,1,1.0,1,Y
22,22,L.Gil u15.5 Outs,PropBetGuy,-135,1.35,L.Gil,2.35,1.0,New York Yankees,Toronto Blue Jays,0,1.0,1,1.0,1,1.0,1,Y
23,23,C.Bassitt u17.5 Outs,MrTuttle05,125,1.0,C.Bassitt,2.25,1.25,Toronto Blue Jays,New York Yankees,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
24,24,K.Harrison o16.5 Outs,PropBetGuy,-123,1.23,K.Harrison,2.23,1.0,San Francisco Giants,Miami Marlins,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
25,25,K.Harrison o16.5 Outs,MrTuttle05,-130,1.3,K.Harrison,2.3,0.9999999999999998,San Francisco Giants,Miami Marlins,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
26,26,T.Glasnow u18.5 Outs,SBK5065,-145,1.0,T.Glasnow,1.6896551724137931,0.6896551724137931,Los Angeles Dodgers,Washington Nationals,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
27,27,T.Glasnow u8.5 Ks,BJCunningham,110,1.0,T.Glasnow,2.1,1.1,Los Angeles Dodgers,Washington Nationals,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
28,28,J.Naylor o0.5 RBI,Thespinzone,125,0.15,J.Naylor,0.3374999999999999,0.1874999999999999,Cleveland Guardians,Boston Red Sox,0,0.5,0,0.8,1,0.5,0,N
29,29,G.Henderson o0.5 HR,Jason Radowitz,400,0.1,G.Henderson,0.5,0.4,Baltimore Orioles,Minnesota Twins,1,0.2,0,0.2,0,0.2,0,Y
30,30,J.Realmuto o0.5 HR,Jason Radowitz,330,0.1,J.Realmuto,0.43,0.3299999999999999,Philadelphia Phillies,Colorado Rockies,1,0.1538461538461538,0,0.0,0,0.1,0,N
31,31,J.Soto o0.5 HR,Jason Radowitz,350,0.1,J.Soto,0.45,0.35,New York Yankees,Toronto Blue Jays,0,0.1875,0,0.2,0,0.2,0,N
32,32,A.Nola u6.5 strikeouts,Grace McDermott,120,1.0,A.Nola,2.2,1.2000000000000002,Philadelphia Phillies,Colorado Rockies,1,1.0,1,1.0,1,1.0,1,N
33,33,A.Garcia o1.5 total bases,Grace McDermott,-105,1.0,A.Garcia,1.9523809523809523,0.9523809523809524,Texas Rangers,Detroit Tigers,0,0.5,0,0.6,1,0.4,0,N
34,34,M.Ozuna o0.5 rbi,Grace McDermott,120,1.0,M.Ozuna,2.2,1.2000000000000002,Atlanta Braves,Houston Astros,0,0.6428571428571429,1,0.8,1,0.8,1,Y
35,35,L.Gil o4.5 Ks,Rotowire,100,0.75,L.Gil,1.5,0.75,New York Yankees,Toronto Blue Jays,0,1.0,1,1.0,1,1.0,1,Y
36,36,B.Shewmake u1.5 total bases,Rotowire,100,0.75,B.Shewmake,1.5,0.75,Chicago White Sox,Kansas City Royals,1,0.75,1,0.8,1,0.75,1,Y
