,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Harper o1.5 Total Bases,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,B.Harper,Philadelphia Phillies,Kansas City Royals,1.0,0.4358974358974359,0,0.8,1,0.4,0
