Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
20,B.Drury o0.5 RBI,Thespinzone,145,0.1,0.245,0.145,B.Drury,Los Angeles Angels,Seattle Mariners,1.0,,,,,,
35,Y.Alvarez o0.5 RBI,Thespinzone,135,0.14,0.329,0.189,Y.Alvarez,Houston Astros,New York Yankees,0.0,,,,,,
45,F.Fermin o0.5 RBI,Thespinzone,200,0.1,0.3,0.2,F.Fermin,Kansas City Royals,Philadelphia Phillies,0.0,,,,,,
46,A.Bohm o0.5 RBI,Thespinzone,163,0.1,0.263,0.163,A.Bohm,Philadelphia Phillies,Kansas City Royals,1.0,,,,,,
50,J.Meneses o0.5 RBI,Thespinzone,163,0.1,0.263,0.163,J.Meneses,Washington Nationals,Cincinnati Reds,0.0,,,,,,
4,B.Woodruff u1.5 Walks Allowed,Colby Conway,-110,1.0,1.9090909090909092,0.9090909090909092,B.Woodruff,Milwaukee Brewers,Pittsburgh Pirates,1.0,,,,,,
30,D.Schneider o0.5 HR,Thespinzone,650,0.49,3.675,3.1849999999999996,D.Schneider,Toronto Blue Jays,Boston Red Sox,0.0,,,,,,
0,B.Woodruff u7.5 strikeouts,Chris Landers,-125,1.0,1.8,0.8,B.Woodruff,Milwaukee Brewers,Pittsburgh Pirates,1.0,,,,,,
1,C.Rodon o2.5 walks,Chris Landers,145,1.0,2.45,1.4500000000000002,C.Rodon,New York Yankees,Houston Astros,1.0,,,,,,
17,B.Miller u5.5 Ks,Thespinzone,-115,0.15,0.2804347826086956,0.1304347826086956,B.Miller,Los Angeles Dodgers,San Diego Padres,0.0,,,,,,
40,B.Woodruff u7.5 Ks,SBK5065,-150,0.75,1.25,0.5,B.Woodruff,Milwaukee Brewers,Pittsburgh Pirates,1.0,,,,,,
