,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,S.Manaea u17.5 Outs,PropBetGuy,-106,1.06,S.Manaea,2.06,1.0,New York Mets,Minnesota Twins,1.0,0.6842105263157895,1,0.4,0,0.7,1
1,C.Burnes u18.5 Outs,SBK5065,-128,1.2,C.Burnes,2.1375,0.9374999999999998,Baltimore Orioles,Toronto Blue Jays,1.0,0.6190476190476191,1,0.6,1,0.4,0
2,M.Waldron u17.5 Outs,MrTuttle05,-120,1.2,M.Waldron,2.2,1.0000000000000002,San Diego Padres,Los Angeles Dodgers,1.0,0.45,0,0.2,0,0.1,0
