,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
6,M.Keller o5.5 Hits Allowed,PropBetGuy,-115,1.15,2.1499999999999995,0.9999999999999996,M.Keller,Pittsburgh Pirates,Atlanta Braves,0.0
