,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
9,E.Tovar o0.5 Runs Scored,Thespinzone,160,0.1,0.26,0.16,E.Tovar,Colorado Rockies,San Francisco Giants,0
5,L.Thomas o0.5 Runs Scored,Thespinzone,104,0.15,0.306,0.156,L.Thomas,Washington Nationals,Texas Rangers,1
8,R.Grichuk o0.5 Runs Scored,Thespinzone,188,0.1,0.288,0.1879999999999999,R.Grichuk,Colorado Rockies,San Francisco Giants,0
