,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,C.Seager o0.5 RBI,Thespinzone,-105,0.15,0.2928571428571428,0.1428571428571428,C.Seager,Texas Rangers,Washington Nationals,0,0.5087719298245614,1,0.6,1,0.6,1
1,N.Arenado o0.5 RBI,Thespinzone,110,0.1,0.21,0.11,N.Arenado,St. Louis Cardinals,Chicago White Sox,0,0.4166666666666667,0,0.8,1,0.6,1
