Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
9,E.Tovar o0.5 Runs Scored,Thespinzone,160,0.1,0.26,0.16,E.Tovar,Colorado Rockies,San Francisco Giants,0,,,,,,
5,L.Thomas o0.5 Runs Scored,Thespinzone,104,0.15,0.306,0.156,L.Thomas,Washington Nationals,Texas Rangers,1,,,,,,
8,R.Grichuk o0.5 Runs Scored,Thespinzone,188,0.1,0.288,0.1879999999999999,R.Grichuk,Colorado Rockies,San Francisco Giants,0,,,,,,
1,J.Duran o1.5 total bases,Teddy Ricketson,-135,1.0,1.7407407407407407,0.7407407407407407,J.Duran,Boston Red Sox,Oakland Athletics,1,0.4705882352941176,0.0,0.6,1.0,0.5,0.0
1,J.Duran o1.5 total bases,Teddy Ricketson,-135,1.0,1.7407407407407407,0.7407407407407407,J.Duran,Boston Red Sox,Oakland Athletics,1,,,,,,
3,F.Tatis o1.5 total bases,Josh Wagner,-110,1.0,1.9090909090909092,0.9090909090909092,F.Tatis,San Diego Padres,New York Mets,1,,,,,,
2,C.Seager o0.5 RBI,Thespinzone,-105,0.15,0.2928571428571428,0.1428571428571428,C.Seager,Texas Rangers,Washington Nationals,0,0.5087719298245614,1.0,0.6,1.0,0.6,1.0
5,N.Arenado o0.5 RBI,Thespinzone,110,0.1,0.21,0.11,N.Arenado,St. Louis Cardinals,Chicago White Sox,0,0.4166666666666667,0.0,0.8,1.0,0.6,1.0
6,C.Seager o0.5 RBI,Thespinzone,-105,0.15,0.2928571428571428,0.1428571428571428,C.Seager,Texas Rangers,Washington Nationals,0,,,,,,
11,N.Arenado o0.5 RBI,Thespinzone,110,0.1,0.21,0.11,N.Arenado,St. Louis Cardinals,Chicago White Sox,0,,,,,,
2,G.Cole o7.5 strikeouts,Josh Wagner,-110,1.0,1.9090909090909092,0.9090909090909092,G.Cole,New York Yankees,Chicago Cubs,1,,,,,,
7,B.Garrett o5.5 Ks,PropBetGuy,-118,1.18,2.1799999999999997,0.9999999999999998,B.Garrett,Miami Marlins,Philadelphia Phillies,1,,,,,,
