Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,J.Altuve o0.5 Runs Scored,Thespinzone,110,0.1,0.21,0.11,J.Altuve,Houston Astros,Baltimore Orioles,1.0,0.5625,1.0,0.8,1.0,0.8,1.0
25,J.Altuve o0.5 Runs Scored,Thespinzone,110,0.1,0.21,0.11,J.Altuve,Houston Astros,Baltimore Orioles,1.0,,,,,,
9,R.Arozarena o1.5 Total Bases,charliedisturco,105,0.75,1.5375,0.7874999999999999,R.Arozarena,Tampa Bay Rays,Los Angeles Angels,1.0,,,,,,
3,O.Albies o0.5 RBI,Thespinzone,130,0.13,0.299,0.1689999999999999,O.Albies,Atlanta Braves,Philadelphia Phillies,1.0,0.3816793893129771,0.0,0.6,1.0,0.5,0.0
4,N.Velazquez o0.5 RBI,Thespinzone,160,0.24,0.624,0.384,N.Velazquez,Kansas City Royals,Cleveland Guardians,1.0,0.3823529411764705,0.0,0.8,1.0,0.5,0.0
6,J.Soto o0.5 RBI,Thespinzone,160,0.16,0.416,0.256,J.Soto,San Diego Padres,Colorado Rockies,1.0,0.3660130718954248,0.0,0.6,1.0,0.5,0.0
14,O.Albies o0.5 RBI,Thespinzone,130,0.13,0.299,0.1689999999999999,O.Albies,Atlanta Braves,Philadelphia Phillies,1.0,,,,,,
17,N.Velazquez o0.5 RBI,Thespinzone,160,0.24,0.624,0.384,N.Velazquez,Kansas City Royals,Cleveland Guardians,1.0,,,,,,
22,C.Mullins o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,C.Mullins,Baltimore Orioles,Houston Astros,0.0,,,,,,
27,J.Soto o0.5 RBI,Thespinzone,160,0.16,0.416,0.256,J.Soto,San Diego Padres,Colorado Rockies,1.0,,,,,,
1,G.Kirby o5.5 strikeouts,Chris Landers,-120,1.0,1.8333333333333337,0.8333333333333335,G.Kirby,Seattle Mariners,Oakland Athletics,0.0,,,,,,
3,M.Keller o5.5 Ks,GarageGuyChase,100,1.0,2.0,1.0,M.Keller,Pittsburgh Pirates,Chicago Cubs,0.0,,,,,,
11,K.Senga o6.5 Ks,GarageGuyChase,-122,1.55,2.8204918032786885,1.2704918032786885,K.Senga,New York Mets,Miami Marlins,0.0,,,,,,
