,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Steven Okert,Miami Marlins,0.2,3,2,2,0,1,1,3.74,12,10,5,4,1,0,4,39,-0.165,0.94,-0.14,1.36,-1.7,2,Philadelphia Phillies,0.0
1,1,Ranger Suárez,Philadelphia Phillies,6.1,2,3,3,3,10,0,3.93,87,56,30,11,15,4,7,64,0.059,0.81,0.01,0.35,0.9,19,Miami Marlins,1.0
2,2,Jesse Scholtens,Chicago White Sox,5.0,8,3,3,2,4,0,4.44,95,57,34,6,17,7,11,41,-0.087,0.85,0.0,0.0,-0.4,15,Detroit Tigers,0.0
3,3,Sawyer Gipson-Long,Detroit Tigers,5.0,4,2,2,0,5,0,3.6,73,50,27,11,12,6,8,56,0.054,0.93,0.0,0.01,0.6,15,Chicago White Sox,1.0
4,4,Bryce Miller,Seattle Mariners,5.0,9,5,5,1,7,0,4.05,93,64,34,16,14,8,7,35,-0.233,0.6,-0.32,1.36,-2.5,15,Tampa Bay Rays,0.0
5,5,Zach Eflin,Tampa Bay Rays,5.0,7,3,3,2,6,0,3.53,83,55,35,8,12,5,11,45,0.049,1.11,0.02,0.6,-0.5,15,Seattle Mariners,1.0
6,6,Luis Ortiz,Pittsburgh Pirates,5.1,3,1,1,2,0,0,4.66,73,44,30,5,9,11,8,56,0.227,1.13,0.0,0.01,2.3,16,Atlanta Braves,0.0
7,7,Allan Winans,Atlanta Braves,6.1,6,2,2,0,8,0,4.5,86,65,36,10,19,6,11,61,0.002,0.98,0.0,0.04,0.8,19,Pittsburgh Pirates,1.0
8,8,Grayson Rodriguez,Baltimore Orioles,4.1,7,4,2,2,6,0,4.88,89,63,38,10,15,5,10,41,-0.255,1.23,-0.08,0.64,-2.0,13,Boston Red Sox,0.0
9,9,Brayan Bello,Boston Red Sox,5.0,7,3,3,0,4,0,3.68,92,58,40,8,10,8,8,45,-0.032,0.97,-0.0,0.1,-0.3,15,Baltimore Orioles,1.0
10,10,Corbin Burnes,Milwaukee Brewers,8.0,0,0,0,2,7,0,3.47,109,70,42,13,15,10,7,87,0.56,1.08,0.11,0.35,4.2,24,New York Yankees,0.0
11,11,Gerrit Cole,New York Yankees,7.0,3,0,0,0,9,0,2.79,106,72,42,15,15,7,8,80,0.45,0.95,0.0,0.01,3.6,21,Milwaukee Brewers,1.0
12,12,Ryan Yarbrough,Los Angeles Dodgers,4.0,5,2,2,0,5,0,3.84,78,53,29,11,13,7,5,49,0.023,1.27,0.0,0.18,0.0,12,Washington Nationals,0.0
13,13,Trevor Williams,Washington Nationals,4.1,8,6,6,4,4,1,5.44,101,55,37,6,12,5,11,23,-0.301,0.86,0.0,0.0,-3.0,13,Los Angeles Dodgers,1.0
14,14,Cole Ragans,Kansas City Royals,5.2,1,2,2,6,6,0,3.01,105,60,34,15,11,5,6,59,0.002,1.14,0.0,0.0,0.8,17,Toronto Blue Jays,0.0
15,15,José Berríos,Toronto Blue Jays,7.0,5,2,2,2,7,0,3.63,100,69,39,12,18,7,11,64,0.126,1.18,0.07,1.11,1.5,21,Kansas City Royals,1.0
16,16,Miles Mikolas,St. Louis Cardinals,5.1,7,5,5,1,2,2,4.75,95,61,39,5,17,10,10,35,-0.152,0.79,0.0,0.0,-1.7,16,Cincinnati Reds,0.0
17,17,Hunter Greene,Cincinnati Reds,6.0,1,1,0,4,9,0,4.43,109,66,35,11,20,4,7,73,0.274,1.27,0.14,1.11,2.3,18,St. Louis Cardinals,1.0
18,18,Matt Waldron,San Diego Padres,5.0,4,4,4,2,1,1,5.55,88,49,30,3,16,8,10,42,-0.183,0.6,-0.0,0.0,-1.4,15,Houston Astros,0.0
19,19,J.P. France,Houston Astros,6.0,4,1,1,5,5,1,3.61,97,54,29,6,19,5,10,60,0.23,1.07,0.27,2.14,2.1,18,San Diego Padres,1.0
20,20,Tylor Megill,New York Mets,5.0,2,0,0,4,2,0,5.03,93,58,32,9,17,9,5,61,0.284,1.25,0.0,0.0,2.6,15,Minnesota Twins,0.0
21,21,Pablo López,Minnesota Twins,8.0,2,0,0,0,14,0,3.43,106,73,35,21,17,7,5,92,0.558,1.03,0.08,0.25,4.1,24,New York Mets,1.0
22,22,Joe Mantiply,Arizona Diamondbacks,1.1,2,1,1,0,0,0,5.87,13,8,7,0,1,2,4,46,-0.029,1.0,-0.03,1.73,-0.2,4,Chicago Cubs,0.0
23,23,Kyle Hendricks,Chicago Cubs,5.2,7,2,2,1,4,0,3.71,82,60,32,11,17,2,17,50,0.134,0.97,0.12,1.5,0.7,17,Arizona Diamondbacks,1.0
24,24,Luis Medina,Oakland Athletics,4.1,6,5,5,3,3,1,5.68,84,52,33,4,15,7,7,31,-0.374,1.0,0.0,0.0,-3.0,13,Texas Rangers,0.0
25,25,Jon Gray,Texas Rangers,2.2,4,4,3,2,3,1,3.96,60,38,21,8,9,4,5,37,-0.189,0.86,-0.19,1.43,-1.9,8,Oakland Athletics,1.0
26,26,Tanner Bibee,Cleveland Guardians,7.0,2,2,2,0,8,0,3.03,90,62,34,17,11,7,8,73,0.13,0.78,0.01,0.08,1.7,21,Los Angeles Angels,0.0
