,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Bryce Elder,Atlanta Braves,7.0,3,0,0,2,6,0,2.4,99,65,36,10,19,10,7,75,0.45,1.08,0.3,1.2,3.6,21,Philadelphia Phillies,0
1,1,Aaron Nola,Philadelphia Phillies,6.0,2,0,0,2,5,0,4.38,103,66,48,7,11,7,8,71,0.36,1.07,0.25,1.25,3.1,18,Atlanta Braves,1
2,2,Tommy Henry,Arizona Diamondbacks,6.2,7,1,1,1,5,1,4.31,91,60,34,6,20,7,14,60,0.291,1.19,0.23,1.59,2.3,20,Washington Nationals,0
3,3,Jake Irvin,Washington Nationals,6.0,5,2,1,1,6,0,4.71,87,61,31,10,20,5,11,61,0.077,1.02,0.0,0.06,1.1,18,Arizona Diamondbacks,1
4,4,JP Sears,Oakland Athletics,7.0,4,2,2,1,8,1,4.1,106,79,55,11,13,5,10,68,0.049,0.89,0.0,0.0,1.5,21,Cleveland Guardians,0
5,5,Logan Allen,Cleveland Guardians,4.0,2,0,0,3,5,0,3.68,89,55,33,12,10,6,3,60,0.213,1.22,0.1,0.95,2.0,12,Oakland Athletics,1
6,6,Justin Garza,Boston Red Sox,1.0,4,3,3,0,2,2,5.14,32,22,16,2,4,1,4,35,-0.173,0.56,-0.07,0.39,-1.9,3,Minnesota Twins,0
7,7,Joe Ryan,Minnesota Twins,9.0,3,0,0,0,9,0,2.98,112,83,55,16,12,6,15,90,0.216,0.32,0.11,0.27,4.7,27,Boston Red Sox,1
8,8,Blake Snell,San Diego Padres,6.0,3,0,0,0,11,0,3.22,97,57,18,21,18,3,7,77,0.131,0.31,0.05,0.2,3.1,18,San Francisco Giants,0
9,9,Alex Wood,San Francisco Giants,3.1,4,6,6,4,2,2,5.17,76,49,29,5,15,4,8,26,-0.334,0.67,-0.27,0.92,-4.2,10,San Diego Padres,1
10,10,Mitch Keller,Pittsburgh Pirates,7.0,5,1,1,0,5,0,3.45,107,74,40,6,28,12,9,68,0.385,1.2,0.14,0.75,2.8,21,Miami Marlins,0
11,11,Braxton Garrett,Miami Marlins,7.0,3,2,1,0,13,0,3.64,88,63,26,14,23,6,4,78,0.146,0.89,0.1,1.06,1.8,21,Pittsburgh Pirates,1
12,12,Jose Cuas,Kansas City Royals,1.1,2,2,2,1,1,0,4.55,27,16,12,1,3,1,3,42,-0.154,1.03,0.0,0.0,-1.5,4,Tampa Bay Rays,0
13,13,Shane McClanahan,Tampa Bay Rays,3.2,4,2,2,2,3,0,2.23,66,46,27,10,9,6,7,46,-0.044,1.43,-0.02,1.22,-0.3,11,Kansas City Royals,1
14,14,Bryan Woo,Seattle Mariners,5.1,2,0,0,3,5,0,5.09,93,59,33,12,14,7,6,66,0.077,0.2,0.03,0.11,1.9,16,New York Yankees,0
15,15,Domingo Germán,New York Yankees,3.1,8,10,8,2,4,4,5.1,93,60,36,12,12,5,11,10,-0.42,0.53,-0.23,0.49,-8.2,10,Seattle Mariners,1
