,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Zac Gallen,Arizona Diamondbacks,5.2,10,5,5,2,5,1,3.09,94,62,33,15,14,6,16,32,-0.313,0.84,-0.23,1.02,-2.4,17,Detroit Tigers,0.0
1,1,Will Vest,Detroit Tigers,1.0,1,0,0,0,0,0,3.33,11,6,4,0,2,0,4,51,0.049,1.02,0.01,0.4,0.5,3,Arizona Diamondbacks,1.0
2,2,Brandon Bielak,Houston Astros,5.0,9,5,5,2,4,2,4.01,87,50,32,5,13,7,11,31,-0.199,0.57,-0.15,0.69,-3.5,15,Cleveland Guardians,0.0
3,3,Shane Bieber,Cleveland Guardians,7.0,3,0,0,1,9,0,3.29,104,66,26,13,27,9,7,79,0.301,0.84,0.13,0.6,3.5,21,Houston Astros,1.0
4,4,Trevor Williams,Washington Nationals,5.0,7,2,2,1,6,1,4.11,84,53,31,12,10,9,7,50,0.034,0.93,0.01,0.22,0.7,15,Atlanta Braves,0.0
5,5,Bryce Elder,Atlanta Braves,5.1,8,5,5,1,1,1,2.69,98,62,38,8,16,13,9,32,-0.238,1.07,-0.17,1.23,-1.3,16,Washington Nationals,1.0
6,6,Carlos Hernández,Kansas City Royals,1.0,3,3,3,1,0,0,5.01,28,18,14,1,3,1,5,34,-0.26,1.09,-0.0,0.02,-2.5,3,Baltimore Orioles,0.0
7,7,Kyle Gibson,Baltimore Orioles,6.1,7,3,3,0,4,1,3.9,90,59,33,10,16,9,13,51,-0.064,0.72,-0.04,0.75,-0.1,19,Kansas City Royals,1.0
8,8,Caleb Ferguson,Los Angeles Dodgers,1.0,3,1,1,0,2,0,3.91,22,20,13,4,3,2,2,45,-0.054,1.24,-0.04,1.6,-0.5,3,Philadelphia Phillies,0.0
9,9,Taijuan Walker,Philadelphia Phillies,5.0,2,0,0,2,5,0,4.67,83,48,28,8,12,7,5,66,0.254,0.89,0.13,0.77,2.6,15,Los Angeles Dodgers,1.0
10,10,Carlos Carrasco,New York Mets,4.2,6,2,2,3,1,1,5.71,81,43,27,7,9,6,12,42,-0.057,1.19,-0.03,1.01,0.0,14,Pittsburgh Pirates,0.0
11,11,Mitch Keller,Pittsburgh Pirates,7.0,2,1,1,2,7,1,3.41,106,61,33,9,19,9,7,74,0.337,1.02,0.24,1.24,2.7,21,New York Mets,1.0
12,12,Louie Varland,Minnesota Twins,4.2,6,4,4,2,6,1,4.7,89,61,36,9,16,6,8,40,-0.038,0.91,-0.02,0.86,-1.6,14,Toronto Blue Jays,0.0
13,13,Kevin Gausman,Toronto Blue Jays,4.2,7,6,6,4,4,1,3.12,101,59,31,7,21,6,8,26,-0.275,0.74,-0.15,0.67,-2.9,14,Minnesota Twins,1.0
14,14,Martín Pérez,Texas Rangers,3.1,10,7,7,3,2,1,4.67,75,45,26,4,15,7,9,11,-0.448,1.04,-0.3,1.15,-5.5,10,Tampa Bay Rays,0.0
15,15,Shane McClanahan,Tampa Bay Rays,7.0,4,3,3,1,5,1,2.18,96,68,37,18,13,9,11,61,0.062,0.73,0.03,0.63,0.5,21,Texas Rangers,1.0
16,16,Braxton Garrett,Miami Marlins,5.1,3,0,0,1,9,0,4.1,82,56,27,13,16,5,5,70,0.335,1.06,0.24,1.28,2.9,16,Chicago White Sox,0.0
17,17,Lucas Giolito,Chicago White Sox,7.0,6,1,1,1,8,1,3.54,101,67,38,9,20,7,12,68,0.268,1.01,0.08,0.48,2.7,21,Miami Marlins,1.0
18,18,JP Sears,Oakland Athletics,5.0,6,2,2,0,5,1,4.15,88,57,34,4,19,5,10,52,0.06,1.1,0.0,0.0,0.6,15,Milwaukee Brewers,0.0
