,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Spencer Turnbull,Detroit Tigers,4.2,7,5,5,1,6,2,7.26,92,63,36,11,16,8,7,35,-0.357,0.97,-0.16,0.74,-2.5,14,St. Louis Cardinals,0.0
1,1,Adam Wainwright,St. Louis Cardinals,5.0,8,4,4,0,5,0,7.2,90,62,35,8,19,7,11,40,-0.25,0.99,-0.04,0.28,-1.8,15,Detroit Tigers,1.0
2,2,Matt Barnes,Miami Marlins,1.0,2,0,0,0,2,0,3.6,24,16,10,1,5,1,2,51,0.052,1.49,0.03,1.31,0.5,3,Chicago Cubs,0.0
3,3,Drew Smyly,Chicago Cubs,3.1,3,2,2,3,5,1,3.05,83,50,29,4,17,2,6,48,-0.084,0.88,-0.05,0.92,-0.8,10,Miami Marlins,1.0
4,4,Austin Gomber,Colorado Rockies,6.0,5,2,2,2,3,0,6.75,86,50,31,5,14,11,8,55,0.132,1.24,0.04,0.62,1.1,18,New York Mets,0.0
5,5,Tylor Megill,New York Mets,4.2,6,3,3,3,4,0,4.33,96,58,31,7,20,5,10,41,-0.131,1.3,-0.08,1.35,-0.9,14,Colorado Rockies,1.0
6,6,Domingo Germán,New York Yankees,5.0,4,2,2,2,5,0,4.35,81,54,33,10,11,4,9,54,-0.017,0.92,-0.01,0.76,0.5,15,Tampa Bay Rays,0.0
7,7,Drew Rasmussen,Tampa Bay Rays,5.2,2,0,0,2,6,0,3.11,87,57,29,9,19,8,5,69,0.272,1.01,0.18,1.09,2.6,17,New York Yankees,1.0
8,8,Sonny Gray,Minnesota Twins,5.0,4,3,3,3,6,0,1.35,90,55,28,8,19,9,4,50,-0.108,0.98,-0.08,1.26,-0.5,15,Cleveland Guardians,0.0
9,9,Logan Allen,Cleveland Guardians,5.2,7,2,2,2,3,1,2.7,92,55,36,7,12,5,16,48,0.097,1.21,0.05,1.08,0.7,17,Minnesota Twins,1.0
10,10,José Berríos,Toronto Blue Jays,6.1,5,2,2,1,7,1,4.91,100,62,32,8,22,9,8,61,0.112,0.31,0.06,0.28,1.1,19,Pittsburgh Pirates,0.0
