,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Jordan Lyles,Kansas City Royals,5.0,7,7,7,0,3,1,6.44,82,52,33,9,10,5,14,28,-0.119,0.29,0.0,0.0,-3.4,15,Chicago White Sox,0.0
1,1,Touki Toussaint,Chicago White Sox,1.0,6,8,8,2,1,1,5.65,46,26,18,2,6,3,5,8,-0.429,1.16,0.0,0.0,-7.5,3,Kansas City Royals,1.0
2,2,Randy Vásquez,New York Yankees,3.2,3,2,2,1,3,1,2.67,60,40,23,4,13,4,7,49,-0.041,0.87,-0.0,0.01,-0.1,11,Boston Red Sox,0.0
3,3,Nick Pivetta,Boston Red Sox,5.1,4,3,3,1,10,0,4.56,90,58,28,14,16,4,6,57,-0.181,1.09,-0.01,0.14,-0.7,16,New York Yankees,1.0
4,4,Brady Singer,Kansas City Royals,5.1,9,6,6,2,2,0,5.51,79,52,32,6,14,15,7,26,-0.308,0.6,0.0,0.0,-3.5,16,Chicago White Sox,0.0
5,5,Dylan Cease,Chicago White Sox,5.1,4,1,1,1,8,0,4.87,102,62,37,12,13,5,7,63,0.1,0.61,0.0,0.0,1.2,16,Kansas City Royals,1.0
6,6,Adam Wainwright,St. Louis Cardinals,5.0,7,2,2,3,3,0,7.95,94,59,33,4,22,11,8,45,0.056,1.55,0.0,0.0,0.5,15,Baltimore Orioles,0.0
7,7,John Means,Baltimore Orioles,5.0,5,3,3,0,1,2,5.4,75,55,37,7,11,5,14,46,-0.108,0.75,-0.04,0.52,-0.5,15,St. Louis Cardinals,1.0
8,8,Joan Adon,Washington Nationals,4.0,8,4,4,6,4,1,5.92,93,57,35,10,12,6,10,28,-0.183,1.06,0.0,0.0,-1.9,12,Pittsburgh Pirates,0.0
9,9,Bailey Falter,Pittsburgh Pirates,6.0,4,1,1,1,4,0,4.4,67,44,26,7,11,8,8,63,0.232,0.97,0.0,0.0,2.1,18,Washington Nationals,1.0
10,10,Brandon Williamson,Cincinnati Reds,4.0,7,5,5,2,4,1,4.47,92,57,35,9,13,7,7,30,-0.273,1.02,-0.15,0.92,-2.5,12,Detroit Tigers,0.0
11,11,Joey Wentz,Detroit Tigers,2.2,6,5,2,3,1,0,6.65,69,43,26,4,13,5,9,30,-0.381,1.15,-0.01,0.04,-3.9,8,Cincinnati Reds,1.0
12,12,Max Fried,Atlanta Braves,5.0,4,1,1,2,6,1,2.64,87,53,26,14,13,8,4,59,0.124,0.82,0.0,0.03,1.6,15,Philadelphia Phillies,0.0
13,13,Zack Wheeler,Philadelphia Phillies,5.0,7,6,6,3,4,3,3.7,96,61,39,13,9,7,11,30,-0.328,0.86,-0.11,0.49,-3.4,15,Atlanta Braves,1.0
14,14,Max Scherzer,Texas Rangers,5.1,3,0,0,1,2,0,3.77,72,48,29,6,13,7,9,63,0.31,0.92,0.45,2.22,2.8,16,Toronto Blue Jays,0.0
15,15,Hyun Jin Ryu,Toronto Blue Jays,6.0,5,3,3,1,5,1,2.93,82,59,34,8,17,7,11,54,-0.057,0.76,-0.05,1.08,0.0,18,Texas Rangers,1.0
16,16,Carlos Rodón,New York Yankees,5.0,4,1,1,4,9,1,6.14,93,58,29,16,13,1,9,60,0.161,1.13,0.0,0.03,1.7,15,Boston Red Sox,0.0
