,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Justin Steele,Chicago Cubs,6.0,5,1,1,1,8,0,2.62,89,58,39,8,11,8,7,65,0.161,0.49,0.07,0.37,2.1,18,St. Louis Cardinals,0.0
1,1,Adam Wainwright,St. Louis Cardinals,3.0,11,7,7,1,0,2,6.56,72,41,29,4,8,5,13,8,-0.326,0.72,-0.04,0.14,-5.1,9,Chicago Cubs,1.0
2,2,Bryce Miller,Seattle Mariners,4.1,6,3,3,3,4,1,3.88,95,56,36,9,11,4,9,40,-0.074,1.03,-0.03,0.76,-0.4,13,Baltimore Orioles,0.0
3,3,Dean Kremer,Baltimore Orioles,7.0,5,3,3,1,5,3,4.5,87,60,36,10,14,7,14,59,0.045,0.99,0.03,1.1,0.4,21,Seattle Mariners,1.0
4,4,Jon Gray,Texas Rangers,5.0,3,1,1,2,4,1,2.89,82,51,36,4,11,6,8,59,0.13,0.98,0.09,1.08,1.6,15,New York Yankees,0.0
5,5,Luis Severino,New York Yankees,6.0,5,0,0,2,4,0,5.25,95,59,40,3,16,8,10,64,0.369,1.0,0.19,0.86,3.1,18,Texas Rangers,1.0
6,6,Max Scherzer,New York Mets,6.0,7,2,2,1,8,1,3.95,107,70,37,13,20,4,12,57,0.106,1.2,0.03,0.52,1.1,18,Philadelphia Phillies,0.0
7,7,Cristopher Sánchez,Philadelphia Phillies,5.0,5,3,3,0,4,1,4.05,75,52,33,5,14,6,9,49,-0.022,0.78,-0.01,0.77,0.2,15,New York Mets,1.0
8,8,Merrill Kelly,Arizona Diamondbacks,5.0,10,7,5,2,2,1,3.22,87,51,32,8,11,4,18,23,-0.624,1.23,-0.62,2.02,-4.5,15,San Francisco Giants,0.0
9,9,Ryan Walker,San Francisco Giants,1.0,2,1,1,1,2,1,1.96,27,20,13,3,4,1,2,46,-0.053,0.82,-0.05,1.3,-0.5,3,Arizona Diamondbacks,1.0
10,10,Shintaro Fujinami,Oakland Athletics,0.2,4,2,2,0,0,0,10.57,22,13,8,3,2,4,2,36,-0.182,1.07,0.0,0.0,-1.9,2,Toronto Blue Jays,0.0
11,11,José Berríos,Toronto Blue Jays,6.0,6,3,2,2,8,1,3.6,96,63,37,12,14,7,9,56,0.037,0.9,0.02,0.8,0.0,18,Oakland Athletics,1.0
12,12,James Paxton,Boston Red Sox,4.0,2,1,1,0,3,1,3.19,63,37,24,5,8,2,9,57,0.111,0.71,0.05,0.55,1.1,12,Chicago White Sox,0.0
13,13,Lance Lynn,Chicago White Sox,5.2,6,3,3,1,7,1,6.4,105,73,47,13,13,6,11,51,-0.118,1.06,-0.02,0.3,-0.2,17,Boston Red Sox,1.0
14,14,Jared Shuster,Atlanta Braves,3.2,7,4,4,0,2,2,5.0,73,52,28,11,13,7,9,33,-0.195,1.06,-0.12,1.12,-2.3,11,Cincinnati Reds,0.0
15,15,Graham Ashcraft,Cincinnati Reds,4.0,10,6,6,0,2,3,7.17,87,57,36,10,10,8,12,20,-0.404,0.99,-0.33,1.33,-4.2,12,Atlanta Braves,1.0
