,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Justin Steele,Chicago Cubs,6.0,7,3,2,1,3,0,1.49,81,58,34,12,12,8,11,50,-0.023,1.08,-0.01,1.08,0.2,18,Miami Marlins,0.0
1,1,Bryan Hoeing,Miami Marlins,5.0,5,2,2,1,4,0,6.23,87,54,30,10,14,5,11,52,0.056,1.11,0.03,1.1,0.7,15,Chicago Cubs,1.0
2,2,Logan Allen,Cleveland Guardians,5.0,4,2,2,2,8,0,2.45,104,69,40,12,17,6,6,57,0.018,1.04,0.01,1.0,0.7,15,Boston Red Sox,0.0
3,3,Chris Sale,Boston Red Sox,6.1,3,1,1,0,5,0,6.75,98,71,43,11,17,9,9,68,0.279,1.24,0.13,0.96,2.5,19,Cleveland Guardians,1.0
4,4,Johan Oviedo,Pittsburgh Pirates,2.1,9,7,7,2,1,0,4.78,64,39,28,5,6,8,7,10,-0.376,0.73,-0.27,0.87,-6.2,7,Washington Nationals,0.0
5,5,Josiah Gray,Washington Nationals,6.0,3,1,1,3,6,0,2.67,105,63,34,11,18,5,10,65,0.132,0.67,0.04,0.33,2.1,18,Pittsburgh Pirates,1.0
6,6,Marco Gonzales,Seattle Mariners,3.0,8,8,5,1,2,1,4.74,67,46,30,5,11,8,8,18,-0.591,1.16,-0.25,0.82,-6.5,9,Toronto Blue Jays,0.0
7,7,Chris Bassitt,Toronto Blue Jays,5.0,2,4,4,4,7,1,5.18,96,61,34,9,18,2,7,50,-0.142,0.84,-0.09,0.9,-1.5,15,Seattle Mariners,1.0
8,8,Kyle Bradish,Baltimore Orioles,4.2,6,3,3,1,5,1,6.14,78,48,24,7,17,6,9,44,-0.069,0.98,-0.04,1.03,-0.8,14,Detroit Tigers,0.0
9,9,Spencer Turnbull,Detroit Tigers,4.0,5,3,2,2,3,1,6.84,83,50,23,9,18,7,8,43,-0.121,1.09,-0.05,0.76,-0.9,12,Baltimore Orioles,1.0
10,10,Drew Rasmussen,Tampa Bay Rays,5.0,9,3,3,0,3,1,3.66,97,63,41,6,16,11,8,40,-0.157,1.27,-0.09,1.27,-0.4,15,Chicago White Sox,0.0
11,11,Mike Clevinger,Chicago White Sox,5.0,7,2,2,1,8,2,4.6,90,58,33,13,12,9,5,52,0.024,0.98,0.0,0.3,0.6,15,Tampa Bay Rays,1.0
12,12,José Suarez,Los Angeles Angels,5.0,2,0,0,3,6,0,7.89,77,48,15,13,20,4,6,66,0.292,1.18,0.17,1.16,2.6,15,Milwaukee Brewers,0.0
13,13,Colin Rea,Milwaukee Brewers,5.0,3,2,2,1,9,2,4.79,86,57,34,10,13,6,3,61,0.014,0.74,0.01,0.85,0.6,15,Los Angeles Angels,1.0
14,14,Brady Singer,Kansas City Royals,2.2,5,8,8,3,5,1,8.49,66,41,23,6,12,3,5,18,-0.301,0.89,-0.07,0.32,-5.0,8,Minnesota Twins,0.0
15,15,Sonny Gray,Minnesota Twins,6.0,5,1,1,1,7,0,0.77,95,65,34,15,16,8,8,64,0.172,0.65,0.12,0.76,2.1,18,Kansas City Royals,1.0
16,16,Nestor Cortes,New York Yankees,4.2,5,7,7,4,7,3,4.91,100,55,27,12,16,0,12,29,-0.309,0.56,-0.16,0.48,-4.5,14,Texas Rangers,0.0
17,17,Martín Pérez,Texas Rangers,6.0,6,1,1,1,2,0,2.41,70,46,28,6,12,8,12,57,0.173,0.92,0.12,1.09,2.2,18,New York Yankees,1.0
18,18,Ryne Nelson,Arizona Diamondbacks,4.0,9,6,6,1,2,1,6.39,75,55,37,8,10,11,7,21,-0.313,0.87,-0.21,0.98,-3.6,12,Colorado Rockies,0.0
19,19,Austin Gomber,Colorado Rockies,6.0,3,1,1,2,4,1,7.57,89,55,34,6,15,10,6,64,0.165,0.75,0.04,0.28,2.6,18,Arizona Diamondbacks,1.0
20,20,Alex Cobb,San Francisco Giants,5.0,7,3,3,0,7,1,2.43,94,57,39,10,8,7,7,48,-0.022,1.17,-0.01,0.89,-0.5,15,San Diego Padres,0.0
21,21,Yu Darvish,San Diego Padres,6.0,9,4,4,0,9,3,3.6,97,65,31,19,15,6,11,47,-0.13,0.62,-0.08,0.63,-1.0,18,San Francisco Giants,1.0
22,22,Nick Lodolo,Cincinnati Reds,5.0,5,3,3,0,7,2,6.16,70,49,23,14,12,5,7,52,-0.183,0.66,-0.07,0.42,-1.0,15,Oakland Athletics,0.0
23,23,Ken Waldichuk,Oakland Athletics,5.2,6,3,3,1,7,1,7.26,91,59,38,2,19,2,14,51,0.178,1.45,0.02,0.21,1.4,17,Cincinnati Reds,1.0
24,24,Jake Woodford,St. Louis Cardinals,3.2,4,3,3,3,2,0,5.72,90,47,29,3,15,8,5,40,-0.174,1.27,-0.05,0.59,-1.3,11,Los Angeles Dodgers,0.0
25,25,Noah Syndergaard,Los Angeles Dodgers,5.1,8,3,3,0,0,0,6.32,73,46,30,2,14,10,13,40,-0.068,1.07,-0.04,1.07,-0.3,16,St. Louis Cardinals,1.0
26,26,Bailey Falter,Philadelphia Phillies,4.1,8,4,4,3,3,1,5.01,77,50,33,4,13,4,13,31,-0.264,1.1,-0.15,1.04,-2.4,13,Houston Astros,0.0
27,27,José Urquidy,Houston Astros,5.1,3,2,2,1,3,2,5.2,82,57,32,12,13,1,15,56,0.068,1.06,0.04,1.01,0.5,16,Philadelphia Phillies,1.0
