,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Trevor Kelley,Tampa Bay Rays,2.1,1,0,0,0,2,0,4.05,35,24,12,2,10,3,3,57,0.123,1.05,0.08,1.18,1.3,7,Boston Red Sox,0.0
1,1,Garrett Whitlock,Boston Red Sox,4.2,6,4,4,2,5,0,5.61,97,69,42,10,17,7,9,39,-0.188,0.85,-0.09,0.67,-1.9,14,Tampa Bay Rays,1.0
2,2,Michael Lorenzen,Detroit Tigers,7.0,2,1,1,0,6,0,3.21,85,58,37,6,15,7,10,75,0.299,0.98,0.14,0.76,2.7,21,Chicago White Sox,0.0
3,3,Dylan Cease,Chicago White Sox,5.1,2,1,1,3,6,0,4.63,99,62,26,23,13,4,7,63,0.166,1.09,0.04,0.41,1.9,16,Detroit Tigers,1.0
4,4,Jordan Montgomery,St. Louis Cardinals,5.2,4,4,1,1,5,1,4.23,75,47,30,7,10,9,6,55,-0.108,1.14,-0.04,0.72,-0.2,17,Pittsburgh Pirates,0.0
5,5,Luis Ortiz,Pittsburgh Pirates,2.0,1,1,1,2,1,1,4.37,30,18,8,2,8,3,2,49,-0.007,0.77,-0.01,0.95,0.0,6,St. Louis Cardinals,1.0
6,6,Bryan Woo,Seattle Mariners,2.0,7,6,6,1,4,0,27.0,47,33,19,6,8,5,4,21,-0.401,1.0,-0.22,0.9,-4.9,6,Texas Rangers,0.0
7,7,Andrew Heaney,Texas Rangers,3.0,6,3,3,4,5,0,4.03,78,44,19,18,7,4,6,36,-0.168,0.96,-0.14,1.35,-2.3,9,Seattle Mariners,1.0
8,8,Matt Strahm,Philadelphia Phillies,2.0,0,0,0,0,1,0,3.05,22,15,9,2,4,1,4,57,0.103,0.68,0.04,0.42,1.0,6,Washington Nationals,0.0
9,9,MacKenzie Gore,Washington Nationals,6.0,9,3,3,0,6,1,3.66,101,63,37,18,8,5,15,48,-0.07,1.03,-0.02,0.58,0.1,18,Philadelphia Phillies,1.0
10,10,Colin Rea,Milwaukee Brewers,5.0,6,3,3,3,5,1,4.94,93,62,31,10,21,9,7,45,0.008,0.59,0.01,0.78,-0.3,15,Cincinnati Reds,0.0
11,11,Graham Ashcraft,Cincinnati Reds,4.0,9,10,10,4,2,2,6.64,86,51,30,5,16,9,10,2,-0.48,0.82,-0.24,0.68,-7.8,12,Milwaukee Brewers,1.0
12,12,Patrick Sandoval,Los Angeles Angels,3.1,7,6,5,3,4,0,3.99,72,44,24,11,9,7,7,25,-0.243,1.25,-0.13,1.14,-2.5,10,Houston Astros,0.0
13,13,Cristian Javier,Houston Astros,6.0,6,1,1,0,5,0,2.84,102,65,36,10,19,5,13,61,0.135,0.89,0.11,1.21,2.1,18,Los Angeles Angels,1.0
14,14,Austin Gomber,Colorado Rockies,2.2,6,2,2,3,4,1,6.99,74,46,28,6,12,3,5,39,-0.05,0.98,-0.01,0.42,-1.0,8,Kansas City Royals,0.0
15,15,Daniel Lynch IV,Kansas City Royals,5.0,6,5,3,1,7,0,4.35,97,65,42,12,11,3,12,45,-0.256,0.76,-0.0,0.02,-2.4,15,Colorado Rockies,1.0
16,16,Luis Medina,Oakland Athletics,2.0,6,6,6,4,2,0,8.19,72,43,25,7,11,1,9,18,-0.282,0.95,0.0,0.0,-3.9,6,Miami Marlins,0.0
