,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Cal Quantrill,Cleveland Guardians,5.2,5,2,2,0,3,1,5.26,96,62,34,10,18,8,11,54,0.146,0.94,0.01,0.05,1.0,17,Kansas City Royals,0.0
1,1,Brady Singer,Kansas City Royals,6.0,8,4,4,2,4,1,5.52,77,48,32,5,11,10,9,42,-0.154,0.93,0.0,0.0,-0.9,18,Cleveland Guardians,1.0
2,2,Joe Ryan,Minnesota Twins,5.0,5,4,4,3,5,1,4.3,84,54,30,3,21,4,11,43,-0.188,0.87,-0.02,0.14,-1.3,15,Cincinnati Reds,0.0
3,3,Connor Phillips,Cincinnati Reds,7.0,3,2,2,1,7,2,5.74,93,62,33,11,18,8,10,69,0.214,0.87,0.22,1.52,1.8,21,Minnesota Twins,1.0
4,4,José Butto,New York Mets,6.0,4,1,1,1,6,0,3.09,95,57,34,12,11,8,7,65,0.218,1.18,0.0,0.0,2.2,18,Miami Marlins,0.0
5,5,Edward Cabrera,Miami Marlins,5.1,4,1,1,1,4,0,4.35,77,51,29,10,12,9,6,59,0.139,1.13,0.16,2.17,1.7,16,New York Mets,1.0
6,6,Mike Clevinger,Chicago White Sox,9.0,6,1,1,0,7,1,3.42,109,79,48,11,20,9,17,78,0.307,0.72,0.0,0.0,3.6,27,Washington Nationals,0.0
7,7,Joan Adon,Washington Nationals,5.0,9,5,5,2,5,1,6.28,87,58,36,11,11,6,12,32,-0.175,1.13,0.0,0.0,-2.5,15,Chicago White Sox,1.0
8,8,Zack Wheeler,Philadelphia Phillies,6.0,3,1,1,2,5,1,3.63,99,60,33,16,11,6,10,65,0.194,0.65,0.06,0.33,2.3,18,Atlanta Braves,0.0
9,9,Kyle Wright,Atlanta Braves,4.0,5,4,4,4,5,3,7.71,78,47,25,8,14,8,4,37,-0.257,0.87,-0.0,0.02,-2.8,12,Philadelphia Phillies,1.0
10,10,Freddy Peralta,Milwaukee Brewers,6.0,4,1,1,0,6,1,3.71,86,58,32,9,17,10,6,66,0.18,0.72,0.01,0.05,2.1,18,St. Louis Cardinals,0.0
11,11,Adam Wainwright,St. Louis Cardinals,7.0,4,0,0,2,3,0,7.4,93,58,30,5,23,11,9,70,0.467,1.27,0.0,0.0,3.7,21,Milwaukee Brewers,1.0
12,12,Kutter Crawford,Boston Red Sox,6.0,4,2,2,0,7,1,4.19,84,57,36,11,10,4,11,63,0.045,0.81,0.0,0.0,1.2,18,Texas Rangers,0.0
13,13,Jordan Montgomery,Texas Rangers,7.0,5,1,1,0,8,0,3.38,95,67,27,21,19,7,10,71,0.332,1.21,0.49,2.99,2.7,21,Boston Red Sox,1.0
14,14,John Means,Baltimore Orioles,5.0,4,1,1,3,1,0,3.6,86,55,36,4,15,3,14,53,0.172,1.08,0.11,1.18,1.6,15,Houston Astros,0.0
15,15,Justin Verlander,Houston Astros,6.0,8,3,3,1,5,0,3.44,89,66,35,13,18,7,14,48,-0.07,1.01,-0.11,2.64,0.1,18,Baltimore Orioles,1.0
16,16,Bryan Woo,Seattle Mariners,5.0,3,0,0,4,6,0,3.9,86,53,27,12,14,9,2,63,0.257,1.13,0.4,2.94,2.3,15,Oakland Athletics,0.0
17,17,JP Sears,Oakland Athletics,5.2,6,4,4,4,6,1,4.52,89,53,32,8,13,7,9,43,-0.167,0.98,0.0,0.0,-1.5,17,Seattle Mariners,1.0
18,18,Ty Blach,Colorado Rockies,3.2,9,7,7,2,3,3,5.32,87,55,34,3,18,6,10,16,-0.553,0.95,0.0,0.0,-5.5,11,San Diego Padres,0.0
19,19,Michael Wacha,San Diego Padres,5.0,5,3,2,0,6,0,3.44,91,61,31,15,15,8,7,53,-0.104,1.0,-0.0,0.01,-0.5,15,Colorado Rockies,1.0
20,20,Eduardo Rodriguez,Detroit Tigers,3.0,5,5,5,1,1,2,3.57,69,48,34,4,10,5,8,29,-0.262,0.83,-0.0,0.0,-3.8,9,Los Angeles Dodgers,0.0
21,21,Lance Lynn,Los Angeles Dodgers,5.0,6,3,3,2,6,1,5.92,93,58,31,14,13,1,14,47,0.064,0.85,0.0,0.05,-0.3,15,Detroit Tigers,1.0
