,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Ryan Pepiot,Los Angeles Dodgers,7.0,1,0,0,0,3,0,0.86,84,60,36,9,15,10,9,78,0.303,0.54,0.03,0.08,3.8,21,Miami Marlins,0.0
1,1,Braxton Garrett,Miami Marlins,3.2,3,1,1,3,4,0,3.82,91,58,35,7,16,4,6,52,0.034,1.39,0.03,1.81,0.5,11,Los Angeles Dodgers,1.0
2,2,Luis Castillo,Seattle Mariners,6.0,4,0,0,4,8,0,3.08,108,69,38,16,15,4,9,68,0.39,1.33,0.5,2.84,3.0,18,Tampa Bay Rays,0.0
3,3,Zack Littell,Tampa Bay Rays,8.0,5,1,1,1,4,0,4.29,86,61,39,7,15,13,11,71,0.302,0.83,0.12,0.57,3.0,24,Seattle Mariners,1.0
4,4,Eduardo Rodriguez,Detroit Tigers,6.0,4,3,3,4,4,1,3.18,89,53,28,8,17,9,7,52,0.08,0.8,0.0,0.02,0.1,18,New York Yankees,0.0
5,5,Carlos Rodón,New York Yankees,3.2,8,7,7,0,4,1,6.6,73,52,31,12,9,4,11,21,-0.358,0.72,-0.02,0.06,-4.2,11,Detroit Tigers,1.0
6,6,Adam Wainwright,St. Louis Cardinals,5.2,8,6,6,3,4,4,8.19,104,66,41,7,18,7,14,30,-0.289,0.9,0.0,0.0,-2.8,17,Atlanta Braves,0.0
7,7,Max Fried,Atlanta Braves,6.0,6,3,3,2,4,0,2.7,103,59,33,9,17,5,13,50,0.103,1.32,0.0,0.04,0.3,18,St. Louis Cardinals,1.0
8,8,Ryne Nelson,Arizona Diamondbacks,5.2,2,1,1,2,3,0,5.3,73,51,30,3,18,5,10,62,0.218,0.83,0.17,1.04,1.9,17,Chicago Cubs,0.0
9,9,Javier Assad,Chicago Cubs,5.1,7,3,3,1,0,2,2.83,87,53,34,2,17,10,12,41,-0.124,0.74,-0.08,0.8,-0.7,16,Arizona Diamondbacks,1.0
10,10,Cal Quantrill,Cleveland Guardians,6.0,3,0,0,2,6,0,5.7,82,55,32,10,13,7,8,70,0.364,1.12,0.06,0.31,3.2,18,Los Angeles Angels,0.0
11,11,Jhonathan Diaz,Los Angeles Angels,1.2,2,0,0,1,0,0,0.0,30,16,6,4,6,2,3,50,0.063,0.95,0.0,0.0,0.7,5,Cleveland Guardians,1.0
