,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Reese Olson,Detroit Tigers,6.0,8,4,4,0,2,1,4.71,88,59,38,6,15,14,10,42,-0.158,0.56,-0.02,0.13,-0.8,18,Miami Marlins,0.0
1,1,Braxton Garrett,Miami Marlins,6.0,5,1,0,1,6,0,4.08,94,62,29,10,23,11,5,65,0.231,0.96,0.15,1.01,2.2,18,Detroit Tigers,1.0
2,2,Gerrit Cole,New York Yankees,7.0,3,0,0,0,5,0,2.64,110,74,41,11,22,10,9,76,0.439,1.09,0.25,1.02,3.4,21,Baltimore Orioles,0.0
3,3,Grayson Rodriguez,Baltimore Orioles,6.1,3,0,0,2,4,0,6.21,97,70,42,12,16,8,9,69,0.349,1.06,0.29,1.46,2.9,19,New York Yankees,1.0
4,4,Zack Wheeler,Philadelphia Phillies,6.2,3,1,1,1,11,0,3.74,87,54,27,13,14,3,9,74,0.332,1.15,0.22,1.26,2.4,20,Pittsburgh Pirates,0.0
5,5,Mitch Keller,Pittsburgh Pirates,5.2,6,2,2,3,8,1,3.97,108,70,37,17,16,6,8,54,0.057,1.05,0.0,0.09,0.9,17,Philadelphia Phillies,1.0
6,6,Lucas Giolito,Los Angeles Angels,5.1,6,3,3,1,5,2,3.85,73,45,23,5,17,8,9,48,-0.139,0.82,-0.09,0.93,-1.5,16,Toronto Blue Jays,0.0
7,7,Kevin Gausman,Toronto Blue Jays,6.0,5,1,1,3,9,1,3.1,105,71,37,18,16,6,7,64,-0.019,1.07,-0.02,1.47,0.2,18,Los Angeles Angels,1.0
8,8,Xzavion Curry,Cleveland Guardians,3.0,2,1,1,3,0,1,2.98,54,33,23,5,5,2,8,48,0.039,1.01,0.02,0.95,0.6,9,Chicago White Sox,0.0
9,9,Touki Toussaint,Chicago White Sox,5.0,3,0,0,1,4,0,3.5,83,52,24,14,14,3,11,64,0.294,1.24,0.0,0.02,2.6,15,Cleveland Guardians,1.0
10,10,MacKenzie Gore,Washington Nationals,5.0,5,3,3,4,2,1,4.42,95,57,37,6,14,6,11,43,-0.08,1.23,-0.0,0.02,-0.4,15,New York Mets,0.0
11,11,Max Scherzer,New York Mets,7.0,6,1,1,2,7,1,4.01,103,69,39,12,18,6,13,66,0.325,1.14,0.07,0.38,2.6,21,Washington Nationals,1.0
12,12,Adrian Houser,Milwaukee Brewers,4.0,8,6,6,2,3,1,4.43,90,55,34,5,16,6,10,23,-0.476,1.08,-0.42,1.61,-4.2,12,Atlanta Braves,0.0
13,13,Yonny Chirinos,Atlanta Braves,3.2,6,4,4,1,3,0,4.34,61,39,20,10,9,8,6,35,-0.287,1.42,-0.1,0.8,-2.5,11,Milwaukee Brewers,1.0
14,14,Shane McClanahan,Tampa Bay Rays,5.0,8,3,3,0,6,1,3.0,86,57,30,16,11,6,11,45,-0.049,0.98,-0.04,1.41,-0.4,15,Houston Astros,0.0
