,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Zac Gallen,Arizona Diamondbacks,7.0,5,3,3,0,5,2,3.18,99,63,43,9,11,6,14,60,0.057,0.92,0.05,1.32,0.8,21,Atlanta Braves,0.0
1,1,Spencer Strider,Atlanta Braves,6.0,4,4,4,1,13,2,3.78,100,66,33,23,10,4,5,60,-0.204,1.16,-0.07,0.66,-0.7,18,Arizona Diamondbacks,1.0
2,2,Alex Cobb,San Francisco Giants,4.1,9,5,5,4,0,1,3.15,85,49,28,4,17,10,10,21,-0.208,0.7,-0.19,1.06,-3.2,13,Cincinnati Reds,0.0
3,3,Andrew Abbott,Cincinnati Reds,8.0,1,0,0,2,6,0,2.1,106,65,39,12,14,5,13,84,0.312,0.6,0.24,0.78,4.4,24,San Francisco Giants,1.0
4,4,Corbin Burnes,Milwaukee Brewers,8.0,2,0,0,1,10,0,3.49,100,70,35,15,20,9,7,87,0.38,0.8,0.32,1.12,4.2,24,Philadelphia Phillies,0.0
5,5,Taijuan Walker,Philadelphia Phillies,6.0,6,4,4,2,6,1,4.02,102,67,42,7,18,7,10,48,-0.093,0.7,-0.06,0.79,-0.3,18,Milwaukee Brewers,1.0
6,6,Blake Snell,San Diego Padres,5.0,5,1,1,7,4,0,2.67,106,55,25,17,13,7,6,50,0.127,1.23,0.03,0.48,1.5,15,Toronto Blue Jays,0.0
7,7,Chris Bassitt,Toronto Blue Jays,6.0,4,0,0,1,5,0,3.92,92,62,33,7,22,6,11,68,0.369,1.45,0.25,1.65,3.0,18,San Diego Padres,1.0
8,8,Michael Kopech,Chicago White Sox,5.2,2,1,1,4,5,1,4.29,89,49,27,6,16,5,8,62,0.187,0.85,0.01,0.08,1.9,17,New York Mets,0.0
9,9,José Quintana,New York Mets,5.0,6,2,2,0,3,0,3.6,77,53,32,6,15,9,8,50,0.012,0.9,0.0,0.3,0.6,15,Chicago White Sox,1.0
10,10,Michael Lorenzen,Detroit Tigers,7.0,3,0,0,1,3,0,3.49,89,59,37,10,12,8,12,73,0.389,0.95,0.09,0.37,3.6,21,Kansas City Royals,0.0
11,11,Zack Greinke,Kansas City Royals,4.0,4,2,2,2,1,0,5.4,62,39,22,7,10,6,8,45,-0.03,0.81,0.0,0.0,0.1,12,Detroit Tigers,1.0
12,12,Pablo López,Minnesota Twins,5.0,6,2,2,2,7,1,4.22,98,60,32,13,15,6,8,52,-0.012,1.02,-0.01,1.1,0.4,15,Seattle Mariners,0.0
13,13,George Kirby,Seattle Mariners,7.0,4,0,0,0,10,0,3.23,99,73,40,16,17,3,11,79,0.408,1.04,0.13,0.57,3.4,21,Minnesota Twins,1.0
14,14,Kyle Gibson,Baltimore Orioles,6.0,7,3,3,2,8,0,4.76,91,63,28,19,16,11,5,52,0.059,1.23,0.06,2.08,1.0,18,Tampa Bay Rays,0.0
15,15,Tyler Glasnow,Tampa Bay Rays,7.0,6,3,2,0,9,0,3.62,93,63,30,16,17,14,4,64,-0.052,0.84,-0.05,1.42,0.5,21,Baltimore Orioles,1.0
16,16,Steven Matz,St. Louis Cardinals,5.0,3,1,1,1,6,0,4.67,97,59,31,10,18,5,7,62,0.18,0.81,0.02,0.13,1.7,15,Chicago Cubs,0.0
17,17,Marcus Stroman,Chicago Cubs,3.2,7,5,4,4,4,1,3.09,99,56,31,12,13,7,8,29,-0.243,1.06,-0.06,0.41,-3.3,11,St. Louis Cardinals,1.0
18,18,J.P. France,Houston Astros,7.0,6,1,1,1,5,0,3.13,93,64,33,11,20,10,10,65,0.205,1.16,0.17,1.62,1.9,21,Oakland Athletics,0.0
19,19,Hogan Harris,Oakland Athletics,6.0,4,2,2,0,6,0,6.11,74,58,31,14,13,7,9,62,-0.005,0.94,0.0,0.0,0.8,18,Houston Astros,1.0
