,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Austin Gomber,Colorado Rockies,5.0,3,0,0,3,3,0,9.28,83,45,21,5,19,7,7,61,0.209,0.88,0.05,0.38,2.5,15,Cleveland Guardians,0.0
1,1,Cal Quantrill,Cleveland Guardians,3.1,8,5,5,2,2,1,5.4,80,48,32,5,11,5,11,24,-0.27,1.07,-0.16,1.04,-3.9,10,Colorado Rockies,1.0
2,2,Chris Sale,Boston Red Sox,5.0,9,5,5,1,0,0,8.22,83,52,40,2,10,7,13,28,-0.314,1.16,-0.17,1.06,-2.5,15,Baltimore Orioles,0.0
3,3,Dean Kremer,Baltimore Orioles,5.2,7,4,4,1,5,2,6.2,87,55,29,5,21,7,10,43,-0.123,0.87,-0.08,0.97,-1.4,17,Boston Red Sox,1.0
4,4,Nathan Eovaldi,Texas Rangers,6.0,6,4,3,1,7,0,5.2,89,57,26,13,18,7,9,52,0.009,1.16,0.01,1.33,-0.7,18,Cincinnati Reds,0.0
5,5,Nick Lodolo,Cincinnati Reds,4.0,9,6,6,2,6,2,6.31,86,56,28,10,18,6,7,24,-0.383,0.94,-0.11,0.43,-3.8,12,Texas Rangers,1.0
6,6,José Urquidy,Houston Astros,2.2,7,6,6,2,3,0,5.64,73,43,24,11,8,4,8,21,-0.509,1.41,-0.31,1.42,-5.0,8,Tampa Bay Rays,0.0
7,7,Taj Bradley,Tampa Bay Rays,5.0,4,3,3,0,6,2,3.52,82,53,35,9,9,2,11,53,-0.074,0.74,-0.05,0.83,-0.5,15,Houston Astros,1.0
8,8,Lance Lynn,Chicago White Sox,5.0,5,4,4,3,4,1,7.52,101,59,32,13,14,6,9,42,-0.257,0.97,-0.09,0.57,-1.5,15,Toronto Blue Jays,0.0
9,9,Chris Bassitt,Toronto Blue Jays,6.1,3,2,2,3,4,0,4.82,97,61,37,7,17,10,9,60,0.067,0.91,0.04,0.91,0.9,19,Chicago White Sox,1.0
10,10,Edward Cabrera,Miami Marlins,4.1,4,4,4,4,6,2,4.91,96,54,27,12,15,9,3,41,-0.105,0.98,-0.07,1.08,-0.8,13,Atlanta Braves,0.0
11,11,Spencer Strider,Atlanta Braves,8.0,2,0,0,0,13,0,1.8,101,81,35,30,16,6,8,91,0.302,0.44,0.22,0.55,4.4,24,Miami Marlins,1.0
12,12,Matthew Boyd,Detroit Tigers,5.0,5,2,2,1,8,2,4.26,87,66,33,17,16,4,8,56,0.076,1.23,0.03,0.8,0.6,15,Milwaukee Brewers,0.0
13,13,Colin Rea,Milwaukee Brewers,5.0,5,4,4,4,1,1,5.17,79,41,26,6,9,11,5,38,-0.202,1.07,-0.14,1.25,-1.4,15,Detroit Tigers,1.0
14,14,Jhony Brito,New York Yankees,2.2,3,3,3,3,1,0,6.11,80,52,38,6,8,7,3,38,-0.18,1.21,-0.11,1.19,-1.9,8,Minnesota Twins,0.0
15,15,Sonny Gray,Minnesota Twins,7.0,3,0,0,2,8,0,0.62,107,66,29,18,19,11,3,77,0.289,0.68,0.19,0.76,3.6,21,New York Yankees,1.0
16,16,Ken Waldichuk,Oakland Athletics,5.1,6,5,5,1,2,2,7.82,81,47,32,4,10,8,10,37,-0.037,0.67,-0.01,0.18,-1.5,16,Los Angeles Angels,0.0
17,17,José Suarez,Los Angeles Angels,5.0,8,7,7,2,5,5,10.26,80,52,27,15,10,2,14,26,-0.362,0.38,-0.21,0.37,-4.3,15,Oakland Athletics,1.0
18,18,Brad Keller,Kansas City Royals,4.0,4,4,4,6,2,0,3.96,95,51,27,5,19,8,5,34,-0.25,1.22,-0.05,0.42,-1.9,12,Arizona Diamondbacks,0.0
19,19,Tommy Henry,Arizona Diamondbacks,4.1,4,3,3,4,1,1,6.23,73,41,26,6,9,6,9,40,-0.005,1.02,-0.0,1.01,0.1,13,Kansas City Royals,1.0
20,20,Jordan Montgomery,St. Louis Cardinals,6.0,5,1,0,1,6,0,3.81,107,65,37,12,16,8,10,65,0.302,1.26,0.12,0.86,2.7,18,San Francisco Giants,0.0
21,22,Alex Cobb,San Francisco Giants,9.0,6,0,0,1,4,0,1.91,109,70,47,4,19,20,8,78,0.485,1.06,0.21,0.76,4.6,27,St. Louis Cardinals,1.0
