,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Miles Mikolas,St. Louis Cardinals,5.0,10,2,2,0,2,0,3.74,91,61,42,4,15,7,16,41,-0.005,0.93,-0.0,0.5,0.6,15,Pittsburgh Pirates,0.0
1,1,Rich Hill,Pittsburgh Pirates,6.2,4,1,1,3,6,1,4.41,96,62,35,7,20,5,13,65,0.267,1.16,0.2,1.47,2.4,20,St. Louis Cardinals,1.0
2,2,Taj Bradley,Tampa Bay Rays,5.0,6,2,2,3,6,0,3.6,89,52,29,8,15,4,10,50,0.081,1.07,0.05,1.18,0.7,15,Boston Red Sox,0.0
3,3,Tanner Houck,Boston Red Sox,5.0,5,4,4,4,6,0,5.46,92,57,29,14,14,7,7,43,-0.191,1.17,-0.09,0.94,-1.3,15,Tampa Bay Rays,1.0
4,4,Ranger Suárez,Philadelphia Phillies,7.0,8,1,1,1,3,0,5.47,101,66,44,9,13,13,11,59,0.209,1.11,0.09,0.78,2.6,21,Washington Nationals,0.0
5,5,Trevor Williams,Washington Nationals,5.2,6,4,4,4,6,2,4.15,101,62,33,11,18,4,13,43,0.012,0.95,0.0,0.47,0.6,17,Philadelphia Phillies,1.0
6,6,Adrian Houser,Milwaukee Brewers,7.0,6,1,1,0,2,1,3.45,92,61,43,3,15,12,11,63,0.264,0.79,0.21,1.06,2.8,21,Cincinnati Reds,0.0
7,7,Ben Lively,Cincinnati Reds,7.0,6,5,5,3,5,2,3.03,104,57,36,9,12,8,13,47,-0.197,0.48,-0.09,0.37,-1.2,21,Milwaukee Brewers,1.0
8,8,Paul Blackburn,Oakland Athletics,5.0,7,5,5,2,3,1,6.0,85,59,33,2,24,8,11,34,-0.286,1.1,0.0,0.0,-2.3,15,Miami Marlins,0.0
9,9,Sandy Alcantara,Miami Marlins,7.0,6,5,5,0,7,0,5.07,89,70,40,14,16,13,6,52,-0.118,0.94,-0.08,1.08,-1.2,21,Oakland Athletics,1.0
10,10,Yusei Kikuchi,Toronto Blue Jays,5.0,4,2,2,1,8,2,4.4,89,62,28,18,16,1,10,58,0.102,0.8,0.06,0.72,0.6,15,New York Mets,0.0
11,11,Kodai Senga,New York Mets,2.2,4,4,3,5,3,1,3.75,68,34,16,4,14,4,4,34,-0.254,0.82,-0.16,0.88,-2.9,8,Toronto Blue Jays,1.0
12,12,Matthew Boyd,Detroit Tigers,5.0,3,1,1,0,9,0,5.23,82,56,32,15,9,7,2,66,0.184,0.97,0.08,0.72,1.6,15,Chicago White Sox,0.0
13,13,Michael Kopech,Chicago White Sox,7.0,3,2,2,1,9,1,4.33,92,60,30,10,20,6,9,71,0.174,0.95,0.05,0.42,1.7,21,Detroit Tigers,1.0
14,14,Griffin Canning,Los Angeles Angels,6.0,4,1,1,1,4,1,4.47,87,57,33,6,18,7,11,63,0.198,1.08,0.1,0.93,2.1,18,Houston Astros,0.0
15,15,J.P. France,Houston Astros,7.0,3,1,1,1,3,1,3.44,90,52,30,7,15,7,13,69,0.287,1.01,0.24,1.38,2.6,21,Los Angeles Angels,1.0
16,16,Kyle Freeland,Colorado Rockies,7.0,4,2,2,0,1,1,4.06,89,64,45,12,7,10,13,62,0.145,0.78,0.04,0.38,1.6,21,Kansas City Royals,0.0
17,17,Brady Singer,Kansas City Royals,5.2,5,0,0,0,7,0,6.45,95,65,36,10,19,7,8,66,0.327,1.06,0.01,0.03,2.9,17,Colorado Rockies,1.0
18,18,Triston McKenzie,Cleveland Guardians,5.0,1,0,0,1,10,0,0.0,79,52,25,12,15,3,3,74,0.284,0.84,0.13,0.65,2.6,15,Minnesota Twins,0.0
19,19,Joe Ryan,Minnesota Twins,6.2,2,2,2,1,4,0,2.76,88,65,43,6,16,7,10,65,0.186,0.91,0.14,1.11,2.3,20,Cleveland Guardians,1.0
20,20,Bryce Miller,Seattle Mariners,2.1,8,7,7,2,2,1,4.46,61,38,26,3,9,4,9,13,-0.322,0.96,-0.15,0.74,-6.1,7,Texas Rangers,0.0
21,21,Nathan Eovaldi,Texas Rangers,6.0,1,0,0,0,7,0,2.24,87,56,33,11,12,5,7,77,0.184,0.58,0.14,0.74,3.2,18,Seattle Mariners,1.0
22,22,Tyler Wells,Baltimore Orioles,5.1,4,2,2,2,9,1,3.29,102,65,34,11,20,5,6,59,0.134,0.48,0.09,0.55,0.8,16,San Francisco Giants,0.0
23,23,Anthony DeSclafani,San Francisco Giants,3.0,5,6,5,3,2,0,3.97,68,40,21,4,15,5,7,26,-0.33,1.18,-0.18,1.08,-4.5,9,Baltimore Orioles,1.0
24,24,Michael Soroka,Atlanta Braves,3.2,7,5,5,4,2,2,8.38,80,45,28,2,15,9,7,25,-0.396,0.85,-0.33,1.18,-3.4,11,Arizona Diamondbacks,0.0
25,25,Zac Gallen,Arizona Diamondbacks,6.0,9,3,2,1,6,1,2.75,110,68,42,11,15,7,12,49,0.013,1.19,0.01,1.62,0.1,18,Atlanta Braves,1.0
26,26,Marcus Stroman,Chicago Cubs,6.0,4,1,0,3,6,0,2.39,84,53,30,5,18,11,6,65,0.127,0.5,0.05,0.3,2.0,18,San Diego Padres,0.0
27,27,Ryan Weathers,San Diego Padres,1.2,7,5,4,1,1,2,5.09,44,24,16,5,3,4,6,23,-0.34,0.89,-0.15,0.65,-4.3,5,Chicago Cubs,1.0
28,28,Domingo Germán,New York Yankees,6.2,4,1,1,1,6,1,3.69,99,71,40,12,19,10,7,67,0.198,0.99,0.12,1.04,2.5,20,Los Angeles Dodgers,0.0
29,29,Bobby Miller,Los Angeles Dodgers,6.0,1,0,0,2,7,0,1.06,86,57,29,14,14,8,5,75,0.367,0.96,0.28,1.23,3.2,18,New York Yankees,1.0
