,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Jordan Lyles,Kansas City Royals,4.0,7,7,7,4,4,2,6.11,94,52,31,12,9,3,12,20,-0.427,1.03,-0.08,0.33,-4.9,12,Minnesota Twins,0.0
1,1,Pablo López,Minnesota Twins,6.0,8,6,6,1,7,1,4.0,92,68,41,11,16,8,11,38,-0.085,0.68,-0.06,0.8,-2.2,18,Kansas City Royals,1.0
2,2,Marcus Stroman,Chicago Cubs,6.1,6,2,2,2,3,0,2.29,92,60,42,7,11,12,7,54,-0.025,1.33,-0.02,1.43,0.8,19,Miami Marlins,0.0
3,3,Jesús Luzardo,Miami Marlins,6.1,5,2,2,2,6,1,3.48,96,65,33,13,19,5,11,59,0.16,1.02,0.09,0.97,1.8,19,Chicago Cubs,1.0
4,4,Luis Castillo,Seattle Mariners,5.0,6,2,2,2,4,1,1.82,95,58,41,10,7,7,10,49,0.051,1.06,0.03,0.85,0.5,15,Toronto Blue Jays,0.0
5,5,Alek Manoah,Toronto Blue Jays,5.0,6,2,2,4,7,1,4.88,100,61,33,12,16,6,6,50,0.051,1.39,0.03,1.51,0.5,15,Seattle Mariners,1.0
6,6,Shane Bieber,Cleveland Guardians,7.0,5,2,2,2,4,0,3.11,99,63,34,5,24,13,8,61,0.268,1.22,0.15,1.16,1.8,21,Boston Red Sox,0.0
7,7,Nick Pivetta,Boston Red Sox,5.0,5,4,4,2,5,1,5.11,100,73,49,11,13,2,12,44,-0.168,0.82,-0.08,0.64,-1.3,15,Cleveland Guardians,1.0
8,8,Zach Eflin,Tampa Bay Rays,5.0,6,2,2,2,5,2,3.0,74,47,28,9,10,9,6,50,0.067,1.24,0.04,1.32,0.6,15,Chicago White Sox,0.0
9,9,Lucas Giolito,Chicago White Sox,6.2,8,2,2,0,6,0,4.15,97,67,41,10,16,9,13,56,0.162,1.12,0.04,0.46,1.3,20,Tampa Bay Rays,1.0
10,10,Max Fried,Atlanta Braves,5.0,3,0,0,1,7,0,0.45,86,50,24,16,10,8,3,67,0.256,0.92,0.21,1.28,2.6,15,New York Mets,0.0
11,11,David Peterson,New York Mets,5.0,5,4,4,1,6,1,7.34,73,50,26,12,12,9,5,46,-0.162,1.01,-0.13,1.36,-1.4,15,Atlanta Braves,1.0
12,12,Clarke Schmidt,New York Yankees,5.0,10,5,5,1,8,1,6.84,97,64,38,10,16,7,10,34,-0.238,0.66,-0.14,0.64,-2.3,15,Texas Rangers,0.0
13,13,Jacob deGrom,Texas Rangers,3.2,1,0,0,1,2,0,2.67,50,32,17,7,8,3,7,60,0.159,0.61,0.11,0.68,1.7,11,New York Yankees,1.0
14,14,Aaron Nola,Philadelphia Phillies,8.0,3,1,1,0,6,1,4.46,107,72,41,11,20,8,13,78,0.452,1.14,0.24,1.03,3.1,24,Houston Astros,0.0
15,15,Framber Valdez,Houston Astros,7.0,8,3,3,0,3,1,2.54,109,71,54,7,10,15,10,52,-0.003,0.93,-0.0,1.0,0.6,21,Philadelphia Phillies,1.0
16,16,Tyler Anderson,Los Angeles Angels,6.2,5,1,1,3,7,1,5.74,109,71,37,20,14,7,11,64,0.288,1.04,0.17,1.04,2.4,20,Milwaukee Brewers,0.0
17,17,Wade Miley,Milwaukee Brewers,6.0,7,1,1,0,2,0,1.86,84,54,38,3,13,10,12,56,0.241,1.13,0.17,1.31,2.1,18,Los Angeles Angels,1.0
18,18,Merrill Kelly,Arizona Diamondbacks,6.0,6,1,1,1,5,0,3.06,94,69,47,10,12,5,13,60,0.276,1.24,0.18,1.35,2.6,18,Colorado Rockies,0.0
19,19,Kyle Freeland,Colorado Rockies,6.0,5,3,3,1,3,1,4.32,94,54,34,8,12,9,9,52,0.033,0.99,0.01,0.47,1.0,18,Arizona Diamondbacks,1.0
20,20,Luis Cessa,Cincinnati Reds,5.0,8,3,3,1,2,0,9.55,71,50,32,7,11,2,17,40,-0.192,0.88,-0.07,0.52,-1.6,15,Oakland Athletics,0.0
21,21,Drew Rucinski,Oakland Athletics,5.2,11,5,3,1,1,1,4.76,89,56,34,5,17,12,14,31,-0.328,0.69,-0.04,0.13,-2.5,17,Cincinnati Reds,1.0
22,22,Jack Flaherty,St. Louis Cardinals,4.2,7,5,4,2,7,1,3.94,110,68,30,15,22,7,7,37,-0.298,1.02,-0.11,0.61,-3.1,14,Los Angeles Dodgers,0.0
23,23,Dustin May,Los Angeles Dodgers,5.0,3,2,2,4,4,0,3.15,104,67,44,7,16,5,9,53,0.089,1.2,0.05,1.18,0.7,15,St. Louis Cardinals,1.0
