,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Patrick Sandoval,Los Angeles Angels,5.0,4,2,0,2,4,0,3.95,97,66,45,8,13,7,7,57,0.062,0.76,0.03,0.71,0.6,15,Detroit Tigers,0.0
1,1,Matt Manning,Detroit Tigers,5.0,7,7,7,1,5,3,4.32,87,64,39,12,13,5,13,29,-0.39,0.6,-0.06,0.17,-4.4,15,Los Angeles Angels,1.0
2,2,Shohei Ohtani,Los Angeles Angels,9.0,1,0,0,3,8,0,3.43,111,71,40,10,21,8,10,90,0.33,0.53,0.16,0.44,4.7,27,Detroit Tigers,0.0
3,3,Michael Lorenzen,Detroit Tigers,5.0,5,3,3,1,7,0,3.58,88,57,39,12,6,4,8,51,-0.09,0.9,-0.02,0.27,-0.4,15,Los Angeles Angels,1.0
4,4,Josiah Gray,Washington Nationals,6.0,2,0,0,3,4,0,3.27,106,63,34,6,23,2,13,69,0.372,1.21,0.01,0.03,3.1,18,New York Mets,0.0
5,5,Kodai Senga,New York Mets,6.0,2,1,1,3,5,0,3.17,99,57,31,13,12,7,8,66,0.18,1.43,0.03,0.39,2.1,18,Washington Nationals,1.0
6,6,Justin Steele,Chicago Cubs,6.0,5,1,1,3,4,1,2.46,92,60,38,12,10,12,6,59,0.165,0.69,0.07,0.49,2.1,18,St. Louis Cardinals,0.0
7,7,Miles Mikolas,St. Louis Cardinals,0.2,0,1,1,0,1,0,4.38,14,7,2,2,3,0,1,49,0.026,0.63,0.0,0.08,0.3,2,Chicago Cubs,1.0
8,8,Tanner Bibee,Cleveland Guardians,6.2,6,3,3,2,6,2,3.11,97,68,35,15,18,5,14,54,0.125,1.05,0.07,0.92,0.4,20,Chicago White Sox,0.0
9,9,Dylan Cease,Chicago White Sox,5.2,9,4,4,2,5,0,4.15,102,59,33,12,14,7,13,38,-0.149,0.97,-0.0,0.03,-1.2,17,Cleveland Guardians,1.0
