,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Josiah Gray,Washington Nationals,4.2,6,4,4,2,5,1,3.69,92,58,28,15,15,3,12,39,-0.162,0.97,-0.0,0.03,-0.6,14,Philadelphia Phillies,0.0
1,1,Ranger Suárez,Philadelphia Phillies,5.2,6,2,2,2,5,1,3.96,95,60,32,11,17,8,10,52,-0.02,0.96,-0.01,0.91,0.3,17,Washington Nationals,1.0
2,2,Trevor Williams,Washington Nationals,4.2,8,6,6,1,7,3,5.0,103,64,38,12,14,5,10,30,-0.422,0.87,-0.01,0.03,-3.6,14,Philadelphia Phillies,0.0
3,3,Zack Wheeler,Philadelphia Phillies,6.0,7,3,3,0,6,2,3.74,95,65,38,6,21,6,14,52,-0.001,0.82,-0.0,0.84,0.1,18,Washington Nationals,1.0
4,4,Braxton Garrett,Miami Marlins,6.0,6,2,2,0,3,0,4.08,79,54,31,8,15,12,8,55,0.084,0.95,0.06,1.02,1.3,18,Cincinnati Reds,0.0
5,5,Luke Weaver,Cincinnati Reds,4.1,5,1,1,1,6,0,6.75,89,52,31,10,11,5,7,54,0.115,1.02,0.1,1.44,1.2,13,Miami Marlins,1.0
6,6,Sonny Gray,Minnesota Twins,6.0,7,3,2,0,10,0,3.18,90,65,38,16,11,6,9,58,-0.072,0.7,-0.04,0.61,0.1,18,Detroit Tigers,0.0
7,7,Eduardo Rodriguez,Detroit Tigers,7.0,4,0,0,3,5,0,2.75,102,70,41,11,18,6,13,71,0.369,0.96,0.04,0.18,3.6,21,Minnesota Twins,1.0
8,8,Miles Mikolas,St. Louis Cardinals,7.0,8,2,2,0,5,1,4.2,80,58,37,10,11,10,11,58,0.03,1.36,0.0,0.04,1.6,21,Tampa Bay Rays,0.0
9,9,Zach Eflin,Tampa Bay Rays,7.0,5,1,1,0,8,1,3.34,99,71,43,8,20,8,10,71,0.25,0.8,0.16,0.88,2.5,21,St. Louis Cardinals,1.0
10,10,Framber Valdez,Houston Astros,7.0,8,6,6,2,3,2,3.3,93,62,40,5,17,14,10,38,-0.3,0.42,-0.3,0.7,-2.6,21,Baltimore Orioles,0.0
11,11,Grayson Rodriguez,Baltimore Orioles,6.0,6,2,2,2,4,0,5.84,93,63,38,11,14,12,8,54,0.139,0.92,0.08,0.86,0.9,18,Houston Astros,1.0
12,12,Yonny Chirinos,Atlanta Braves,5.0,7,6,6,2,5,4,4.83,87,60,38,5,17,8,9,32,-0.383,0.74,-0.07,0.23,-3.4,15,Pittsburgh Pirates,0.0
13,13,Mitch Keller,Pittsburgh Pirates,5.0,9,3,3,0,4,1,4.39,91,57,38,9,10,6,13,41,-0.023,1.34,-0.0,0.18,-0.4,15,Atlanta Braves,1.0
14,14,Brady Singer,Kansas City Royals,6.2,5,3,3,2,4,1,5.05,96,60,36,7,17,10,11,54,0.122,0.9,0.0,0.0,1.6,20,Boston Red Sox,0.0
15,15,Kutter Crawford,Boston Red Sox,3.1,7,3,3,2,6,1,3.8,78,56,30,17,9,3,8,38,-0.161,1.05,-0.06,0.61,-1.8,10,Kansas City Royals,1.0
16,16,Yusei Kikuchi,Toronto Blue Jays,7.0,3,1,1,1,6,0,3.53,95,63,37,8,18,12,6,72,0.212,0.75,0.14,0.83,2.5,21,Cleveland Guardians,0.0
17,17,Tanner Bibee,Cleveland Guardians,7.0,6,0,0,0,6,0,2.92,100,63,35,10,18,9,11,71,0.461,1.29,0.15,0.69,3.5,21,Toronto Blue Jays,1.0
18,18,Jameson Taillon,Chicago Cubs,7.0,3,2,2,0,7,1,5.17,96,67,39,11,17,5,12,70,0.201,0.77,0.14,0.87,1.6,21,New York Mets,0.0
19,19,Carlos Carrasco,New York Mets,5.0,3,2,2,2,5,1,6.42,75,49,21,6,22,7,5,56,0.036,0.99,0.0,0.17,0.6,15,Chicago Cubs,1.0
20,20,Clarke Schmidt,New York Yankees,5.1,4,1,1,1,7,1,4.23,88,58,30,9,19,6,7,62,0.117,0.93,0.03,0.41,0.9,16,Chicago White Sox,0.0
21,21,Touki Toussaint,Chicago White Sox,5.0,6,4,4,5,9,0,4.27,106,63,28,11,24,5,6,43,-0.166,0.94,-0.0,0.01,-1.4,15,New York Yankees,1.0
22,22,Kyle Freeland,Colorado Rockies,6.0,8,3,3,0,4,2,4.84,79,56,37,6,13,8,12,48,-0.241,1.16,0.0,0.0,-0.3,18,Milwaukee Brewers,0.0
23,23,Wade Miley,Milwaukee Brewers,6.0,2,1,1,3,2,1,2.9,85,54,30,10,14,8,8,63,0.229,0.94,0.18,1.23,2.1,18,Colorado Rockies,1.0
24,24,Scott Alexander,San Francisco Giants,0.0,3,3,3,0,0,0,4.01,11,6,4,0,2,1,2,32,-0.171,1.08,-0.14,1.48,-2.0,0,Los Angeles Angels,0.0
25,25,Lucas Giolito,Los Angeles Angels,6.0,3,3,3,3,7,0,4.37,101,60,27,16,17,8,6,58,0.101,1.21,0.01,0.23,0.2,18,San Francisco Giants,1.0
26,26,Julio Urías,Los Angeles Dodgers,6.0,4,0,0,1,5,0,4.39,95,62,35,8,19,8,8,68,0.312,0.81,0.21,0.92,3.1,18,Arizona Diamondbacks,0.0
27,27,Brandon Pfaadt,Arizona Diamondbacks,4.2,6,4,4,2,5,0,7.16,88,53,31,8,14,5,10,39,-0.157,1.0,-0.09,0.99,-1.7,14,Los Angeles Dodgers,1.0
28,28,Max Scherzer,Texas Rangers,7.0,3,1,1,2,6,1,3.88,89,58,33,12,13,8,10,71,0.269,0.74,0.21,0.98,2.3,21,Oakland Athletics,0.0
29,29,JP Sears,Oakland Athletics,4.0,9,4,4,1,6,0,4.23,86,59,37,10,12,5,10,33,-0.212,1.0,0.0,0.0,-2.1,12,Texas Rangers,1.0
30,30,Nick Martinez,San Diego Padres,3.0,4,0,0,1,1,0,3.55,53,37,21,3,13,6,5,51,0.152,1.28,0.05,0.67,1.5,9,Seattle Mariners,0.0
31,31,Logan Gilbert,Seattle Mariners,7.0,1,0,0,0,12,0,3.66,100,69,37,15,17,4,6,87,0.425,0.84,0.29,0.96,3.4,21,San Diego Padres,1.0
