,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Brett Kennedy,Cincinnati Reds,5.0,5,4,4,2,3,0,7.2,86,49,31,5,13,7,10,42,0.048,0.67,0.04,0.85,-0.5,15,Washington Nationals,0.0
1,1,Patrick Corbin,Washington Nationals,5.0,10,6,6,3,2,2,5.13,93,59,45,2,12,8,15,22,-0.308,0.68,-0.01,0.03,-3.5,15,Cincinnati Reds,1.0
2,2,Kyle Gibson,Baltimore Orioles,6.0,3,4,4,4,4,1,4.73,104,61,34,14,13,9,7,50,-0.168,0.79,-0.13,0.98,-0.9,18,New York Yankees,0.0
3,3,Clarke Schmidt,New York Yankees,5.0,5,3,3,0,7,2,4.43,80,55,26,11,18,3,10,52,-0.117,0.88,-0.08,1.03,-0.8,15,Baltimore Orioles,1.0
4,4,Adam Wainwright,St. Louis Cardinals,3.1,7,7,4,2,3,2,7.66,81,49,31,5,13,3,11,25,-0.26,0.6,-0.02,0.07,-3.5,10,Miami Marlins,0.0
5,5,Jesús Luzardo,Miami Marlins,6.0,5,0,0,2,8,0,3.32,93,61,30,10,21,6,7,68,0.196,0.65,0.11,0.63,3.2,18,St. Louis Cardinals,1.0
6,6,Dane Dunning,Texas Rangers,6.0,6,1,1,1,4,0,2.61,89,61,38,6,17,5,14,59,0.233,0.97,0.21,1.42,2.3,18,Boston Red Sox,0.0
7,7,Brennan Bernardino,Boston Red Sox,1.1,1,1,1,0,2,0,2.7,18,13,6,3,4,2,1,50,0.047,0.71,0.02,0.48,0.5,4,Texas Rangers,1.0
8,8,Zack Greinke,Kansas City Royals,5.1,7,6,6,0,3,3,5.44,82,51,33,3,15,11,9,33,-0.283,0.72,0.0,0.0,-3.2,16,Minnesota Twins,0.0
9,9,Kenta Maeda,Minnesota Twins,7.0,3,2,1,1,9,1,5.18,87,59,29,14,16,7,7,73,0.193,0.79,0.11,0.77,1.6,21,Kansas City Royals,1.0
10,10,Max Scherzer,New York Mets,6.0,5,4,4,2,9,3,4.03,101,64,40,12,12,5,9,53,-0.153,1.1,-0.03,0.34,-0.9,18,Arizona Diamondbacks,0.0
11,11,Zach Davies,Arizona Diamondbacks,5.2,5,4,4,2,6,2,6.52,94,58,29,7,22,7,7,47,-0.171,0.98,-0.14,1.31,-1.0,17,New York Mets,1.0
