,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Jesse Scholtens,Chicago White Sox,3.2,9,5,5,1,1,2,4.38,83,50,30,12,8,4,14,23,-0.249,0.53,0.0,0.0,-3.7,11,Kansas City Royals,0
1,1,Cole Ragans,Kansas City Royals,6.0,1,0,0,0,7,0,3.0,92,62,35,21,6,6,5,77,0.226,0.49,0.0,0.0,3.1,18,Chicago White Sox,1
2,2,Logan Webb,San Francisco Giants,6.2,5,3,3,1,4,1,3.51,94,64,39,5,20,12,9,55,0.049,0.71,0.04,0.96,0.6,20,Chicago Cubs,0
3,3,Justin Steele,Chicago Cubs,8.0,2,0,0,2,12,0,2.55,107,73,37,17,19,8,5,88,0.526,0.87,0.4,1.12,4.4,24,San Francisco Giants,1
4,4,J.P. France,Houston Astros,5.0,6,5,5,3,5,3,3.72,87,57,35,11,11,5,11,37,-0.445,0.74,-0.76,2.11,-2.7,15,Texas Rangers,0
5,5,Andrew Heaney,Texas Rangers,4.2,5,3,3,4,1,0,4.22,88,52,30,9,13,7,10,39,-0.16,1.23,-0.27,3.5,-1.1,14,Houston Astros,1
6,6,José Berríos,Toronto Blue Jays,6.0,4,2,2,1,7,2,3.68,84,57,30,10,17,8,6,62,0.123,1.01,0.09,1.18,0.8,18,Oakland Athletics,0
7,7,Luis Medina,Oakland Athletics,4.2,3,3,3,3,3,0,5.46,70,41,21,10,10,7,5,46,-0.045,1.17,0.0,0.0,0.0,14,Toronto Blue Jays,1
8,8,Peter Lambert,Colorado Rockies,6.0,6,4,4,1,5,0,5.03,94,62,37,11,14,7,12,48,-0.134,0.69,0.0,0.0,-0.9,18,Arizona Diamondbacks,0
9,9,Merrill Kelly,Arizona Diamondbacks,7.0,4,1,1,1,12,0,3.22,90,60,31,18,11,5,6,76,0.307,0.82,0.18,0.82,2.7,21,Colorado Rockies,1
10,10,Bryan Woo,Seattle Mariners,5.0,4,5,5,3,0,1,4.5,83,49,28,7,14,9,11,36,-0.244,0.62,-0.29,1.22,-2.3,15,Cincinnati Reds,0
11,11,Tejay Antone,Cincinnati Reds,2.0,0,0,0,0,3,0,0.0,26,17,6,4,7,3,0,59,0.101,0.65,0.07,0.77,1.1,6,Seattle Mariners,1
12,12,Brayan Bello,Boston Red Sox,6.0,5,3,3,2,7,0,3.61,96,57,33,15,9,12,2,55,-0.029,1.01,-0.01,0.4,0.0,18,Tampa Bay Rays,0
13,13,Aaron Civale,Tampa Bay Rays,5.1,2,3,3,3,12,0,2.76,98,64,34,16,14,1,5,61,0.108,0.98,0.06,0.91,1.1,16,Boston Red Sox,1
14,14,Pablo López,Minnesota Twins,6.0,8,1,1,3,3,0,3.59,89,57,36,7,14,14,8,52,0.087,0.34,0.06,0.39,2.0,18,Cleveland Guardians,0
15,15,Lucas Giolito,Cleveland Guardians,3.0,7,9,9,3,3,3,4.88,76,50,30,10,10,2,11,9,-0.412,0.76,-0.26,0.79,-7.5,9,Minnesota Twins,1
16,16,Corbin Burnes,Milwaukee Brewers,6.0,7,4,4,0,7,2,3.63,105,68,36,16,16,9,9,49,-0.204,0.92,-0.05,0.36,-0.9,18,Pittsburgh Pirates,0
17,17,Luis Ortiz,Pittsburgh Pirates,6.0,5,2,2,3,4,0,4.9,84,51,28,8,15,7,10,55,0.109,1.04,0.0,0.01,1.1,18,Milwaukee Brewers,1
18,18,Taijuan Walker,Philadelphia Phillies,5.0,5,4,4,3,4,1,4.15,103,61,37,5,19,8,9,42,-0.033,0.47,-0.01,0.23,-1.5,15,San Diego Padres,0
19,19,Rich Hill,San Diego Padres,1.1,7,6,6,2,3,2,5.6,47,29,12,9,8,3,5,17,-0.439,1.07,-0.01,0.05,-5.7,4,Philadelphia Phillies,1
20,20,Grayson Rodriguez,Baltimore Orioles,6.0,7,2,2,2,7,1,4.91,90,61,27,16,18,7,8,55,0.167,1.11,0.08,0.94,1.2,18,Los Angeles Angels,0
21,21,Kenny Rosenberg,Los Angeles Angels,6.0,7,3,3,2,4,0,5.54,87,53,27,10,16,9,11,48,-0.022,1.07,0.0,0.0,0.2,18,Baltimore Orioles,1
