,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Braxton Garrett,Miami Marlins,5.2,5,1,1,1,3,0,2.84,82,60,34,9,17,12,7,57,0.135,1.0,0.07,0.92,1.4,17,Cleveland Guardians,0.0
1,1,Zach Plesac,Cleveland Guardians,5.0,10,3,3,2,5,0,6.5,90,65,41,8,16,9,11,38,-0.142,1.33,-0.08,1.28,-0.9,15,Miami Marlins,1.0
2,2,Alek Manoah,Toronto Blue Jays,7.0,2,0,0,1,5,0,5.13,85,57,32,8,17,9,9,77,0.45,1.06,0.29,1.16,3.6,21,New York Yankees,0.0
3,3,Gerrit Cole,New York Yankees,5.2,4,0,0,2,4,0,0.79,96,62,34,6,22,6,10,63,0.285,1.12,0.18,1.19,2.6,17,Toronto Blue Jays,1.0
4,4,Chad Kuhl,Washington Nationals,3.2,3,1,1,4,5,1,7.36,96,49,25,7,17,3,6,52,0.072,0.9,0.02,0.47,0.6,11,Minnesota Twins,0.0
5,5,Pablo López,Minnesota Twins,4.0,8,5,5,2,6,0,3.0,83,60,40,11,9,6,7,30,-0.288,1.01,-0.18,1.08,-2.9,12,Washington Nationals,1.0
6,6,Dustin May,Los Angeles Dodgers,5.1,2,2,2,3,6,0,3.07,96,58,31,7,20,4,8,59,0.096,1.3,0.05,1.21,0.7,16,Chicago Cubs,0.0
7,7,Hayden Wesneski,Chicago Cubs,4.1,5,3,3,1,1,1,6.23,64,41,30,1,10,6,11,41,-0.111,0.96,-0.07,1.05,-0.8,13,Los Angeles Dodgers,1.0
8,8,Kyle Freeland,Colorado Rockies,6.0,5,4,4,1,6,3,4.28,89,58,34,9,15,7,10,51,-0.183,0.92,-0.06,0.47,-0.9,18,Philadelphia Phillies,0.0
9,9,Cristopher Sánchez,Philadelphia Phillies,4.1,5,3,3,2,5,0,6.23,73,46,24,6,16,6,7,44,-0.091,1.27,-0.04,0.92,-0.6,13,Colorado Rockies,1.0
10,10,Devin Smeltzer,Miami Marlins,4.0,3,1,1,1,3,0,9.0,65,42,24,8,10,1,10,54,0.102,1.25,0.06,1.13,1.0,12,Cleveland Guardians,0.0
11,11,Shane Bieber,Cleveland Guardians,5.2,4,3,3,4,4,1,3.23,103,65,36,11,18,7,9,49,-0.097,0.88,-0.06,0.88,-0.3,17,Miami Marlins,1.0
12,12,David Peterson,New York Mets,5.0,7,7,7,1,8,2,7.36,98,64,34,13,17,8,8,32,-0.368,0.64,-0.26,0.75,-4.5,15,San Francisco Giants,0.0
13,13,Logan Webb,San Francisco Giants,7.0,5,2,2,1,8,1,4.4,98,63,32,6,25,12,4,66,0.123,0.53,0.05,0.33,1.6,21,New York Mets,1.0
14,14,Dylan Cease,Chicago White Sox,4.0,6,3,3,1,5,1,2.73,101,62,38,10,14,4,9,42,-0.18,1.03,-0.08,0.74,-1.3,12,Tampa Bay Rays,0.0
15,15,Shane McClanahan,Tampa Bay Rays,6.0,3,2,2,1,10,2,1.86,88,60,18,31,11,4,7,67,0.129,0.88,0.09,1.0,1.0,18,Chicago White Sox,1.0
16,16,Luis Cessa,Cincinnati Reds,4.2,6,2,2,0,4,0,10.8,62,44,27,2,15,5,10,48,0.0,0.85,0.0,0.54,0.4,14,Pittsburgh Pirates,0.0
17,17,Rich Hill,Pittsburgh Pirates,5.0,6,1,0,3,7,0,4.5,96,56,26,9,21,3,10,57,0.181,1.25,0.13,1.47,1.6,15,Cincinnati Reds,1.0
18,18,Joey Wentz,Detroit Tigers,4.0,6,5,5,2,4,1,7.56,72,45,28,5,12,2,12,32,-0.254,0.91,-0.12,0.7,-3.0,12,Baltimore Orioles,0.0
19,19,Kyle Gibson,Baltimore Orioles,6.1,2,1,1,3,11,1,3.6,96,59,18,16,25,6,4,73,0.217,0.81,0.13,0.82,2.2,19,Detroit Tigers,1.0
20,20,Shintaro Fujinami,Oakland Athletics,2.1,7,8,8,3,2,1,14.4,72,42,29,5,8,6,6,10,-0.506,1.01,-0.11,0.37,-6.4,7,Texas Rangers,0.0
21,21,Andrew Heaney,Texas Rangers,6.0,5,2,2,2,4,0,4.34,97,64,39,12,13,6,11,56,-0.054,0.6,-0.04,0.67,1.2,18,Oakland Athletics,1.0
22,22,Garrett Whitlock,Boston Red Sox,4.0,8,5,5,1,1,1,6.19,81,54,33,7,14,9,9,26,-0.329,0.85,-0.17,0.73,-3.8,12,Milwaukee Brewers,0.0
23,23,Wade Miley,Milwaukee Brewers,5.0,4,2,2,1,3,1,1.96,80,48,29,3,16,5,10,53,0.077,0.81,0.05,0.87,0.6,15,Boston Red Sox,1.0
24,24,Framber Valdez,Houston Astros,7.0,8,3,3,0,9,2,2.25,90,65,37,9,19,13,7,58,0.109,1.08,0.06,0.97,0.8,21,Atlanta Braves,0.0
25,25,Kyle Wright,Atlanta Braves,5.0,7,4,3,1,2,2,5.93,95,58,38,7,13,11,10,40,-0.233,1.15,-0.16,1.33,-1.7,15,Houston Astros,1.0
26,26,Joe Musgrove,San Diego Padres,5.0,7,3,3,0,6,1,5.4,80,53,27,12,14,9,6,47,-0.073,1.1,-0.04,1.02,-0.4,15,Arizona Diamondbacks,0.0
27,27,Merrill Kelly,Arizona Diamondbacks,5.0,3,4,4,5,7,1,3.42,94,54,26,10,18,5,5,47,-0.176,1.0,-0.12,1.18,-1.2,15,San Diego Padres,1.0
28,28,Zack Greinke,Kansas City Royals,5.0,7,4,4,0,2,2,4.61,71,49,34,4,11,8,12,39,-0.244,1.09,-0.05,0.39,-1.3,15,Los Angeles Angels,0.0
29,29,Tyler Anderson,Los Angeles Angels,5.1,7,6,5,0,1,0,7.2,64,47,32,6,9,6,16,33,-0.243,1.14,-0.14,1.09,-1.4,16,Kansas City Royals,1.0
30,30,Miles Mikolas,St. Louis Cardinals,5.1,5,3,3,2,4,2,7.46,93,63,38,5,20,6,11,48,-0.123,1.05,-0.05,0.71,-0.3,16,Seattle Mariners,0.0
31,31,Luis Castillo,Seattle Mariners,5.0,7,3,3,2,8,0,1.52,100,66,37,15,14,5,9,47,-0.119,1.11,-0.06,0.87,-0.6,15,St. Louis Cardinals,1.0
