,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Kenta Maeda,Minnesota Twins,5.0,5,2,2,2,4,0,6.23,82,53,30,14,9,8,7,51,0.013,0.9,0.01,0.82,0.7,15,Atlanta Braves,0.0
1,1,Kolby Allard,Atlanta Braves,4.2,3,0,0,1,8,0,0.0,71,52,25,12,15,5,4,65,0.23,1.17,0.1,0.87,2.3,14,Minnesota Twins,1.0
2,2,Patrick Corbin,Washington Nationals,7.0,5,0,0,0,9,0,4.84,102,68,42,12,14,6,11,76,0.306,0.86,0.01,0.03,3.4,21,Seattle Mariners,0.0
3,3,Logan Gilbert,Seattle Mariners,6.0,8,4,4,2,4,0,4.19,100,65,48,9,8,11,9,42,-0.172,0.7,-0.06,0.39,-1.1,18,Washington Nationals,1.0
4,4,Luke Weaver,Cincinnati Reds,4.1,6,4,4,2,2,0,6.96,84,53,33,7,13,7,10,35,-0.183,1.28,-0.12,1.42,-2.1,13,Baltimore Orioles,0.0
5,5,Kyle Gibson,Baltimore Orioles,4.2,9,6,6,1,5,0,4.66,95,58,28,11,19,11,7,26,-0.417,0.97,-0.27,1.05,-3.8,14,Cincinnati Reds,1.0
6,6,Blake Snell,San Diego Padres,6.0,3,2,2,2,10,1,3.21,102,63,25,20,18,6,5,66,0.044,0.62,0.01,0.27,1.1,18,Pittsburgh Pirates,0.0
7,7,Mitch Keller,Pittsburgh Pirates,6.0,4,1,1,2,5,0,3.34,104,68,36,3,29,9,8,63,0.234,1.02,0.07,0.5,2.1,18,San Diego Padres,1.0
8,8,Logan Webb,San Francisco Giants,5.0,8,5,5,0,5,0,3.43,92,62,40,3,19,8,9,36,-0.299,0.46,-0.24,0.6,-2.5,15,Toronto Blue Jays,0.0
9,9,Trevor Richards,Toronto Blue Jays,3.0,1,0,0,1,5,0,3.26,40,28,9,13,6,2,3,61,0.101,0.76,0.05,0.67,1.5,9,San Francisco Giants,1.0
10,10,Braxton Garrett,Miami Marlins,5.0,3,1,1,1,2,1,3.53,66,43,24,3,16,8,7,58,0.169,0.81,0.11,0.85,1.7,15,Boston Red Sox,0.0
