,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Julio Teheran,Milwaukee Brewers,4.2,7,4,4,2,3,1,4.01,80,52,33,7,12,7,11,35,-0.126,0.84,-0.1,1.16,-0.9,14,Philadelphia Phillies,0.0
1,1,Aaron Nola,Philadelphia Phillies,7.1,4,3,2,0,6,0,4.27,98,71,37,17,17,13,8,66,0.111,1.0,0.07,1.06,0.9,22,Milwaukee Brewers,1.0
2,2,Michael Grove,Los Angeles Dodgers,5.0,5,1,1,2,4,0,6.4,91,63,38,6,19,7,8,55,0.055,0.69,0.05,0.97,0.5,15,Baltimore Orioles,0.0
3,3,Tyler Wells,Baltimore Orioles,2.0,6,5,5,2,2,1,3.54,59,37,23,3,11,2,8,24,-0.334,0.92,-0.23,1.06,-4.0,6,Los Angeles Dodgers,1.0
4,4,Logan Allen,Cleveland Guardians,5.0,1,0,0,1,8,0,3.21,77,48,27,8,13,4,4,72,0.096,0.29,0.05,0.25,2.6,15,Pittsburgh Pirates,0.0
5,5,Mitch Keller,Pittsburgh Pirates,6.0,10,8,8,2,1,2,3.73,102,69,49,5,15,8,19,19,-0.394,0.34,-0.02,0.03,-4.9,18,Cleveland Guardians,1.0
6,6,Joe Musgrove,San Diego Padres,6.0,5,1,1,1,7,0,3.16,109,68,39,9,20,7,8,64,0.161,1.03,0.03,0.29,2.0,18,Toronto Blue Jays,0.0
7,7,Alek Manoah,Toronto Blue Jays,3.0,3,4,4,5,0,1,6.18,92,49,34,6,9,5,8,32,-0.308,0.81,-0.21,0.9,-3.5,9,San Diego Padres,1.0
8,8,Lucas Giolito,Chicago White Sox,3.2,6,8,8,5,5,3,3.96,100,61,34,10,17,4,8,17,-0.386,0.47,-0.04,0.08,-5.4,11,New York Mets,0.0
9,9,Carlos Carrasco,New York Mets,4.2,6,4,4,2,5,1,5.35,82,50,28,14,8,8,7,39,0.008,0.76,0.0,0.18,-1.8,14,Chicago White Sox,1.0
10,10,Zach Davies,Arizona Diamondbacks,3.2,8,9,9,3,1,1,7.38,78,42,29,0,13,9,8,7,-0.715,1.1,-0.61,1.56,-6.9,11,Atlanta Braves,0.0
11,11,Bryce Elder,Atlanta Braves,2.2,7,7,5,1,4,1,3.31,76,49,27,7,15,5,8,23,-0.539,1.12,-0.15,0.51,-5.6,8,Arizona Diamondbacks,1.0
12,12,Edward Cabrera,Miami Marlins,5.0,2,1,1,3,6,1,4.5,74,44,18,8,18,6,4,62,0.117,1.14,0.07,1.16,1.6,15,St. Louis Cardinals,0.0
13,13,Jordan Montgomery,St. Louis Cardinals,6.0,6,1,1,2,5,0,3.14,92,59,36,9,14,9,9,59,0.193,1.23,0.01,0.14,2.1,18,Miami Marlins,1.0
14,14,Patrick Corbin,Washington Nationals,5.1,6,3,3,1,6,1,4.89,99,61,33,13,15,7,8,49,-0.116,1.12,-0.0,0.02,-0.3,16,Chicago Cubs,0.0
15,15,Jameson Taillon,Chicago Cubs,5.2,7,3,3,1,4,1,6.05,92,68,48,5,15,4,15,46,-0.071,0.73,-0.01,0.23,-0.2,17,Washington Nationals,1.0
16,16,Taj Bradley,Tampa Bay Rays,5.0,5,2,2,2,9,1,5.29,95,63,42,10,11,4,7,56,0.057,0.8,0.04,0.88,0.7,15,Texas Rangers,0.0
17,17,Nathan Eovaldi,Texas Rangers,6.0,2,0,0,3,2,0,2.69,93,56,36,11,9,7,11,67,0.374,1.3,0.3,1.74,3.2,18,Tampa Bay Rays,1.0
18,18,Tarik Skubal,Detroit Tigers,4.0,8,7,7,1,3,0,5.25,64,45,31,6,8,8,8,20,-0.444,1.0,-0.12,0.45,-4.9,12,Kansas City Royals,0.0
19,19,Daniel Lynch IV,Kansas City Royals,5.0,6,5,5,2,3,2,4.64,77,48,30,5,13,8,10,36,-0.132,0.85,0.0,0.0,-2.4,15,Detroit Tigers,1.0
20,20,Anthony DeSclafani,San Francisco Giants,2.0,4,4,4,0,5,2,4.72,37,23,15,6,2,0,5,37,-0.28,0.62,-0.26,0.96,-2.9,6,Cincinnati Reds,0.0
21,21,Luke Weaver,Cincinnati Reds,2.2,4,4,4,1,6,2,7.22,61,43,25,8,10,0,6,39,-0.249,0.97,-0.22,1.39,-2.6,8,San Francisco Giants,1.0
22,22,Hunter Brown,Houston Astros,5.1,6,4,4,0,7,2,4.26,99,58,31,13,14,6,9,47,-0.179,0.92,-0.16,1.36,-1.9,16,Colorado Rockies,0.0
23,23,Jake Bird,Colorado Rockies,1.0,3,3,3,0,2,0,4.11,24,16,11,2,3,1,3,37,-0.209,0.96,-0.0,0.01,-2.4,3,Houston Astros,1.0
24,24,Domingo Germán,New York Yankees,6.0,4,5,5,3,9,1,4.52,106,67,34,27,6,5,8,50,-0.225,0.74,-0.12,0.64,-1.8,18,Los Angeles Angels,0.0
25,25,Patrick Sandoval,Los Angeles Angels,7.1,2,1,1,3,7,1,4.16,99,63,26,17,20,13,4,74,0.243,0.81,0.09,0.47,2.7,22,New York Yankees,1.0
26,26,Joe Jacques,Boston Red Sox,1.1,4,3,3,1,1,2,5.79,29,17,11,2,4,4,3,34,-0.246,0.85,-0.14,0.79,-2.7,4,Oakland Athletics,0.0
27,27,Luis Medina,Oakland Athletics,5.2,3,0,0,1,6,0,5.79,80,53,31,13,9,9,5,68,0.251,0.9,0.0,0.0,2.6,17,Boston Red Sox,1.0
28,28,Bailey Ober,Minnesota Twins,6.0,7,3,3,0,5,1,2.74,90,63,32,14,17,5,13,51,-0.067,0.8,-0.04,0.83,-0.1,18,Seattle Mariners,0.0
29,29,Bryan Woo,Seattle Mariners,3.1,8,7,6,3,4,2,4.74,87,54,32,9,13,6,8,19,-0.557,1.14,-0.23,0.78,-5.7,10,Minnesota Twins,1.0
