,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Ian Hamilton,New York Yankees,2.0,3,2,2,0,2,0,1.99,29,21,11,6,4,3,4,44,-0.082,1.07,-0.02,0.43,-0.9,6,,
1,1,Jesús Luzardo,Miami Marlins,3.1,9,7,7,1,2,2,3.7,73,43,25,5,13,5,11,15,-0.423,0.87,-0.25,0.86,-5.1,10,,
2,2,Xzavion Curry,Cleveland Guardians,5.0,6,5,5,2,1,1,3.39,70,42,28,2,12,1,19,34,-0.455,1.04,-0.19,0.71,-2.5,15,,
3,3,Aaron Civale,Tampa Bay Rays,5.0,7,2,2,1,2,0,2.61,91,60,43,3,14,9,12,46,0.057,1.3,0.04,1.61,0.5,15,,
4,4,Dallas Keuchel,Minnesota Twins,1.2,6,6,6,2,0,0,9.45,49,27,15,3,9,4,6,17,-0.484,1.21,-0.25,1.03,-5.4,5,,
5,5,Cristopher Sánchez,Philadelphia Phillies,6.0,6,2,2,3,5,2,3.39,107,67,36,11,20,11,6,54,-0.019,0.6,-0.01,0.52,1.1,18,,
6,6,Andrew Abbott,Cincinnati Reds,5.2,4,2,2,0,9,1,2.95,98,65,35,10,20,5,7,62,0.14,0.43,0.1,0.5,0.9,17,,
7,7,Johan Oviedo,Pittsburgh Pirates,5.0,5,6,6,2,4,1,4.42,93,61,36,13,12,3,13,35,-0.288,0.56,-0.02,0.06,-3.4,15,,
8,8,Paul Blackburn,Oakland Athletics,5.2,8,4,4,4,3,1,4.52,103,60,39,4,17,10,10,36,-0.201,1.1,0.0,0.0,-1.4,17,,
9,9,Joan Adon,Washington Nationals,3.0,2,2,2,2,3,0,5.14,63,34,24,5,5,1,7,48,-0.056,0.93,0.0,0.01,-0.5,9,,
10,10,Javier Assad,Chicago Cubs,7.0,4,1,1,1,2,0,3.12,90,58,34,5,19,8,15,66,0.207,0.63,0.14,0.69,2.5,21,,
11,11,José Berríos,Toronto Blue Jays,4.1,9,6,4,0,3,2,3.53,91,62,33,12,17,5,15,28,-0.311,0.52,-0.23,0.64,-4.4,13,,
12,12,Tarik Skubal,Detroit Tigers,5.1,7,5,4,2,3,1,4.18,94,59,36,8,15,12,7,37,-0.141,0.96,-0.02,0.24,-1.5,16,,
13,13,Chris Sale,Boston Red Sox,4.2,1,2,2,0,7,1,4.52,58,42,20,9,13,4,4,61,0.193,0.66,0.07,0.39,1.5,14,,
14,14,Charlie Morton,Atlanta Braves,5.0,3,0,0,7,4,0,3.71,105,52,27,10,15,2,11,58,0.221,1.2,0.04,0.32,2.2,15,,
15,15,Tylor Megill,New York Mets,5.1,9,6,5,1,3,0,5.64,84,54,38,4,12,7,14,30,-0.24,0.88,-0.02,0.12,-3.6,16,,
16,16,Corbin Burnes,Milwaukee Brewers,5.2,8,5,5,3,5,1,3.6,107,62,35,13,14,8,11,35,-0.223,1.02,-0.17,1.27,-2.1,17,,
17,17,Michael Kopech,Chicago White Sox,4.1,5,4,4,5,4,1,4.58,96,49,26,9,14,5,9,36,-0.209,1.12,-0.0,0.01,-2.1,13,,
18,18,Reid Detmers,Los Angeles Angels,2.1,7,7,7,3,0,2,5.27,48,29,19,3,7,7,6,12,-0.457,1.11,-0.08,0.32,-5.7,7,,
19,19,Justin Verlander,Houston Astros,6.0,6,3,3,0,7,1,3.19,95,69,46,12,11,7,10,55,0.004,0.47,0.0,0.83,0.1,18,,
20,20,Adam Wainwright,St. Louis Cardinals,1.0,9,8,8,0,0,2,8.78,39,22,16,0,6,6,5,3,-0.395,0.84,-0.01,0.03,-7.5,3,,
21,21,Dylan Coleman,Kansas City Royals,1.0,0,0,0,3,0,0,9.39,22,8,2,0,6,1,1,50,0.049,1.66,0.0,0.0,0.5,3,Seattle Mariners,1.0
22,22,Blake Snell,San Diego Padres,6.0,2,2,2,4,7,1,2.63,98,58,23,16,19,6,5,63,0.093,0.79,0.02,0.34,1.1,18,,
23,23,Ryne Nelson,Arizona Diamondbacks,3.0,7,6,6,1,2,2,5.47,73,48,30,10,8,5,8,22,-0.386,0.93,-0.17,0.67,-4.4,9,,
24,24,Austin Gomber,Colorado Rockies,5.0,8,2,2,1,2,0,5.33,78,54,33,9,12,5,13,44,0.016,1.49,0.0,0.0,0.7,15,,
25,25,Lance Lynn,Los Angeles Dodgers,5.0,4,1,0,1,9,0,5.88,94,62,31,18,13,3,7,65,0.17,1.21,0.08,0.95,1.7,15,,
26,26,Kyle Gibson,Baltimore Orioles,5.1,12,9,9,2,4,3,4.89,89,57,36,11,10,10,12,10,-0.377,0.62,-0.23,0.63,-6.8,16,,
27,27,Luis Castillo,Seattle Mariners,6.0,2,1,1,2,8,1,3.14,101,61,33,16,12,6,6,70,0.12,0.63,0.1,0.83,1.9,18,Kansas City Royals,0.0
28,28,Jon Gray,Texas Rangers,7.0,2,0,0,0,7,0,3.65,87,61,32,14,15,10,6,80,0.439,0.91,0.38,1.29,3.6,21,,
29,29,Scott Alexander,San Francisco Giants,1.0,0,0,0,1,2,0,3.89,18,11,4,4,3,0,1,54,0.048,0.67,0.04,0.85,0.5,3,,
