,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Wade Miley,Milwaukee Brewers,3.2,1,2,1,3,3,0,3.3,84,45,27,8,10,10,2,53,-0.117,1.29,-0.03,0.48,-0.7,11,New York Yankees,0.0
1,1,Michael King,New York Yankees,5.0,4,2,1,1,9,0,2.82,79,54,23,11,20,3,7,61,0.037,1.04,0.0,0.03,0.6,15,Milwaukee Brewers,1.0
2,2,David Peterson,New York Mets,6.0,8,3,3,1,8,0,5.34,96,64,40,14,10,7,9,51,-0.03,1.06,0.0,0.01,0.1,18,Minnesota Twins,0.0
3,3,Kenta Maeda,Minnesota Twins,5.1,5,2,2,1,2,1,4.65,83,55,31,8,16,5,14,51,0.077,0.94,0.01,0.31,0.6,16,New York Mets,1.0
4,4,Merrill Kelly,Arizona Diamondbacks,5.2,4,1,1,5,6,0,3.16,104,64,41,9,14,8,6,58,0.134,1.23,0.13,2.01,1.5,17,Chicago Cubs,0.0
5,5,Justin Steele,Chicago Cubs,7.0,6,1,1,0,6,0,2.49,95,70,49,9,12,10,10,67,0.329,1.22,0.3,1.84,2.8,21,Arizona Diamondbacks,1.0
6,6,James McArthur,Kansas City Royals,2.0,0,0,0,0,1,0,8.53,23,15,8,1,6,5,0,57,0.099,0.65,0.0,0.0,1.0,6,Toronto Blue Jays,0.0
7,7,Kevin Gausman,Toronto Blue Jays,8.0,2,1,1,1,10,1,3.28,105,76,34,17,24,7,9,83,0.278,0.8,0.16,0.74,3.0,24,Kansas City Royals,1.0
8,8,Trent Thornton,Seattle Mariners,2.0,1,1,0,1,3,0,1.88,36,22,12,5,5,1,3,54,0.01,0.88,0.01,1.83,0.0,6,Tampa Bay Rays,0.0
9,9,Aaron Civale,Tampa Bay Rays,5.0,4,4,4,3,3,1,2.96,81,54,30,7,17,6,9,43,-0.203,0.9,-0.07,0.55,-1.5,15,Seattle Mariners,1.0
10,10,Bobby Miller,Los Angeles Dodgers,7.0,6,5,5,2,8,1,3.98,99,62,29,13,20,10,9,51,-0.21,0.96,-0.01,0.09,-1.4,21,Washington Nationals,0.0
11,11,Jake Irvin,Washington Nationals,6.0,3,1,1,2,4,0,4.2,88,55,29,8,18,5,11,64,0.246,1.0,0.0,0.0,2.1,18,Los Angeles Dodgers,1.0
12,12,Jack Flaherty,Baltimore Orioles,3.1,8,5,4,1,3,1,4.98,82,52,26,6,20,6,9,28,-0.172,0.92,-0.06,0.48,-2.4,10,Boston Red Sox,0.0
