,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Martín Pérez,Texas Rangers,7.0,6,2,2,2,3,0,3.83,95,64,40,8,16,15,7,58,0.315,1.33,0.24,1.7,1.7,21,Pittsburgh Pirates,0.0
1,1,Johan Oviedo,Pittsburgh Pirates,5.2,6,3,3,2,5,1,4.7,95,63,40,7,16,8,12,48,-0.064,0.99,-0.04,1.11,-0.6,17,Texas Rangers,1.0
2,2,Zac Gallen,Arizona Diamondbacks,5.2,5,2,2,2,3,0,2.97,100,63,42,8,13,5,14,52,0.199,0.57,0.15,0.72,2.7,17,Philadelphia Phillies,0.0
3,3,Ranger Suárez,Philadelphia Phillies,5.0,5,5,5,1,5,1,9.82,85,56,31,8,17,9,6,41,-0.257,0.73,-0.12,0.59,-2.4,15,Arizona Diamondbacks,1.0
4,4,Michael Kopech,Chicago White Sox,7.0,2,0,0,1,9,0,4.24,92,62,33,15,14,8,5,81,0.219,0.47,0.06,0.22,3.5,21,Cleveland Guardians,0.0
5,5,Cal Quantrill,Cleveland Guardians,4.0,4,6,6,3,2,0,4.75,64,35,24,4,7,7,7,29,-0.288,1.05,-0.12,0.73,-4.0,12,Chicago White Sox,1.0
6,6,Brandon Bielak,Houston Astros,6.2,5,4,4,1,3,3,3.55,90,56,34,7,15,7,14,50,-0.056,0.49,-0.04,0.57,-0.5,20,Milwaukee Brewers,0.0
7,7,Adrian Houser,Milwaukee Brewers,5.1,2,0,0,1,3,0,2.25,73,47,29,9,9,9,7,66,0.149,0.83,0.1,0.99,1.7,16,Houston Astros,1.0
8,8,Anthony DeSclafani,San Francisco Giants,5.0,6,7,4,2,6,2,3.43,97,59,34,10,15,4,13,37,-0.355,0.67,-0.19,0.6,-4.4,15,Minnesota Twins,0.0
9,9,Joe Ryan,Minnesota Twins,5.0,6,1,1,2,4,0,2.21,107,72,48,8,16,10,9,53,0.11,1.23,0.06,1.18,1.6,15,San Francisco Giants,1.0
10,10,Steven Matz,St. Louis Cardinals,4.0,11,6,6,2,2,1,5.72,90,61,36,9,16,9,11,16,-0.314,0.58,-0.13,0.4,-3.8,12,Cincinnati Reds,0.0
11,11,Ben Lively,Cincinnati Reds,6.0,5,2,2,2,8,2,2.65,103,65,31,14,20,7,8,60,0.148,0.78,0.05,0.45,1.3,18,St. Louis Cardinals,1.0
12,12,Yusei Kikuchi,Toronto Blue Jays,5.0,8,5,5,2,5,2,4.56,86,56,32,14,10,6,12,34,-0.271,0.64,-0.15,0.59,-2.5,15,Tampa Bay Rays,0.0
13,13,Shane McClanahan,Tampa Bay Rays,7.0,4,1,1,0,7,0,1.97,82,60,36,12,12,7,11,72,0.21,0.69,0.15,0.82,2.5,21,Toronto Blue Jays,1.0
14,14,Tyler Wells,Baltimore Orioles,5.0,5,5,5,2,8,3,3.47,95,60,32,9,19,3,9,43,-0.233,0.73,-0.18,0.96,-2.4,15,New York Yankees,0.0
15,15,Nestor Cortes,New York Yankees,6.0,5,4,4,2,5,2,5.3,89,63,34,3,26,7,10,49,-0.032,0.89,-0.02,1.12,-0.9,18,Baltimore Orioles,1.0
16,16,Ryan Weathers,San Diego Padres,6.0,7,5,4,2,4,0,3.94,93,61,39,8,14,7,13,42,-0.231,0.68,-0.1,0.48,-1.9,18,Washington Nationals,0.0
17,17,Trevor Williams,Washington Nationals,5.2,3,3,3,3,5,2,4.32,94,53,32,4,17,5,10,53,0.055,0.77,0.02,0.41,-0.2,17,San Diego Padres,1.0
18,18,Tony Gonsolin,Los Angeles Dodgers,5.2,3,3,3,2,4,2,1.82,88,56,37,10,9,5,11,53,-0.107,0.73,-0.08,0.95,-0.1,17,Atlanta Braves,0.0
19,19,Bryce Elder,Atlanta Braves,6.0,7,1,1,1,6,1,2.01,101,66,33,16,17,11,7,59,0.226,1.25,0.19,1.73,2.3,18,Los Angeles Dodgers,1.0
20,20,Kodai Senga,New York Mets,5.0,6,3,3,5,6,0,3.94,106,65,41,11,13,6,9,44,-0.078,1.27,-0.05,1.39,-0.3,15,Chicago Cubs,0.0
21,21,Marcus Stroman,Chicago Cubs,8.0,4,2,2,2,3,1,2.95,88,59,35,2,22,18,4,67,0.313,1.19,0.15,0.96,2.4,24,New York Mets,1.0
22,22,Matthew Boyd,Detroit Tigers,4.2,3,1,1,2,6,0,5.31,86,52,24,14,14,5,6,58,0.085,1.27,0.04,0.95,1.1,14,Kansas City Royals,0.0
23,23,Zack Greinke,Kansas City Royals,5.0,4,1,1,1,5,1,4.55,91,60,32,9,19,6,8,59,0.152,0.9,0.01,0.09,1.6,15,Detroit Tigers,1.0
24,24,Sandy Alcantara,Miami Marlins,6.0,4,2,2,3,3,1,4.86,90,58,39,6,13,8,11,56,0.177,0.82,0.1,0.8,1.6,18,Colorado Rockies,0.0
