,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Gavin Stone,Los Angeles Dodgers,2.0,10,7,7,0,3,0,14.4,57,45,27,13,5,5,8,11,-0.582,1.09,-0.44,1.37,-6.0,6,Tampa Bay Rays,0.0
1,1,Josh Fleming,Tampa Bay Rays,6.0,12,10,8,2,3,5,4.62,86,56,36,9,11,12,15,13,-0.697,1.05,-0.42,1.05,-7.0,18,Los Angeles Dodgers,1.0
2,2,Cody Bradford,Texas Rangers,5.0,5,2,2,1,5,0,7.2,78,56,30,10,16,4,10,53,-0.023,0.79,-0.02,1.01,0.5,15,Baltimore Orioles,0.0
3,3,Kyle Bradish,Baltimore Orioles,6.2,4,1,1,1,4,0,3.89,85,56,37,7,12,5,13,65,0.271,1.1,0.19,1.3,2.2,20,Texas Rangers,1.0
4,4,Yu Darvish,San Diego Padres,2.2,7,7,7,0,2,1,4.61,63,42,24,6,12,5,8,18,-0.498,1.08,-0.21,0.76,-4.8,8,New York Yankees,0.0
5,5,Gerrit Cole,New York Yankees,6.0,4,6,5,3,9,2,2.93,100,62,30,10,22,2,10,48,-0.214,0.61,-0.13,0.61,-2.3,18,San Diego Padres,1.0
6,6,Jordan Montgomery,St. Louis Cardinals,5.0,7,2,2,1,3,0,4.48,91,60,38,6,16,7,11,47,-0.086,1.3,-0.03,0.87,-0.1,15,Cleveland Guardians,0.0
7,7,Hunter Gaddis,Cleveland Guardians,4.2,5,3,3,2,3,3,5.34,76,47,27,6,14,4,11,43,-0.16,1.01,-0.05,0.51,-0.8,14,St. Louis Cardinals,1.0
8,8,Dylan Cease,Chicago White Sox,4.0,4,4,4,4,8,1,4.88,102,64,38,9,17,3,5,42,-0.249,1.42,-0.07,0.69,-1.9,12,Detroit Tigers,0.0
9,9,Eduardo Rodriguez,Detroit Tigers,6.0,5,1,1,2,6,1,2.13,100,65,38,11,16,7,9,62,0.183,0.87,0.1,0.76,2.1,18,Chicago White Sox,1.0
10,10,MacKenzie Gore,Washington Nationals,7.0,3,1,1,1,11,1,3.57,106,75,38,23,14,7,6,77,0.327,0.98,0.12,0.6,2.6,21,Kansas City Royals,0.0
11,11,Daniel Lynch IV,Kansas City Royals,5.1,5,2,2,3,6,0,3.38,95,57,30,14,13,6,9,53,0.006,1.05,0.0,0.04,0.6,16,Washington Nationals,1.0
12,12,Alex Cobb,San Francisco Giants,4.0,7,7,7,4,5,1,3.05,95,57,31,9,17,7,7,21,-0.355,0.54,-0.24,0.6,-4.9,12,Milwaukee Brewers,0.0
13,13,Colin Rea,Milwaukee Brewers,6.0,5,4,4,0,6,2,4.89,90,62,33,11,18,8,9,52,0.046,0.49,0.03,0.6,-0.9,18,San Francisco Giants,1.0
14,14,José Berríos,Toronto Blue Jays,5.2,4,0,0,5,5,0,3.86,94,54,22,10,22,8,5,61,0.33,1.21,0.14,0.87,2.9,17,Minnesota Twins,0.0
15,15,Bailey Ober,Minnesota Twins,5.0,5,2,2,1,7,0,2.68,95,61,34,15,12,4,7,55,0.011,0.85,0.01,0.84,0.6,15,Toronto Blue Jays,1.0
16,16,Graham Ashcraft,Cincinnati Reds,5.0,5,3,3,3,6,1,5.55,92,54,31,9,14,4,9,48,-0.019,1.29,-0.01,0.92,-0.3,15,Chicago Cubs,0.0
17,17,Drew Smyly,Chicago Cubs,4.2,7,5,5,2,2,0,3.15,92,56,31,6,19,7,11,30,-0.088,1.22,-0.03,0.79,-0.8,14,Cincinnati Reds,1.0
18,18,Tylor Megill,New York Mets,4.0,10,6,4,2,3,0,4.67,81,50,32,5,13,5,14,23,-0.376,1.14,-0.27,1.36,-3.6,12,Colorado Rockies,0.0
19,19,Austin Gomber,Colorado Rockies,4.0,8,6,6,3,3,1,7.0,69,41,25,2,14,8,7,22,-0.376,1.35,-0.13,0.76,-3.6,12,New York Mets,1.0
20,20,Eury Pérez,Miami Marlins,5.0,2,0,0,4,3,0,2.84,79,45,25,9,11,2,11,62,0.305,1.31,0.2,1.41,2.7,15,Los Angeles Angels,0.0
21,21,Patrick Sandoval,Los Angeles Angels,6.0,8,2,2,2,2,1,3.42,89,57,37,4,16,8,14,48,0.071,1.13,0.04,1.03,1.2,18,Miami Marlins,1.0
22,22,Cristian Javier,Houston Astros,5.0,4,1,1,3,3,1,2.97,88,46,27,5,14,3,11,55,0.142,0.99,0.1,1.15,1.3,15,Oakland Athletics,0.0
