,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Adam Oller,Oakland Athletics,2.1,8,7,7,1,2,1,9.0,81,52,39,5,8,4,9,14,-0.613,1.38,-0.24,0.89,-5.7,7,Baltimore Orioles,0.0
1,1,Cole Irvin,Baltimore Orioles,4.0,5,6,6,2,4,1,10.66,80,50,31,9,10,3,10,30,-0.429,1.12,-0.22,0.97,-4.0,12,Oakland Athletics,1.0
2,2,Corey Kluber,Boston Red Sox,4.2,4,4,4,1,7,1,6.92,76,49,26,13,10,3,8,46,-0.012,1.19,-0.01,1.02,0.0,14,Tampa Bay Rays,0.0
3,3,Jeffrey Springs,Tampa Bay Rays,3.0,1,1,1,0,5,1,0.56,37,25,8,5,12,3,2,58,0.051,0.64,0.04,0.78,0.5,9,Boston Red Sox,1.0
4,4,Bailey Falter,Philadelphia Phillies,4.2,8,5,5,1,4,0,4.8,94,64,43,8,13,12,5,31,-0.211,0.89,-0.1,0.7,-1.7,14,Cincinnati Reds,0.0
5,5,Nick Lodolo,Cincinnati Reds,5.0,8,2,2,2,6,1,2.12,97,62,30,14,18,8,8,47,0.09,1.21,0.04,0.98,0.7,15,Philadelphia Phillies,1.0
6,6,Joe Ryan,Minnesota Twins,7.0,3,1,1,0,10,1,2.84,92,69,38,15,16,4,10,77,0.025,0.05,0.02,0.05,2.6,21,New York Yankees,0.0
7,7,Jhony Brito,New York Yankees,0.2,6,7,7,1,0,1,6.75,34,22,14,4,4,2,6,11,-0.435,1.14,-0.28,1.21,-6.6,2,Minnesota Twins,1.0
8,8,Spencer Turnbull,Detroit Tigers,5.0,6,1,1,1,6,0,9.0,88,64,37,10,17,6,10,56,0.17,1.5,0.07,0.99,1.5,15,Toronto Blue Jays,0.0
9,9,Chris Bassitt,Toronto Blue Jays,6.0,4,2,2,3,7,0,7.63,107,67,38,10,19,3,11,60,0.063,1.12,0.04,1.15,1.0,18,Detroit Tigers,1.0
10,10,Vince Velasquez,Pittsburgh Pirates,6.0,3,0,0,2,6,0,5.4,95,60,29,17,14,1,15,70,0.375,1.17,0.25,1.29,3.1,18,St. Louis Cardinals,0.0
11,11,Jordan Montgomery,St. Louis Cardinals,6.1,6,2,2,2,5,0,2.45,96,63,34,7,22,13,7,56,0.146,1.1,0.08,1.01,1.7,19,Pittsburgh Pirates,1.0
12,12,Colin Rea,Milwaukee Brewers,5.2,2,1,1,1,6,1,1.59,83,49,29,6,14,6,6,66,0.258,0.92,0.18,1.06,1.9,17,San Diego Padres,0.0
13,13,Nick Martinez,San Diego Padres,6.0,5,3,3,3,2,2,5.6,92,56,28,12,16,12,9,49,-0.047,0.84,-0.03,0.86,-0.0,18,Milwaukee Brewers,1.0
