,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Dane Dunning,Texas Rangers,5.0,7,3,3,1,6,0,2.06,98,68,39,7,22,6,11,46,0.039,1.09,0.03,1.33,0.6,15,Detroit Tigers,0
1,1,Joey Wentz,Detroit Tigers,4.1,7,1,1,1,5,0,7.28,82,50,33,10,7,4,11,49,0.093,1.22,0.04,0.95,1.1,13,Texas Rangers,1
2,2,Jaime Barria,Los Angeles Angels,5.0,4,1,1,3,6,0,1.59,90,55,25,13,17,8,5,58,0.063,0.72,0.03,0.6,1.6,15,Chicago White Sox,0
3,3,Lance Lynn,Chicago White Sox,4.0,8,8,8,2,4,3,6.55,89,51,36,9,6,6,9,16,-0.426,0.68,-0.08,0.23,-5.9,12,Los Angeles Angels,1
4,4,Zach Eflin,Tampa Bay Rays,6.0,4,3,3,1,5,0,3.3,90,55,31,10,14,11,5,56,-0.067,0.71,-0.04,0.76,0.6,18,Chicago Cubs,0
5,5,Justin Steele,Chicago Cubs,3.0,0,0,0,0,1,0,2.65,29,19,12,3,4,5,3,60,0.155,0.66,0.07,0.46,1.6,9,Tampa Bay Rays,1
6,6,Shane Bieber,Cleveland Guardians,4.0,8,7,7,2,4,1,3.72,82,51,26,7,18,9,7,20,-0.596,0.88,-0.21,0.53,-5.0,12,Baltimore Orioles,0
7,7,Keegan Akin,Baltimore Orioles,1.0,2,1,1,0,1,0,5.14,25,20,13,2,5,2,2,46,-0.056,1.18,-0.04,1.37,-0.5,3,Cleveland Guardians,1
8,8,Jared Shuster,Atlanta Braves,5.1,3,2,2,4,1,0,4.99,68,39,25,2,12,8,9,51,0.061,1.2,0.05,1.57,0.7,16,Oakland Athletics,0
9,9,James Kaprielian,Oakland Athletics,4.2,5,3,3,1,4,1,8.12,77,60,38,15,7,4,11,45,-0.151,0.92,0.0,0.0,-1.4,14,Atlanta Braves,1
10,10,Mitch Keller,Pittsburgh Pirates,6.0,10,4,4,1,8,0,3.25,101,74,40,13,21,8,10,43,-0.026,0.95,-0.02,1.08,-0.9,18,San Francisco Giants,0
11,11,Alex Wood,San Francisco Giants,4.1,8,6,6,3,4,0,4.8,94,55,27,11,17,10,5,24,-0.419,1.08,-0.26,1.09,-4.4,13,Pittsburgh Pirates,1
12,12,Patrick Corbin,Washington Nationals,5.0,7,4,3,4,2,2,4.92,88,50,28,4,18,5,14,37,-0.113,1.2,-0.03,0.56,-1.3,15,Los Angeles Dodgers,0
13,13,Noah Syndergaard,Los Angeles Dodgers,5.0,7,5,5,2,2,3,6.54,96,57,39,1,17,11,8,33,-0.267,0.96,-0.2,1.19,-2.3,15,Washington Nationals,1
14,14,Blake Snell,San Diego Padres,6.0,3,0,0,3,7,0,4.5,97,60,32,11,17,6,6,70,0.396,1.33,0.18,1.03,3.2,18,Miami Marlins,0
15,15,Braxton Garrett,Miami Marlins,5.1,2,1,1,1,7,1,4.22,79,56,25,12,19,9,2,66,0.149,0.74,0.1,0.81,1.7,16,San Diego Padres,1
16,16,Julio Teheran,Milwaukee Brewers,6.0,4,1,0,0,0,0,0.82,79,52,38,3,11,9,13,62,0.254,1.2,0.17,1.36,2.0,18,Toronto Blue Jays,0
17,17,Alek Manoah,Toronto Blue Jays,4.0,3,2,2,3,2,1,5.46,89,59,34,7,18,3,10,47,-0.035,0.92,-0.02,0.71,0.0,12,Milwaukee Brewers,1
18,18,Luke Weaver,Cincinnati Reds,5.2,7,3,3,0,5,2,5.36,97,65,34,10,21,6,12,48,-0.077,0.69,-0.04,0.57,-0.1,17,Boston Red Sox,0
19,19,James Paxton,Boston Red Sox,5.0,4,1,1,1,8,0,4.26,100,68,37,19,12,3,8,62,0.18,0.93,0.07,0.65,1.7,15,Cincinnati Reds,1
20,20,Aaron Nola,Philadelphia Phillies,6.0,4,4,4,3,5,1,4.7,103,65,37,11,17,4,13,50,-0.198,0.79,-0.1,0.67,-0.9,18,New York Mets,0
21,21,Carlos Carrasco,New York Mets,6.0,6,1,1,1,4,1,5.74,82,52,32,7,13,9,10,59,0.196,0.92,0.14,1.11,2.1,18,Philadelphia Phillies,1
22,22,Louie Varland,Minnesota Twins,7.0,4,0,0,1,5,0,3.51,86,66,39,13,14,14,5,73,0.241,0.57,0.14,0.55,3.6,21,Houston Astros,0
23,23,Hunter Brown,Houston Astros,4.2,6,5,5,2,8,0,3.61,102,70,42,11,17,6,6,38,-0.132,0.98,-0.1,1.25,-0.9,14,Minnesota Twins,1
24,24,Dinelson Lamet,Colorado Rockies,3.0,7,5,5,0,4,0,13.17,71,48,34,4,10,8,4,29,-0.299,0.7,-0.09,0.36,-3.4,9,Arizona Diamondbacks,0
25,25,Tommy Henry,Arizona Diamondbacks,7.0,2,0,0,2,7,0,3.73,95,63,35,11,17,10,5,78,0.195,0.48,0.15,0.62,3.7,21,Colorado Rockies,1
26,26,Clarke Schmidt,New York Yankees,5.2,3,0,0,1,7,0,5.01,84,59,31,14,14,8,5,69,0.316,0.97,0.21,1.09,2.7,17,Seattle Mariners,0
27,27,George Kirby,Seattle Mariners,8.0,3,0,0,0,7,0,3.04,95,67,36,9,22,11,8,83,0.542,1.06,0.25,0.82,3.9,24,New York Yankees,1
