,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Tony Gonsolin,Los Angeles Dodgers,6.0,9,6,6,1,3,1,4.42,84,56,39,12,5,9,13,32,-0.166,0.7,-0.12,0.82,-3.0,18,San Diego Padres,0
1,1,Seth Lugo,San Diego Padres,3.1,8,8,8,2,2,1,4.19,71,46,30,3,13,5,10,12,-0.577,1.21,-0.22,0.76,-6.3,10,Los Angeles Dodgers,1
2,2,Eury Pérez,Miami Marlins,4.2,5,4,4,2,7,2,2.79,78,49,26,15,8,4,8,43,-0.206,0.82,-0.13,0.89,-1.6,14,Cincinnati Reds,0
3,3,Brandon Williamson,Cincinnati Reds,6.2,3,1,1,0,9,1,4.54,89,63,29,16,18,6,9,73,0.206,0.88,0.17,1.21,2.2,20,Miami Marlins,1
4,4,Pablo López,Minnesota Twins,7.0,5,0,0,0,8,0,3.81,96,70,39,17,14,10,8,75,0.092,0.22,0.05,0.21,3.6,21,Detroit Tigers,0
5,5,Joey Wentz,Detroit Tigers,3.0,10,8,8,1,2,2,7.03,71,43,25,10,8,4,13,8,-0.415,0.52,-0.07,0.14,-6.4,9,Minnesota Twins,1
6,6,Spencer Strider,Atlanta Braves,2.2,5,6,6,3,3,0,3.94,63,38,16,9,13,4,6,24,-0.274,0.85,-0.04,0.21,-3.9,8,Pittsburgh Pirates,0
7,7,Osvaldo Bido,Pittsburgh Pirates,4.0,4,4,3,0,3,1,5.35,51,31,19,3,9,3,10,43,-0.008,0.77,-0.0,0.09,-1.9,12,Atlanta Braves,1
8,8,Cole Ragans,Kansas City Royals,6.2,4,2,1,1,11,0,3.86,104,66,32,17,17,8,5,70,0.124,0.92,0.0,0.0,1.7,20,Boston Red Sox,0
9,9,Brayan Bello,Boston Red Sox,6.2,6,1,1,2,2,0,3.64,99,65,46,8,11,14,9,58,0.393,1.36,0.12,0.7,3.5,20,Kansas City Royals,1
10,10,Hyun Jin Ryu,Toronto Blue Jays,4.0,0,0,0,1,2,0,4.0,52,34,19,7,8,4,6,63,0.213,0.8,0.14,0.86,2.0,12,Cleveland Guardians,0
11,11,Gavin Williams,Cleveland Guardians,7.0,1,0,0,1,12,0,2.9,90,61,23,17,21,5,4,86,0.441,0.92,0.17,0.59,3.5,21,Toronto Blue Jays,1
12,12,Drew Smyly,Chicago Cubs,5.0,8,7,7,2,5,2,5.05,97,63,30,14,19,6,12,26,-0.344,0.48,-0.26,0.6,-5.3,15,New York Mets,0
13,13,Kodai Senga,New York Mets,6.0,7,2,2,2,6,0,3.24,85,57,29,13,15,6,12,54,0.134,0.93,0.01,0.14,1.1,18,Chicago Cubs,1
14,14,Gerrit Cole,New York Yankees,7.0,5,4,4,2,3,1,2.75,105,64,42,7,15,9,12,52,0.026,0.64,0.01,0.31,0.7,21,Chicago White Sox,0
15,15,Dylan Cease,Chicago White Sox,5.1,1,0,0,7,6,0,4.42,104,58,28,12,18,2,9,65,0.27,1.24,0.0,0.01,2.6,16,New York Yankees,1
16,16,Peter Lambert,Colorado Rockies,3.2,4,5,5,3,4,1,5.57,81,46,26,9,11,3,8,34,-0.195,1.15,0.0,0.0,-1.5,11,Milwaukee Brewers,0
17,17,Freddy Peralta,Milwaukee Brewers,7.0,1,1,1,0,13,1,4.28,94,63,24,29,10,2,7,84,0.194,0.55,0.16,0.77,2.6,21,Colorado Rockies,1
18,18,Logan Webb,San Francisco Giants,5.2,7,2,1,0,6,0,3.38,106,72,49,11,12,12,6,55,-0.021,1.33,-0.02,1.89,0.9,17,Los Angeles Angels,0
19,19,Patrick Sandoval,Los Angeles Angels,6.2,5,2,2,1,8,1,3.86,99,61,28,16,17,7,10,63,0.062,1.06,0.01,0.31,1.5,20,San Francisco Giants,1
20,20,Dane Dunning,Texas Rangers,6.0,5,3,3,3,6,0,3.21,94,55,28,11,16,7,9,53,-0.042,0.88,-0.03,1.23,-0.2,18,Oakland Athletics,0
21,21,Ken Waldichuk,Oakland Athletics,6.0,6,2,2,1,7,0,6.3,92,62,33,13,16,7,10,58,0.161,1.17,0.0,0.0,0.8,18,Texas Rangers,1
