,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Zack Littell,Tampa Bay Rays,4.2,4,1,1,0,3,0,4.12,55,34,20,6,8,7,8,55,0.137,1.09,0.25,3.28,1.4,14,Baltimore Orioles,0.0
1,1,Dean Kremer,Baltimore Orioles,5.0,2,1,1,2,5,1,4.17,86,54,36,10,8,6,6,62,0.099,0.74,0.18,2.24,1.1,15,Tampa Bay Rays,1.0
2,2,Carlos Rodón,New York Yankees,6.2,6,3,3,0,10,1,5.9,103,76,47,15,14,5,12,60,-0.13,0.96,-0.01,0.1,0.3,20,Pittsburgh Pirates,0.0
3,3,Colin Selby,Pittsburgh Pirates,2.0,0,0,0,1,0,0,7.4,20,12,7,1,4,4,2,55,0.101,0.67,0.0,0.0,1.0,6,New York Yankees,1.0
4,4,Nick Pivetta,Boston Red Sox,6.1,4,2,2,0,6,1,4.48,91,65,36,12,17,7,10,63,0.056,0.73,0.0,0.0,1.3,19,Toronto Blue Jays,0.0
5,5,Hyun Jin Ryu,Toronto Blue Jays,4.2,6,0,0,2,2,0,2.62,83,54,33,5,16,8,10,52,0.227,1.48,0.19,2.1,2.1,14,Boston Red Sox,1.0
6,6,Cody Bradford,Texas Rangers,3.0,7,6,6,0,2,1,4.65,64,42,22,6,14,4,10,23,-0.306,1.06,-0.48,2.76,-3.4,9,Cleveland Guardians,0.0
7,7,Gavin Williams,Cleveland Guardians,6.0,4,1,1,2,7,0,3.29,97,62,33,12,17,4,11,65,0.094,0.54,0.0,0.03,2.0,18,Texas Rangers,1.0
8,8,Charlie Morton,Atlanta Braves,4.2,6,6,6,5,5,1,3.66,98,58,27,13,18,6,8,28,-0.267,0.68,-0.0,0.02,-4.1,14,Miami Marlins,0.0
9,9,Jesús Luzardo,Miami Marlins,6.0,4,0,0,2,8,0,3.68,97,62,32,17,13,6,8,70,0.225,0.76,0.24,1.35,3.2,18,Atlanta Braves,1.0
10,10,Brandon Williamson,Cincinnati Reds,4.0,6,3,3,1,2,0,4.56,79,53,36,10,7,7,9,39,-0.152,1.31,-0.17,2.39,-0.9,12,New York Mets,0.0
11,11,José Quintana,New York Mets,6.2,8,2,2,1,2,1,3.02,94,54,35,3,16,10,15,51,0.122,1.04,0.0,0.0,1.1,20,Cincinnati Reds,1.0
12,12,Sonny Gray,Minnesota Twins,7.0,5,0,0,0,6,0,2.84,81,57,38,11,8,8,12,73,0.389,1.09,0.03,0.14,3.7,21,Chicago White Sox,0.0
13,13,Dylan Cease,Chicago White Sox,6.0,4,3,3,3,5,1,4.85,106,67,42,7,18,3,14,54,-0.06,0.9,0.0,0.0,0.2,18,Minnesota Twins,1.0
14,14,Framber Valdez,Houston Astros,7.0,6,1,0,1,5,0,3.2,92,55,35,8,12,11,9,67,0.278,1.05,0.49,3.11,2.6,21,Kansas City Royals,0.0
15,15,Jordan Lyles,Kansas City Royals,6.0,6,4,4,1,6,2,6.43,95,63,35,12,16,4,14,49,-0.172,1.15,0.0,0.0,-0.9,18,Houston Astros,1.0
16,16,Patrick Corbin,Washington Nationals,6.0,4,1,1,2,2,0,5.0,88,47,30,4,13,10,8,60,0.204,1.35,0.0,0.0,2.1,18,Milwaukee Brewers,0.0
17,17,Brandon Woodruff,Milwaukee Brewers,6.0,3,1,1,0,6,1,1.89,106,75,46,13,16,6,9,68,0.204,0.79,0.01,0.08,2.1,18,Washington Nationals,1.0
18,18,Taijuan Walker,Philadelphia Phillies,7.0,8,5,5,1,3,1,4.4,109,72,47,10,15,13,13,43,-0.246,0.87,-0.05,0.31,-1.3,21,St. Louis Cardinals,0.0
19,19,Dakota Hudson,St. Louis Cardinals,5.0,5,3,3,3,3,0,5.12,66,45,29,8,8,5,10,45,-0.026,1.24,0.0,0.0,-0.4,15,Philadelphia Phillies,1.0
