,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Patrick Sandoval,Los Angeles Angels,7.2,5,3,2,1,5,0,3.22,98,63,36,14,13,14,9,63,0.229,1.1,0.14,1.14,2.5,23,Cleveland Guardians,0.0
1,1,Tanner Bibee,Cleveland Guardians,7.2,2,1,1,0,7,0,3.22,98,64,37,11,16,6,11,78,0.268,1.36,0.13,1.09,2.7,23,Los Angeles Angels,1.0
2,2,Mitch Keller,Pittsburgh Pirates,7.0,4,0,0,0,13,0,2.38,93,70,35,8,27,6,6,82,0.288,0.78,0.19,0.87,3.4,21,Baltimore Orioles,0.0
3,3,Kyle Gibson,Baltimore Orioles,5.0,7,4,4,3,5,0,4.67,95,57,28,9,20,9,8,39,-0.204,0.87,-0.13,0.95,-1.5,15,Pittsburgh Pirates,1.0
4,4,Zach Eflin,Tampa Bay Rays,6.0,7,4,4,1,9,2,3.38,102,65,34,8,23,4,10,50,-0.15,0.97,-0.1,1.13,-0.9,18,New York Yankees,0.0
5,5,Clarke Schmidt,New York Yankees,4.2,6,7,7,3,5,0,6.3,86,56,33,10,13,8,7,26,-0.258,1.26,-0.16,1.29,-2.2,14,Tampa Bay Rays,1.0
6,6,Collin McHugh,Atlanta Braves,1.2,6,3,0,2,2,0,3.0,49,29,19,4,6,5,4,37,-0.287,1.7,-0.21,2.1,-2.8,5,Toronto Blue Jays,0.0
7,7,Yusei Kikuchi,Toronto Blue Jays,4.0,9,5,4,0,7,3,3.89,85,59,31,16,12,5,10,33,-0.394,0.96,-0.22,0.91,-3.4,12,Atlanta Braves,1.0
8,8,Logan Gilbert,Seattle Mariners,5.2,6,3,3,1,4,0,3.91,94,65,38,10,17,6,13,48,0.114,1.18,0.07,1.13,0.8,17,Detroit Tigers,0.0
9,9,Joey Wentz,Detroit Tigers,2.2,6,3,3,1,3,0,6.38,59,40,25,8,7,5,7,36,-0.214,1.11,-0.1,0.88,-1.9,8,Seattle Mariners,1.0
10,10,Luke Weaver,Cincinnati Reds,5.1,7,1,1,1,6,0,6.26,106,71,45,10,16,10,7,55,0.112,1.33,0.06,1.15,1.7,16,Miami Marlins,0.0
11,11,Braxton Garrett,Miami Marlins,5.0,3,1,1,1,8,0,5.4,82,54,21,12,21,4,6,64,0.16,1.05,0.08,0.91,1.7,15,Cincinnati Reds,1.0
12,12,Hunter Brown,Houston Astros,5.2,7,3,3,1,8,2,3.43,98,65,32,19,14,9,7,50,0.017,0.85,0.01,0.8,0.1,17,Chicago White Sox,0.0
13,13,Lucas Giolito,Chicago White Sox,6.0,7,4,4,0,6,1,3.86,88,61,34,7,20,6,12,48,-0.153,0.55,-0.03,0.17,-0.8,18,Houston Astros,1.0
14,14,Jordan Lyles,Kansas City Royals,2.1,4,7,7,3,2,1,7.14,60,32,18,4,10,3,6,20,-0.508,1.18,-0.05,0.19,-4.9,7,Milwaukee Brewers,0.0
15,15,Colin Rea,Milwaukee Brewers,3.2,6,4,4,2,3,1,5.52,81,47,26,8,13,6,8,34,-0.232,1.08,-0.17,1.29,-2.0,11,Kansas City Royals,1.0
16,16,Marcus Stroman,Chicago Cubs,2.2,7,6,6,2,3,1,3.24,64,44,27,5,12,6,6,21,-0.27,0.99,-0.15,0.92,-3.8,8,Minnesota Twins,0.0
