,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
20,20,Luke Weaver,Cincinnati Reds,3.2,6,5,5,2,1,2,7.0,76,47,31,2,14,7,8,28,-0.381,0.87,-0.38,1.46,-3.3,11,Milwaukee Brewers,0.0
21,21,Colin Rea,Milwaukee Brewers,4.2,7,5,5,1,7,2,4.71,91,60,30,10,20,8,6,36,-0.182,1.07,-0.17,1.66,-1.7,14,Cincinnati Reds,1.0
22,22,Bryan Woo,Seattle Mariners,6.0,3,2,1,1,4,0,3.63,78,50,29,7,14,10,7,63,0.134,0.85,0.08,0.82,1.1,18,Houston Astros,0.0
23,23,Framber Valdez,Houston Astros,6.0,5,2,2,2,6,0,2.51,105,66,44,10,12,6,11,58,0.134,1.27,0.13,2.05,1.1,18,Seattle Mariners,1.0
24,24,Spencer Strider,Atlanta Braves,6.1,4,0,0,1,11,0,3.44,104,72,37,18,17,3,9,75,0.267,0.88,0.07,0.38,3.0,19,Tampa Bay Rays,0.0
25,25,Taj Bradley,Tampa Bay Rays,5.0,5,4,4,2,4,1,5.43,93,62,43,6,13,7,9,43,-0.189,0.8,-0.12,0.82,-1.5,15,Atlanta Braves,1.0
26,26,Reid Detmers,Los Angeles Angels,3.1,6,7,7,1,4,3,4.31,75,55,31,12,12,2,10,23,-0.335,0.62,-0.16,0.49,-5.1,10,Los Angeles Dodgers,0.0
27,27,Alex Vesia,Los Angeles Dodgers,1.0,1,0,0,0,2,0,6.75,15,9,4,3,2,0,2,53,0.049,1.05,0.04,1.49,0.5,3,Los Angeles Angels,1.0
28,28,David Peterson,New York Mets,5.1,5,3,3,2,7,1,6.46,88,59,30,9,20,8,7,51,-0.133,0.55,-0.04,0.26,-0.5,16,San Diego Padres,0.0
29,29,Blake Snell,San Diego Padres,6.0,1,0,0,3,11,0,2.85,105,61,23,16,21,4,3,78,0.282,0.82,0.06,0.28,3.0,18,New York Mets,1.0
