,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Ross Stripling,San Francisco Giants,6.0,10,3,3,0,3,0,5.77,87,61,32,11,18,12,12,43,-0.068,0.82,-0.06,1.12,-0.3,18,Detroit Tigers,0.0
1,1,Tarik Skubal,Detroit Tigers,5.0,2,0,0,0,9,0,3.71,82,60,34,11,15,4,4,72,0.278,0.79,0.05,0.24,2.6,15,San Francisco Giants,1.0
2,2,Dean Kremer,Baltimore Orioles,7.0,3,1,1,2,3,0,4.59,95,61,37,8,16,12,9,68,0.346,1.23,0.22,1.33,2.6,21,Philadelphia Phillies,0.0
3,3,Cristopher Sánchez,Philadelphia Phillies,7.0,4,2,2,0,8,2,2.98,92,67,40,10,17,10,8,69,0.102,0.88,0.06,0.92,1.6,21,Baltimore Orioles,1.0
4,4,Jake Bird,Colorado Rockies,2.0,1,0,0,0,0,0,3.9,28,18,9,3,6,4,3,54,0.1,0.94,0.0,0.0,1.0,6,Washington Nationals,0.0
5,5,Patrick Corbin,Washington Nationals,6.1,10,6,5,2,5,1,5.01,93,55,34,11,10,9,11,34,-0.147,0.93,-0.0,0.02,-2.0,19,Colorado Rockies,1.0
6,6,Ryan Yarbrough,Kansas City Royals,6.0,6,1,1,0,1,0,4.7,99,67,47,6,14,11,12,57,0.274,1.03,0.0,0.0,2.0,18,Cleveland Guardians,0.0
7,7,Logan Allen,Cleveland Guardians,7.0,7,5,4,0,5,2,3.39,84,63,37,7,19,7,17,50,-0.158,0.68,-0.07,0.54,-1.5,21,Kansas City Royals,1.0
8,8,Luis Castillo,Seattle Mariners,7.0,4,2,2,2,9,0,3.02,104,65,37,17,11,3,11,68,0.067,0.95,0.03,0.61,1.6,21,Minnesota Twins,0.0
9,9,Kenta Maeda,Minnesota Twins,6.1,6,1,1,2,8,1,4.62,98,58,24,15,19,5,11,63,0.141,1.12,0.09,1.25,1.7,19,Seattle Mariners,1.0
10,10,Jon Gray,Texas Rangers,5.0,7,6,6,3,6,0,3.66,82,51,29,13,9,7,9,32,-0.384,1.4,-0.46,2.82,-3.4,15,Houston Astros,0.0
11,11,Brandon Bielak,Houston Astros,4.2,6,6,3,4,5,2,3.62,102,59,36,10,13,7,8,35,-0.402,0.97,-0.53,2.14,-3.7,14,Texas Rangers,1.0
12,12,Graham Ashcraft,Cincinnati Reds,5.1,5,2,2,4,8,1,5.64,110,71,38,11,22,5,6,54,0.012,1.33,0.01,2.3,0.6,16,Milwaukee Brewers,0.0
13,13,Colin Rea,Milwaukee Brewers,6.0,5,2,2,1,5,1,4.53,91,63,42,6,15,6,11,58,0.09,0.93,0.09,1.59,1.1,18,Cincinnati Reds,1.0
14,14,Adam Wainwright,St. Louis Cardinals,5.0,4,2,2,2,3,0,7.31,76,47,26,5,16,7,9,52,0.075,1.05,0.01,0.11,0.6,15,Arizona Diamondbacks,0.0
15,15,Ryne Nelson,Arizona Diamondbacks,6.0,8,5,5,3,1,2,4.97,87,56,38,6,12,9,14,34,-0.259,0.89,-0.22,1.24,-1.9,18,St. Louis Cardinals,1.0
16,16,Quinn Priester,Pittsburgh Pirates,5.1,4,4,4,3,4,2,9.28,89,50,27,4,19,8,8,45,0.059,0.54,0.0,0.04,-0.5,16,San Diego Padres,0.0
17,17,Yu Darvish,San Diego Padres,4.1,8,7,7,3,3,4,4.8,85,47,26,8,13,3,14,19,-0.381,0.69,-0.1,0.31,-4.8,13,Pittsburgh Pirates,1.0
18,18,José Berríos,Toronto Blue Jays,5.0,5,2,2,4,3,1,3.4,94,52,31,6,15,6,10,48,0.049,1.06,0.03,1.19,0.7,15,Los Angeles Dodgers,0.0
19,19,Michael Grove,Los Angeles Dodgers,4.2,8,2,2,0,6,0,6.19,68,48,26,15,7,7,7,46,0.017,1.31,0.01,1.79,0.5,14,Toronto Blue Jays,1.0
