,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Patrick Corbin,Washington Nationals,6.0,7,3,3,3,7,2,4.7,93,54,25,13,16,5,11,50,-0.082,0.83,-0.0,0.02,0.1,18,New York Yankees,0
1,1,Michael King,New York Yankees,2.2,1,1,0,2,3,0,3.13,50,31,16,3,12,4,3,55,-0.009,1.18,0.0,0.04,0.1,8,Washington Nationals,1
2,2,Peter Lambert,Colorado Rockies,5.0,4,2,2,1,6,1,4.92,99,65,36,14,15,4,8,56,0.038,0.9,0.0,0.0,0.5,15,Tampa Bay Rays,0
3,3,Shawn Armstrong,Tampa Bay Rays,2.0,2,0,0,0,2,0,0.95,25,20,11,3,6,2,4,54,0.099,0.94,0.07,1.03,1.0,6,Colorado Rockies,1
4,4,Brayan Bello,Boston Red Sox,7.0,9,1,1,3,4,0,3.56,103,64,39,5,20,9,16,56,0.089,0.22,0.05,0.2,2.6,21,Houston Astros,0
5,5,J.P. France,Houston Astros,2.1,11,10,10,2,3,2,3.51,81,47,27,6,14,5,10,-4,-0.391,0.59,-0.49,1.23,-7.1,7,Boston Red Sox,1
6,6,Caleb Ferguson,Los Angeles Dodgers,1.0,1,0,0,0,0,0,2.81,20,10,7,0,3,3,1,51,0.048,0.86,0.01,0.32,0.5,3,Cleveland Guardians,0
7,7,Gavin Williams,Cleveland Guardians,4.1,8,7,5,2,5,1,3.52,96,63,35,11,17,7,10,26,-0.429,1.22,-0.14,0.68,-4.9,13,Los Angeles Dodgers,1
8,8,José Berríos,Toronto Blue Jays,6.0,9,5,5,0,4,2,3.55,79,61,40,8,13,4,18,38,-0.319,0.8,-0.22,0.94,-2.1,18,Baltimore Orioles,0
9,9,Kyle Gibson,Baltimore Orioles,8.0,6,3,3,1,8,1,4.89,95,61,35,9,17,12,9,65,0.145,1.03,0.09,1.03,0.9,24,Toronto Blue Jays,1
10,10,Justin Steele,Chicago Cubs,6.0,6,3,2,2,6,1,2.8,100,66,42,10,14,9,9,54,0.053,1.17,0.04,1.33,0.1,18,Pittsburgh Pirates,0
11,11,Rob Zastryzny,Pittsburgh Pirates,1.0,2,1,1,0,1,0,5.5,25,15,9,3,3,0,3,46,-0.051,1.02,0.0,0.01,-0.5,3,Chicago Cubs,1
12,12,Andrew Heaney,Texas Rangers,4.1,7,3,3,1,5,3,4.34,76,52,32,7,13,5,9,41,-0.089,1.07,-0.1,1.94,-1.0,13,Minnesota Twins,0
13,13,Pablo López,Minnesota Twins,5.0,10,5,5,1,4,3,3.69,91,58,37,13,8,8,12,30,-0.296,0.78,-0.14,0.6,-2.4,15,Texas Rangers,1
14,14,Ken Waldichuk,Oakland Athletics,5.0,7,5,2,0,4,3,5.81,86,51,36,5,10,7,11,43,-0.382,1.04,0.0,0.0,-2.4,15,Chicago White Sox,0
15,15,Jesse Scholtens,Chicago White Sox,5.2,6,5,5,0,4,3,4.15,91,58,33,9,16,9,10,41,-0.322,0.96,0.0,0.0,-1.9,17,Oakland Athletics,1
16,16,Brandon Williamson,Cincinnati Reds,6.0,6,0,0,1,6,0,4.18,98,64,34,9,21,8,10,65,0.362,1.39,0.32,2.02,3.1,18,Arizona Diamondbacks,0
17,17,Merrill Kelly,Arizona Diamondbacks,7.0,1,0,0,0,12,0,2.97,86,64,26,17,21,6,4,87,0.452,0.93,0.36,1.24,3.7,21,Cincinnati Reds,1
