,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
0,0,Dylan Cease,Chicago White Sox,6.0,5,2,2,2,3,1,4.6,88,53,36,4,13,12,7,55,0.018,0.94,0.0,0.38,1.0,18,Cleveland Guardians,0.0
1,1,Logan Allen,Cleveland Guardians,6.0,7,4,3,1,4,1,3.31,85,63,40,10,13,11,11,47,-0.391,1.23,-0.17,0.9,-2.5,18,Chicago White Sox,1.0
2,2,Nathan Eovaldi,Texas Rangers,9.0,6,1,1,1,5,0,2.6,104,71,45,9,17,14,11,75,0.299,0.84,0.23,1.06,3.7,27,Pittsburgh Pirates,0.0
3,3,Rich Hill,Pittsburgh Pirates,5.1,7,5,5,2,9,0,4.27,98,66,38,7,21,3,11,41,-0.195,0.91,-0.14,1.07,-2.1,16,Texas Rangers,1.0
4,4,Adam Wainwright,St. Louis Cardinals,5.2,8,5,5,1,2,1,6.33,77,52,32,4,16,10,13,34,-0.187,0.84,-0.07,0.51,-2.2,17,Cincinnati Reds,0.0
5,5,Graham Ashcraft,Cincinnati Reds,5.0,10,7,7,0,5,2,5.57,91,58,30,10,18,9,9,24,-0.454,0.77,-0.17,0.47,-4.3,15,St. Louis Cardinals,1.0
6,6,Ryne Nelson,Arizona Diamondbacks,6.0,3,1,1,0,4,0,5.02,82,56,33,7,16,6,10,66,0.266,0.91,0.21,1.17,2.1,18,Philadelphia Phillies,0.0
7,7,Matt Strahm,Philadelphia Phillies,2.0,3,2,2,0,3,1,3.09,28,22,10,5,7,2,3,45,-0.109,0.77,-0.05,0.64,-1.0,6,Arizona Diamondbacks,1.0
8,8,José Berríos,Toronto Blue Jays,7.0,5,1,1,2,5,1,4.22,91,60,37,5,18,7,12,66,0.205,0.55,0.11,0.48,2.5,21,Tampa Bay Rays,0.0
9,9,Taj Bradley,Tampa Bay Rays,4.0,9,4,4,0,7,1,4.44,80,58,32,12,14,4,10,35,-0.199,0.92,-0.14,1.05,-2.0,12,Toronto Blue Jays,1.0
10,10,Kyle Bradish,Baltimore Orioles,5.0,7,4,4,3,3,1,4.34,90,51,33,3,15,4,14,37,-0.172,1.36,-0.13,1.75,-1.4,15,New York Yankees,0.0
11,11,Gerrit Cole,New York Yankees,5.0,6,5,5,3,2,2,2.53,99,63,41,5,17,6,12,34,-0.301,0.67,-0.21,0.79,-2.4,15,Baltimore Orioles,1.0
12,12,Yu Darvish,San Diego Padres,6.0,6,3,3,1,4,2,3.67,90,67,45,6,16,7,12,51,-0.011,1.05,-0.01,0.69,0.1,18,Washington Nationals,0.0
13,13,MacKenzie Gore,Washington Nationals,4.2,7,3,3,4,5,2,3.88,103,60,30,14,16,8,6,39,-0.123,0.69,-0.04,0.38,-0.9,14,San Diego Padres,1.0
14,14,Bobby Miller,Los Angeles Dodgers,5.0,4,1,1,1,5,0,1.8,95,63,44,9,10,8,6,59,0.165,1.02,0.13,1.38,1.7,15,Atlanta Braves,0.0
15,15,Spencer Strider,Atlanta Braves,6.0,5,4,2,3,11,1,2.97,104,70,35,21,14,4,9,58,-0.162,0.81,-0.13,1.08,-0.7,18,Los Angeles Dodgers,1.0
16,16,Tylor Megill,New York Mets,3.2,6,6,4,2,5,2,4.32,78,44,24,11,9,8,5,32,-0.315,0.64,-0.22,0.73,-4.3,11,Chicago Cubs,0.0
17,17,Drew Smyly,Chicago Cubs,5.0,4,2,2,2,5,1,2.6,85,54,31,8,15,7,7,54,0.039,0.72,0.02,0.53,-0.1,15,New York Mets,1.0
18,18,Eduardo Rodriguez,Detroit Tigers,5.0,8,4,2,2,9,0,2.19,90,64,34,15,15,8,7,46,-0.17,1.07,-0.08,0.83,-1.4,15,Kansas City Royals,0.0
19,19,Mike Mayers,Kansas City Royals,4.2,6,1,1,1,8,0,2.45,84,54,23,14,17,6,5,55,0.217,1.05,0.01,0.09,2.1,14,Detroit Tigers,1.0
20,20,J.P. France,Houston Astros,5.2,5,2,1,1,8,1,3.43,97,57,25,12,20,7,7,60,0.019,0.83,0.01,1.02,0.9,17,Milwaukee Brewers,0.0
21,21,Colin Rea,Milwaukee Brewers,5.1,4,0,0,2,4,0,4.71,82,51,26,7,18,9,6,62,0.223,0.96,0.15,1.1,2.2,16,Houston Astros,1.0
22,22,Alex Cobb,San Francisco Giants,7.0,6,3,3,1,8,2,2.17,95,64,34,6,24,10,8,60,0.065,0.77,0.03,0.66,0.6,21,Minnesota Twins,0.0
23,23,Sonny Gray,Minnesota Twins,5.0,6,2,2,2,6,0,1.82,105,69,38,8,23,9,6,51,0.062,1.1,0.04,1.13,0.7,15,San Francisco Giants,1.0
24,24,Eury Pérez,Miami Marlins,4.1,4,4,3,3,3,0,3.86,82,47,25,13,9,4,10,41,-0.039,1.16,-0.02,1.14,-0.0,13,Colorado Rockies,0.0
25,25,Austin Gomber,Colorado Rockies,5.2,4,3,3,1,2,2,6.48,75,51,35,3,13,7,12,50,0.107,0.78,0.03,0.43,0.5,17,Miami Marlins,1.0
26,26,Brayan Bello,Boston Red Sox,7.0,6,2,2,0,6,2,4.08,98,67,40,11,16,10,11,63,0.077,0.62,0.04,0.56,1.7,21,Los Angeles Angels,0.0
27,27,Griffin Canning,Los Angeles Angels,7.0,2,0,0,3,5,0,4.95,91,60,37,7,16,9,9,75,0.436,0.87,0.27,0.91,3.7,21,Boston Red Sox,1.0
28,28,Luis Medina,Oakland Athletics,5.1,5,3,3,2,4,2,6.45,88,56,35,12,9,5,12,48,-0.191,0.92,-0.0,0.0,-0.8,16,Seattle Mariners,0.0
29,29,Marco Gonzales,Seattle Mariners,6.0,5,2,2,1,4,0,5.68,88,56,30,10,16,9,8,57,0.074,0.84,0.03,0.61,0.9,18,Oakland Athletics,1.0
